ID,x
AS_F_1,-0.04659341
AS_F_1,0.07476304
AS_F_1,0.0893279
AS_F_1,0.03881077
AS_F_1,0.01972822
AS_F_1,0.03094488
AS_F_1,-0.008309858
AS_F_1,-0.007158089
AS_F_1,0.001753291
AS_F_1,-0.003062379
AS_F_1,0.01195611
AS_F_1,0.03519103
AS_F_1,0.01978431
AS_F_1,-0.005194711
AS_F_1,-0.01753171
AS_F_1,0.007060039
AS_F_1,-0.001070415
AS_F_1,-0.02975811
AS_F_1,-0.01686756
AS_F_1,-0.01539351
AS_F_1,-0.01678464
AS_F_1,-0.03244238
AS_F_1,-0.04791287
AS_F_1,-0.05096659
AS_F_1,-0.0525692
AS_F_1,-0.03424683
AS_F_1,-0.005588276
AS_F_1,-0.0318047
AS_F_1,-0.0002639365
AS_F_1,0.007524199
AS_F_1,0.03444404
AS_F_1,0.03282056
AS_F_1,0.03630891
AS_F_1,0.05167129
AS_F_1,0.01882739
AS_F_1,0.03614506
AS_F_1,0.06383418
AS_F_1,0.03969648
AS_F_1,0.03924494
AS_F_1,0.03495664
AS_F_1,0.05948674
AS_F_1,-0.01460493
AS_F_1,0.02021864
AS_F_1,0.01790751
AS_F_1,0.03412242
AS_F_1,-0.02507853
AS_F_1,-0.04129872
AS_F_1,-0.00488292
AS_F_1,-0.05137669
AS_F_1,-0.02798686
AS_F_1,-0.02398201
AS_F_1,0.006745105
AS_F_1,-0.04266634
AS_F_1,0.014978
AS_F_1,0.0426953
AS_F_1,0.04125587
AS_F_1,0.009529483
AS_F_1,0.02655493
AS_F_1,0.03346419
AS_F_1,-0.01431897
AS_F_1,-0.004483875
AS_F_1,-0.009751176
AS_F_1,-0.03825168
AS_F_1,-0.03568963
AS_F_1,-0.07091033
AS_F_1,-0.03450941
AS_F_1,-0.04603854
AS_F_1,-0.05642509
AS_F_1,-0.04978418
AS_F_1,-0.007522933
AS_F_1,-0.01982081
AS_F_1,-4.309798E-05
AS_F_1,-0.005770251
AS_F_1,0.00793512
AS_F_1,0.01667414
AS_F_1,0.04944265
AS_F_1,0.01488839
AS_F_1,0.00555336
AS_F_1,0.03065818
AS_F_1,0.0531873
AS_F_1,-0.01042661
AS_F_1,-0.01322529
AS_F_1,-0.03832203
AS_F_1,-0.06633998
AS_F_1,-0.01136961
AS_F_1,0.001521341
AS_F_1,0.01867728
AS_F_1,0.04750067
AS_F_1,0.01100142
AS_F_1,-0.008980596
AS_F_1,0.002677866
AS_F_1,0.004095202
AS_F_1,-0.006903283
AS_F_1,0.00407139
AS_F_1,0.02094985
AS_F_1,0.02788411
AS_F_1,0.02328473
AS_F_1,0.02681604
AS_F_1,0.01699179
AS_F_1,0.0500665
AS_F_1,-0.005874786
AS_F_1,-0.06000488
AS_F_1,-0.02944834
AS_F_1,0.0552918
AS_F_1,-0.001982002
AS_F_1,-0.0124084
AS_F_1,-0.02409574
AS_F_1,-0.03466669
AS_F_1,-0.05024681
AS_F_1,-0.03499356
AS_F_1,-0.03348064
AS_F_1,-0.0420364
AS_F_1,-0.04323479
AS_F_1,-0.02728244
AS_F_1,-0.09800451
AS_F_1,-0.03418155
AS_F_1,-0.02924066
AS_F_1,-0.01876962
AS_F_1,-0.015858
AS_F_1,0.02370464
AS_F_1,-0.008829035
AS_F_1,0.005937319
AS_F_1,0.01908516
AS_F_1,0.01874398
AS_F_1,0.05112478
AS_F_1,0.03602809
AS_F_1,-0.05399647
AS_F_1,0.007379266
AS_F_1,0.09151074
AS_F_1,0.137747
AS_F_1,0.1339215
AS_F_1,0.1313771
AS_F_1,0.1178743
AS_F_1,0.05649583
AS_F_1,0.1007267
AS_F_1,0.04100837
AS_F_1,0.008843787
AS_F_1,0.03310858
AS_F_1,0.02417122
AS_F_1,0.02356259
AS_F_1,-0.0561616
AS_F_1,-0.05246398
AS_F_1,-0.04744555
AS_F_1,-0.05985342
AS_F_1,-0.05306252
AS_F_1,-0.06416876
AS_F_1,-0.02425153
AS_F_1,-0.04553126
AS_F_1,-0.1008091
AS_F_1,-0.1084367
AS_F_1,-0.07552137
AS_F_1,-0.09916674
AS_F_1,-0.1255002
AS_F_1,-0.1085652
AS_F_1,-0.09535597
AS_F_1,-0.08614756
AS_F_1,-0.08963411
AS_F_1,-0.08634683
AS_F_1,-0.04714081
AS_F_1,-0.03938174
AS_F_1,-0.05672957
AS_F_1,-0.06884632
AS_F_1,0.006916219
AS_F_1,0.05220405
AS_F_1,0.02654399
AS_F_1,0.08278459
AS_F_1,0.04839558
AS_F_1,0.05096473
AS_F_1,0.07773006
AS_F_1,0.08364454
AS_F_1,0.05931896
AS_F_1,0.01952527
AS_F_1,0.01845267
AS_F_1,0.04366791
AS_F_1,0.03572913
AS_F_1,-0.01392925
AS_F_1,0.03477985
AS_F_1,0.02605184
AS_F_1,-0.02489109
AS_F_1,0.03019379
AS_F_1,0.01989097
AS_F_1,0.005285442
AS_F_1,0.001966658
AS_F_1,0.03015375
AS_F_1,0.002993003
AS_F_1,0.04198406
AS_F_1,0.02186834
AS_F_1,0.02342856
AS_F_1,0.0233207
AS_F_1,0.03517
AS_F_1,0.01601538
AS_F_1,0.01511336
AS_F_1,0.03367734
AS_F_1,-0.02259411
AS_F_1,-0.06313687
AS_F_1,0.02670623
AS_F_1,-0.01408679
AS_F_1,0.00622961
AS_F_1,-0.04501439
AS_F_1,0.02637245
AS_F_1,0.03760379
AS_F_1,0.05220025
AS_F_1,0.02783139
AS_F_1,0.06533395
AS_F_1,0.1075727
AS_F_1,0.08826023
AS_F_1,0.05731788
AS_F_1,0.09695172
AS_F_1,0.01449052
AS_F_1,0.04071081
AS_F_1,0.01049488
AS_F_1,0.02099942
AS_F_1,0.03075773
AS_F_1,0.006729962
AS_F_1,0.006400754
AS_F_1,0.06944033
AS_F_1,0.04435543
AS_F_1,0.02785207
AS_F_1,0.05865569
AS_F_1,0.02413354
AS_F_1,0.02408776
AS_F_1,0.04616888
AS_F_1,0.06075902
AS_F_1,0.05869513
AS_F_1,0.03876879
AS_F_1,0.01233288
AS_F_1,-0.006627847
AS_F_1,-0.01469092
AS_F_1,-0.03686577
AS_F_1,-0.001311027
AS_F_1,-0.02250087
AS_F_1,-0.01062101
AS_F_1,-0.02043229
AS_F_1,0.03040279
AS_F_1,-0.02845662
AS_F_1,-0.008085917
AS_F_1,0.02334305
AS_F_1,0.04269644
AS_F_1,0.03572687
AS_F_1,-0.003309297
AS_F_1,0.04316236
AS_F_1,0.05083199
AS_F_1,0.05765564
AS_F_1,0.02346677
AS_F_1,0.04359733
AS_F_1,0.05603043
AS_F_1,0.03418407
AS_F_1,0.06153918
AS_F_1,0.02190045
AS_F_1,0.006348206
AS_F_1,0.03535881
AS_F_1,0.01432274
AS_F_1,0.02272152
AS_F_1,-0.04534725
AS_F_1,-0.02416281
AS_F_1,-0.05747264
AS_F_1,-0.01989437
AS_F_1,-0.03895829
AS_F_1,-0.04018997
AS_F_1,-0.05822203
AS_F_1,-0.03685764
AS_F_1,-0.01591687
AS_F_1,0.028327
AS_F_1,0.0007683686
AS_F_1,0.02317698
AS_F_1,-0.009270877
AS_F_1,-0.004240124
AS_F_1,-0.04637673
AS_F_1,-0.0505955
AS_F_1,-0.02045012
AS_F_1,2.656435E-05
AS_F_1,0.009840897
AS_F_1,-0.07181867
AS_F_1,-0.032016
AS_F_1,-0.02023689
AS_F_1,-0.01253394
AS_F_1,-0.004935241
AS_F_1,-0.02436299
AS_F_1,-0.01931938
AS_F_1,-0.030808
AS_F_1,0.008805919
AS_F_1,-0.07985944
AS_F_1,-0.04130227
AS_F_1,-0.03582929
AS_F_1,-0.08175725
AS_F_1,-0.02615195
AS_F_1,-0.02529956
AS_F_1,-0.01592653
AS_F_1,-0.05348175
AS_F_1,-0.01749516
AS_F_1,-0.01193614
AS_F_1,0.01376451
AS_F_1,0.002785156
AS_F_1,0.002175393
AS_F_1,-0.0482002
AS_F_1,0.02466581
AS_F_1,0.04193763
AS_F_1,0.01172597
AS_F_1,0.03746799
AS_F_1,0.09355976
AS_F_1,0.1004659
AS_F_1,-0.06561458
AS_F_1,-0.009490222
AS_F_1,-0.005759527
AS_F_1,-0.04471109
AS_F_1,-0.01547158
AS_F_1,0.03441203
AS_F_1,0.02067867
AS_F_1,0.02494013
AS_F_1,0.05133807
AS_F_1,0.04553042
AS_F_1,0.01809889
AS_F_1,-0.005941395
AS_F_1,0.0254638
AS_F_1,0.004471824
AS_F_1,0.006478579
AS_F_1,-0.007108023
AS_F_1,-0.02179016
AS_F_1,-0.002962449
AS_F_1,-0.03848924
AS_F_1,-0.05790605
AS_F_1,-0.06117861
AS_F_1,-0.06144852
AS_F_1,-0.0553252
AS_F_1,0.01183028
AS_F_1,-0.02208796
AS_F_1,0.03650123
AS_F_1,0.04430499
AS_F_1,0.03268262
AS_F_1,0.01563568
AS_F_1,0.02126266
AS_F_1,0.03064146
AS_F_1,0.01118426
AS_F_1,0.03575798
AS_F_1,0.04509412
AS_F_1,0.02570865
AS_F_1,0.0408504
AS_F_1,0.03516751
AS_F_1,0.06969061
AS_F_1,0.02032069
AS_F_1,0.02337997
AS_F_1,-0.001751977
AS_F_1,0.01233571
AS_F_1,0.008278552
AS_F_1,0.01486883
AS_F_1,0.1694752
AS_F_1,0.1055222
AS_F_1,-0.04439756
AS_F_1,-0.08728229
AS_F_1,-0.006362676
AS_F_1,0.006542728
AS_F_1,0.03523879
AS_F_1,-0.009838456
AS_F_1,-0.07285789
AS_F_1,-0.03585453
AS_F_1,-0.01716735
AS_F_1,0.07141652
AS_F_1,0.06244456
AS_F_1,0.03246647
AS_F_1,0.07906893
AS_F_1,0.1006338
AS_F_1,0.1072869
AS_F_1,0.1140219
AS_F_1,0.1153533
AS_F_1,0.06523893
AS_F_1,0.01518131
AS_F_1,0.1382041
AS_F_1,0.1135314
AS_F_1,0.08216715
AS_F_1,0.00308134
AS_F_1,-0.03415165
AS_F_1,-0.02657792
AS_F_1,-0.01161711
AS_F_1,-0.03032911
AS_F_1,-0.1067186
AS_F_1,-0.1301767
AS_F_1,-0.1189047
AS_F_1,-0.08175596
AS_F_1,-0.09851629
AS_F_1,-0.107529
AS_F_1,-0.1589312
AS_F_1,-0.09095979
AS_F_1,-0.1310105
AS_F_1,-0.0973127
AS_F_1,-0.09959772
AS_F_1,-0.1539178
AS_F_1,-0.08246806
AS_F_1,-0.1252497
AS_F_1,-0.1143488
AS_F_1,-0.0576752
AS_F_1,-0.04031384
AS_F_1,-0.03992265
AS_F_1,0.008080053
AS_F_1,0.0515416
AS_F_1,0.003699607
AS_F_1,0.02255833
AS_F_1,0.02639983
AS_F_1,0.08333916
AS_F_1,0.006444241
AS_F_1,0.1134855
AS_F_1,0.05050629
AS_F_1,0.05894075
AS_F_1,-0.01806957
AS_F_1,-0.008720366
AS_F_1,-0.01563408
AS_F_1,0.0003980554
AS_F_1,-0.02301193
AS_F_1,-0.01801413
AS_F_1,-0.05490967
AS_F_1,-0.05429291
AS_F_1,-0.0243173
AS_F_1,-0.01563466
AS_F_1,-0.006362016
AS_F_1,-0.01064045
AS_F_1,0.0207145
AS_F_1,0.02772123
AS_F_1,0.04081745
AS_F_1,0.08884791
AS_F_1,0.02099177
AS_F_1,0.02991805
AS_F_1,0.02405213
AS_F_1,0.04194994
AS_F_1,0.01932825
AS_F_1,-0.03178799
AS_F_1,-0.02176009
AS_F_1,0.02264047
AS_F_1,0.03392699
AS_F_1,-0.05822197
AS_F_1,-0.04855271
AS_F_1,-0.05373903
AS_F_1,-0.04686626
AS_F_1,-0.02663261
AS_F_1,-0.02500781
AS_F_1,0.0202796
AS_F_1,-0.008322258
AS_F_1,-0.007773146
AS_F_1,-0.01427807
AS_F_1,-0.01054038
AS_F_1,-0.02931732
AS_F_1,-0.02031974
AS_F_1,-0.01023959
AS_F_1,-0.01999079
AS_F_1,-0.04214038
AS_F_1,-0.09183395
AS_F_1,-0.01530834
AS_F_1,0.00619789
AS_F_1,0.009169405
AS_F_1,0.01477106
AS_F_1,-0.01490906
AS_F_1,-0.01337224
AS_F_1,-0.02347467
AS_F_1,-0.04597117
AS_F_1,0.03514387
AS_F_1,0.0005685068
AS_F_1,0.03067512
AS_F_1,-0.007253658
AS_F_1,0.0126867
AS_F_1,0.02459702
AS_F_1,-0.03151469
AS_F_1,-0.002102931
AS_F_1,-0.02231615
AS_F_1,-0.02382011
AS_F_1,-0.03016642
AS_F_1,-0.05492758
AS_F_1,-0.03806479
AS_F_1,-0.01363039
AS_F_1,-0.004956811
AS_F_1,-0.05837941
AS_F_1,0.004986067
AS_F_1,-0.02430789
AS_F_1,0.02472786
AS_F_1,0.05861707
AS_F_1,0.07874359
AS_F_1,0.09671219
AS_F_1,0.08188181
AS_F_1,0.03608877
AS_F_1,0.03365739
AS_F_1,0.01967008
AS_F_1,0.0215518
AS_F_1,0.00778748
AS_F_1,-0.01421473
AS_F_1,-0.01962405
AS_F_1,-0.03428256
AS_F_1,-0.02052145
AS_F_1,-0.04210952
AS_F_1,-0.05529107
AS_F_1,-0.01692685
AS_F_1,-0.04789263
AS_F_1,-0.05450115
AS_F_1,-0.008668853
AS_F_1,-0.02358261
AS_F_1,0.003317207
AS_F_1,0.02446374
AS_F_1,0.03579413
AS_F_1,0.003799855
AS_F_1,-0.0416918
AS_F_1,-0.02133773
AS_F_1,-0.03946432
AS_F_1,-0.01367989
AS_F_1,-0.0328395
AS_F_1,-0.03692466
AS_F_1,-0.0378649
AS_F_1,-0.01498065
AS_F_1,0.007110304
AS_F_1,-0.0159478
AS_F_1,0.006666303
AS_F_1,-0.002937376
AS_F_1,-0.0138491
AS_F_1,-0.01250114
AS_F_1,-0.01773517
AS_F_1,0.01338649
AS_F_1,-0.002546085
AS_F_1,0.01143795
AS_F_1,0.01861233
AS_F_1,-0.003671263
AS_F_1,0.0429089
AS_F_1,0.005284242
AS_F_1,-0.03471166
AS_F_1,-0.03327697
AS_F_1,-0.01641773
AS_F_1,0.0007539451
AS_F_1,-0.006496212
AS_F_1,-0.01764285
AS_F_1,-0.002966836
AS_F_1,0.01911569
AS_F_1,-0.02953772
AS_F_1,0.01198562
AS_F_1,-0.04402782
AS_F_1,-0.02427896
AS_F_1,-0.02526229
AS_F_1,-0.04586473
AS_F_1,-0.01576469
AS_F_1,-0.04064469
AS_F_1,-0.0193886
AS_F_1,-0.03317545
AS_F_1,-0.02646996
AS_F_1,-0.003768778
AS_F_1,0.01179882
AS_F_1,-0.03439682
AS_F_1,-0.04326572
AS_F_1,-0.05264693
AS_F_1,-0.0658038
AS_F_1,-0.02302292
AS_F_1,-0.02299342
AS_F_1,-0.01220221
AS_F_1,-0.01613302
AS_F_1,-0.03642043
AS_F_1,-0.007564552
AS_F_1,0.0104405
AS_F_1,-0.004177589
AS_F_1,0.02387507
AS_F_1,0.004002551
AS_F_1,0.033194
AS_F_1,0.009825811
AS_F_1,0.03684148
AS_F_1,0.07022435
AS_F_1,0.01466345
AS_F_1,0.04208165
AS_F_1,0.0656237
AS_F_1,0.02125232
AS_F_1,0.07517176
AS_F_1,0.0485541
AS_F_1,0.06417356
AS_F_1,0.04745142
AS_F_1,0.02378706
AS_F_1,-0.01383007
AS_F_1,0.01702795
AS_F_1,-0.01664512
AS_F_1,0.02170523
AS_F_1,0.003389222
AS_F_1,0.05244391
AS_F_1,0.03966339
AS_F_1,0.03584809
AS_F_1,0.004097273
AS_F_1,0.0474341
AS_F_1,0.009605541
AS_F_1,-0.01935695
AS_F_1,-0.05741968
AS_F_1,-0.06579622
AS_F_1,-0.005635169
AS_F_1,-0.02487972
AS_F_1,-0.0295025
AS_F_1,-0.03278185
AS_F_1,0.03449789
AS_F_1,0.008285156
AS_F_1,0.01669847
AS_F_1,-0.02981343
AS_F_1,-0.03171406
AS_F_1,-0.03825122
AS_F_1,0.01333354
AS_F_1,0.02930342
AS_F_1,0.003900761
AS_F_1,-0.02117901
AS_F_1,-0.01554811
AS_F_1,-0.008626204
AS_F_1,-0.02359016
AS_F_1,-0.01758735
AS_F_1,0.04612126
AS_F_1,0.03605225
AS_F_1,-0.02544428
AS_F_1,-0.002150318
AS_F_1,-0.05344762
AS_F_1,-0.04850177
AS_F_1,-0.04117375
AS_F_1,-0.02734361
AS_F_1,-0.01008868
AS_F_1,-0.01139808
AS_F_1,0.05506149
AS_F_1,0.06262814
AS_F_1,0.03297106
AS_F_1,-0.02779837
AS_F_1,-0.0226276
AS_F_1,0.009751957
AS_F_1,-0.00789937
AS_F_1,0.007389084
AS_F_1,-0.01440629
AS_F_1,-0.01616928
AS_F_1,-0.01189701
AS_F_1,-0.05796254
AS_F_1,-0.02837042
AS_F_1,-0.02717088
AS_F_1,0.008672147
AS_F_1,-0.05653219
AS_F_1,-0.05433089
AS_F_1,0.01162056
AS_F_1,0.02360522
AS_F_1,0.0052342
AS_F_1,0.007256834
AS_F_1,-0.01978922
AS_F_1,-0.009486773
AS_F_1,0.02513149
AS_F_1,0.05203588
AS_F_1,0.03954668
AS_F_1,-0.02627115
AS_F_1,0.006277609
AS_F_1,0.007272376
AS_F_1,0.02105739
AS_F_1,0.04961497
AS_F_1,0.03508896
AS_F_1,0.03260796
AS_F_1,0.03730707
AS_F_1,0.03216209
AS_F_1,-0.009358149
AS_F_1,-0.00163134
AS_F_1,0.01878284
AS_F_1,0.01768556
AS_F_1,0.02781866
AS_F_1,0.01816626
AS_F_1,0.03066634
AS_F_1,0.02870479
AS_F_1,0.009501088
AS_F_1,0.007160124
AS_F_1,-0.04112562
AS_F_1,-0.03026607
AS_F_1,-0.02217772
AS_F_1,0.0143841
AS_F_1,0.03064172
AS_F_1,0.0311897
AS_F_1,0.02030678
AS_F_1,0.0378581
AS_F_1,0.006997321
AS_F_1,0.02994742
AS_F_1,0.02429754
AS_F_1,0.0153545
AS_F_1,0.002666538
AS_F_1,-0.02051636
AS_F_1,-0.04992356
AS_F_1,-0.08215791
AS_F_1,-0.033503
AS_F_1,-0.04280669
AS_F_1,0.01991268
AS_F_1,-0.01728089
AS_F_1,-0.04171592
AS_F_1,-0.01695932
AS_F_1,-0.02864576
AS_F_1,-0.03128028
AS_F_1,0.03726722
AS_F_1,0.05106403
AS_F_1,0.01420178
AS_F_1,-0.0495564
AS_F_1,-0.01339103
AS_F_1,0.0142947
AS_F_1,0.03295806
AS_F_1,0.02207839
AS_F_1,-0.0163973
AS_F_1,-0.04121939
AS_F_1,-0.04514743
AS_F_1,-0.01361351
AS_F_1,-0.0249738
AS_F_1,-0.03248282
AS_F_1,-0.006265742
AS_F_1,-0.01093628
AS_F_1,0.01554945
AS_F_1,0.01413083
AS_F_1,0.07799135
AS_F_1,0.04188482
AS_F_1,0.02378622
AS_F_1,0.008585608
AS_F_1,0.05148737
AS_F_1,0.04353857
AS_F_1,0.0497036
AS_F_1,0.05878051
AS_F_1,0.04040998
AS_F_1,0.04749626
AS_F_1,0.08682253
AS_F_1,0.0429084
AS_F_1,0.01469302
AS_F_1,0.0253927
AS_F_1,0.003846087
AS_F_1,-0.02213671
AS_F_1,-0.0514224
AS_F_1,-0.02133738
AS_F_1,-0.04642113
AS_F_1,-0.02318616
AS_F_1,-0.001826217
AS_F_1,0.004250327
AS_F_1,0.002061229
AS_F_1,0.0107237
AS_F_1,-0.05752957
AS_F_1,-0.03819088
AS_F_1,-0.0427386
AS_F_1,-0.06151345
AS_F_1,-0.07558324
AS_F_1,-0.04778478
AS_F_1,-0.02786212
AS_F_1,-0.001483447
AS_F_1,-0.02259134
AS_F_1,-0.03637385
AS_F_1,-0.03963405
AS_F_1,-0.006123111
AS_F_1,-0.03731269
AS_F_1,-0.02976458
AS_F_1,0.01858931
AS_F_1,0.0196127
AS_F_1,0.06223521
AS_F_1,0.04743252
AS_F_1,0.08690665
AS_F_1,0.05646125
AS_F_1,0.05825733
AS_F_1,0.07475194
AS_F_1,0.04858575
AS_F_1,-0.001846537
AS_F_1,0.04823687
AS_F_1,0.06338291
AS_F_1,0.0413736
AS_F_1,0.0463538
AS_F_1,0.007577906
AS_F_1,0.004551733
AS_F_1,-0.01022947
AS_F_1,-0.03609546
AS_F_1,-0.03826964
AS_F_1,-0.04888256
AS_F_1,-0.00945669
AS_F_1,-0.02609062
AS_F_1,-0.01355859
AS_F_1,-0.05374023
AS_F_1,-0.06090413
AS_F_1,0.02669574
AS_F_1,-0.0009136859
AS_F_1,-0.03585794
AS_F_1,-0.0295085
AS_F_1,-0.02186798
AS_F_1,0.001207603
AS_F_1,-0.007583492
AS_F_1,-0.03332432
AS_F_1,-0.03290052
AS_F_1,-0.04696374
AS_F_1,-0.02092438
AS_F_1,-0.06166635
AS_F_1,-0.0660198
AS_F_1,-0.005480279
AS_F_1,-0.03608195
AS_F_1,0.02304425
AS_F_1,-0.006167786
AS_F_1,-0.01771634
AS_F_1,0.00911143
AS_F_1,0.01896382
AS_F_1,0.01585495
AS_F_1,0.01101108
AS_F_1,-0.006636035
AS_F_1,0.06501032
AS_F_1,0.01806717
AS_F_1,0.001909716
AS_F_2,-0.009162437
AS_F_2,-0.03341757
AS_F_2,0.004718032
AS_F_2,-0.0558508
AS_F_2,-0.04323638
AS_F_2,-0.01886813
AS_F_2,-0.09162121
AS_F_2,-0.08348016
AS_F_2,-0.05785381
AS_F_2,-0.03608745
AS_F_2,0.03239764
AS_F_2,-0.007688427
AS_F_2,0.06399722
AS_F_2,-0.05154369
AS_F_2,0.004659694
AS_F_2,-0.0006749183
AS_F_2,-0.02099306
AS_F_2,-0.06492703
AS_F_2,0.01470225
AS_F_2,0.03005397
AS_F_2,-0.01047709
AS_F_2,-0.01829023
AS_F_2,0.02883632
AS_F_2,-0.04349433
AS_F_2,-0.01112546
AS_F_2,-0.03158087
AS_F_2,-0.03971071
AS_F_2,-0.07378265
AS_F_2,-0.1087573
AS_F_2,0.0668292
AS_F_2,0.05635699
AS_F_2,-0.0329395
AS_F_2,-0.0851064
AS_F_2,-0.007419532
AS_F_2,-0.04653819
AS_F_2,0.003134338
AS_F_2,-0.02823235
AS_F_2,-0.01306986
AS_F_2,0.01183468
AS_F_2,-0.03068347
AS_F_2,-0.05861668
AS_F_2,-0.01031154
AS_F_2,0.0161923
AS_F_2,0.04814125
AS_F_2,0.004773957
AS_F_2,0.02745976
AS_F_2,0.009653407
AS_F_2,-0.03317847
AS_F_2,-0.0149465
AS_F_2,-0.03981501
AS_F_2,-0.02691647
AS_F_2,-0.05617496
AS_F_2,-0.03595354
AS_F_2,-0.02742746
AS_F_2,-0.02416484
AS_F_2,-0.04018237
AS_F_2,-0.01368852
AS_F_2,-0.03506773
AS_F_2,-0.01181555
AS_F_2,0.03502867
AS_F_2,0.007300504
AS_F_2,-0.001881851
AS_F_2,0.03522403
AS_F_2,-0.006391263
AS_F_2,-0.0617438
AS_F_2,-0.02582048
AS_F_2,0.01138182
AS_F_2,0.02249501
AS_F_2,0.03932823
AS_F_2,0.04108069
AS_F_2,0.004148976
AS_F_2,0.03771356
AS_F_2,-0.0009154603
AS_F_2,0.02763973
AS_F_2,0.01264718
AS_F_2,-0.03670686
AS_F_2,-0.02421011
AS_F_2,-0.01488421
AS_F_2,0.005741144
AS_F_2,0.06107574
AS_F_2,0.03956886
AS_F_2,0.04020225
AS_F_2,0.06442806
AS_F_2,0.03755026
AS_F_2,0.005284637
AS_F_2,-0.02207066
AS_F_2,0.002000358
AS_F_2,-0.006151119
AS_F_2,-0.02507446
AS_F_2,0.008225772
AS_F_2,-0.002581528
AS_F_2,-0.02067963
AS_F_2,0.005227074
AS_F_2,-0.003300585
AS_F_2,-0.08994253
AS_F_2,-0.1210966
AS_F_2,-0.05223978
AS_F_2,0.02840716
AS_F_2,-0.05852744
AS_F_2,-0.06038079
AS_F_2,0.03641853
AS_F_2,-0.02490449
AS_F_2,0.02223301
AS_F_2,0.02603796
AS_F_2,0.05424694
AS_F_2,0.02327476
AS_F_2,0.07715381
AS_F_2,-0.04500435
AS_F_2,-0.01158226
AS_F_2,0.04338193
AS_F_2,0.02934385
AS_F_2,-0.0724764
AS_F_2,0.04822366
AS_F_2,0.01178317
AS_F_2,0.02277243
AS_F_2,-0.01212015
AS_F_2,-0.06172525
AS_F_2,-0.0006192252
AS_F_2,-0.008097191
AS_F_2,0.01009206
AS_F_2,-0.01654087
AS_F_2,0.03172404
AS_F_2,0.02631466
AS_F_2,-0.01084647
AS_F_2,-0.01292441
AS_F_2,-0.03629246
AS_F_2,-0.05834991
AS_F_2,-0.0202566
AS_F_2,-0.02003951
AS_F_2,-0.03466382
AS_F_2,-0.01125358
AS_F_2,-0.02225333
AS_F_2,-0.0001165774
AS_F_2,0.01395605
AS_F_2,-0.002165987
AS_F_2,0.03514223
AS_F_2,-0.02213576
AS_F_2,0.008776767
AS_F_2,-0.02706522
AS_F_2,0.01458569
AS_F_2,0.01179424
AS_F_2,0.05497273
AS_F_2,-0.0603891
AS_F_2,-0.003106924
AS_F_2,-0.03611365
AS_F_2,-0.05549289
AS_F_2,0.0237558
AS_F_2,-0.005335737
AS_F_2,0.07345851
AS_F_2,-0.06376721
AS_F_2,-0.01670307
AS_F_2,0.08132441
AS_F_2,0.1013885
AS_F_2,0.04146761
AS_F_2,0.01139326
AS_F_2,0.01550534
AS_F_2,0.001349577
AS_F_2,0.01223846
AS_F_2,-0.02952794
