Acc_x,Acc_y,Acc_z
-0.005244385,-0.04853301,-0.01317204
-0.003931197,-0.03831101,-0.03223719
-0.01586122,-0.03037931,-0.01041528
0.02798922,0.002064725,-0.03192238
0.03682038,0.02691943,0.0019512029999999999
0.00771003,0.01523863,0.01361031
-0.01745561,-0.0039195720000000005,0.006940445
-0.01297086,-0.01036683,-0.03496955
-0.02579795,-0.01809353,0.02935384
-0.007278063,-0.007934274,0.0146894
-0.06432871,-0.0077681090000000005,0.04482352
-0.02855281,0.001648616,-0.0019223810000000001
-0.0661049,-0.04080687,0.04159644
-0.001789174,-0.06542099,0.02153455
-0.07110842,-0.03983798,0.006212853000000001
-0.02022027,-0.009330604000000001,-0.01691275
-0.03753766,-0.004164435,0.0292385
-0.03425711,-0.006822852,0.004548799
-0.001519907,-0.07794902,0.0042852540000000005
-0.05344057,-0.08671421,0.01830291
-0.01835438,-0.01211013,-0.02936161
-0.0233414,0.001149097,-0.01515578
-0.05783929,-0.004500689,0.03547199
-0.0034895620000000003,-0.04761953,0.01346448
0.00478849,-0.03292175,-0.03427752
-0.02260271,-0.02680539,-0.0283806
0.02230043,-0.04528531,-0.09082583
0.003617842,-0.07251737,-0.08808939999999998
-0.04506977,-0.01715008,-0.05534865
0.005536959,0.02611201,-0.07546557
-0.02064862,0.009091511,-0.0378936
0.0362325,0.03292784,-0.03897427
0.01108011,0.04073437,-0.02854269
-0.01693217,0.0075702519999999995,0.004614122
0.0402608,0.03880607,-0.00446162
0.0004152283,0.01098004,0.05508364
0.01213918,0.02628867,0.02179217
0.001487649,0.03612238,0.001486174
0.03228676,-0.07683359,0.05604379
0.026038299999999997,-0.011823,-0.003265985
0.004999082,-0.09175017,0.02019543
0.03310959,-0.07444847,0.01615656
-0.0105294,-0.05409708,-0.005845563000000001
0.002997546,-0.08324051,-0.01059532
-0.01119683,-0.05009146,-0.02159008
0.003608674,-0.04265521,-0.03744638
-0.01358841,0.02148453,-0.006800083
0.01358877,-0.0003137738,-0.02173421
-0.04257676,0.06596509,-0.01577552
0.00220867,-0.001595788,-0.00035226120000000005
0.02269364,-0.01295955,-0.02329728
-0.01274064,0.00157997,0.02220187
-0.04254603,0.02424895,0.06991567
0.00246524,0.04588024,0.03157252
0.023878,0.08790339999999999,0.04212081
-0.01591131,-0.02768366,0.05124505
0.002378335,-0.02964229,0.0594827
0.0394103,-0.07328834,0.005963536
0.03078129,-0.1303476,-0.02397448
0.01647749,-0.11084909999999999,-0.007743028000000001
0.02617696,-0.09972533,-0.01219699
-0.02434565,-0.04676177,-0.01951237
0.03232905,0.002890197,0.05639776
-0.0027701709999999997,0.09253005,0.05973832
0.01045873,0.06266342,0.06248571
-0.001167472,-0.007090636,0.08704102
0.040178,-0.04297261,0.01585432
-0.02671146,-0.03672975,0.1007877
-0.01668613,0.02528344,0.0004352536
0.01911198,0.03408673,0.05719598
-0.01155495,0.09691148,-0.01318219
0.026946499999999998,0.06101921,-0.03015539
-0.02268413,0.00313963,0.06364528
-0.03508004,0.0006673121,-0.06739737
-0.04505679,-0.01170798,-0.03394581
0.03951880000000001,-0.09890129,-0.09366761
0.02666095,-0.07791212,-0.13531700000000002
0.02380088,-0.05494889,-0.12246110000000002
0.009241886,-0.1781335,-0.01951895
-0.01363239,-0.03041146,-0.01945465
-0.07291323,-0.09243084,-0.0509202
-0.03342392,-0.06663495,-0.04653373
0.21501979999999998,0.0384423,-0.08724143
0.18810510000000003,-0.18073870000000003,-0.258859
-0.07482873,-0.1089087,-0.1140253
-0.34285809999999994,0.01666358,0.06820172
-0.3523684,0.16904249999999998,0.106466
0.11168610000000001,-0.07520424,0.02270434
0.13652129999999998,-0.08729489,-0.003486827
0.06018175,-0.006145135,-0.01462333
-0.02661802,-0.02216808,0.02249944
-0.0006753261999999999,-0.03171186,-0.05392903
-0.02711473,-0.02446913,0.01072973
0.009883175,-0.01791738,-0.002397023
0.02195343,-0.07819839999999999,-0.03317891
-0.02898954,-0.07687086,-0.09686582
-0.02913989,-0.06757039,-0.07140111
-0.01542007,-0.1139328,-0.07749406
-0.02791295,-0.19496739999999999,0.01941008
-0.00534544,0.04269902,0.05197148
-0.005133143,0.05864463,0.02809348
0.03894544,-0.03371248,0.02288744
0.07614494,-0.07872424,-0.02730607
-0.03708393,-0.096964,-0.002482813
-0.02765578,-0.04035235,-0.005765489
0.002972196,0.01811149,3.420725e-05
0.0005947538,0.05798927,0.02209798
-0.0043307020000000005,0.08545137,0.08981547
-0.0007537007000000001,0.108175,0.07602781
-0.02904701,0.1293153,0.02478027
0.04935355,-0.001754835,-0.0346064
0.05357902,-0.04433887,-0.02809993
0.05593407,-0.01002895,-0.05055559
0.0027685229999999997,0.05510188,-0.02141433
0.02623241,0.03943908,0.006215115
0.01981516,0.02278361,0.02236666
-0.01043104,0.023105200000000003,0.02706742
-0.02355879,-0.0627991,0.06829576
-0.06535979,0.001848175,0.07502688
-0.011294,-0.03515096,0.0442881
-0.009028379,0.05458895,0.03457464
-0.02450609,0.01389758,0.05523684
-0.03745342,0.0038357559999999996,0.03202341
-0.05708998,-0.06228992,0.05153761
-0.08490930000000001,-0.1212415,0.04608808
-0.02343982,-0.1691214,0.0033333629999999998
-0.02543602,-0.1468791,-0.03773232
-0.04536658,-0.08005053,-0.04111696
0.009192809,-0.06928572,-0.04101165
-0.0243466,-0.02597065,-0.04077131
-0.01738298,-0.003781139,-0.02480992
0.01196834,0.03703192,-0.04240157
0.01872326,0.01484254,-0.05197555
-0.01829452,-0.02808895,-0.02146933
-0.027969,0.05067156,-0.03529127
-0.02189113,-0.04210081,0.002845066
0.04202537,-0.02287085,-0.01183618
0.0061291,-0.04007602,-0.01912889
0.01935848,0.0033678000000000007,-0.02106009
-0.02800087,0.05529082,-0.008342486999999999
-0.01493555,0.0369108,0.01561669
0.02150647,0.01179793,0.01430543
0.01217482,-0.02328605,0.03449215
-0.04195248,-0.06679772,0.03492675
-0.04271815,-0.03659998,-0.01622937
0.001635415,0.05095889,-0.0027044509999999996
