Acc_x,Acc_y,Acc_z
-0.02458754,-0.02239697,-0.005158508
-0.04378242,-0.002863981,-0.003774632
0.02905058,-0.01350224,-0.03315054
0.03644922,0.006358322,-0.02472569
-0.006651257,0.0240601,-0.02919733
0.003289282,-0.04807663,-0.0503392
0.0077201859999999995,-0.03215817,-0.03268366
-0.03291278,-0.01195819,-0.02168872
0.01369526,0.01106218,-0.06016932
-0.02978844,0.0535722,-0.03911273
0.0060150690000000005,0.02359235,-0.0118031
0.02092203,-0.0002695471,-0.03804525
0.0177792,0.02428692,-0.05056363
-0.05402587,0.06980112,-0.01355803
-0.02076496,0.03068071,-0.01504755
0.01187765,0.006419076,-0.05881276
-0.01410329,0.04178349,-0.04597813
0.06348199,-0.02095405,-0.07259148
0.01472801,-0.04623216,-0.001229113
0.01637998,0.014146700000000002,-0.03497932
0.03902296,-0.04231596,-0.01323798
-0.0055188419999999995,0.002931773,-0.009925614000000001
0.03386099,0.000362495,-0.002097354
0.0765909,0.004304441,-0.02723478
0.02321574,-0.03630538,-0.0027499240000000004
-0.01360009,-0.02469146,0.01343152
0.0005824715,-0.01462067,-0.01466622
-0.02006582,-0.01636053,0.01166512
0.01022062,-0.01642754,0.01667539
0.001353291,0.004229553,0.01252976
-0.03766476,-0.01653958,0.03426102
-0.013022299999999999,-0.005590428000000001,0.004193497
-0.02310245,-0.006910052,0.02049285
0.02509618,-0.05410111,0.01424828
-0.02824626,-0.03444109,0.05009464
-0.01493558,0.006391859000000001,0.002254242
-0.005251715,-0.04598918,0.00012108799999999999
-0.05732529,-0.020446799999999998,0.05116379
-0.03555935,-0.01736758,0.02674602
-0.04511461,0.005533662,0.01979404
-0.02675325,0.01257833,-0.004355921
0.006240913000000001,0.01687741,-0.03236952
-0.0027424090000000003,0.048205300000000006,0.0001657129
0.002207133,-0.01030703,0.009010984
0.0182709,-0.009598711,0.009336226999999999
0.003738225,0.03354716,-0.02448958
0.01349572,0.02698074,-0.02945503
0.02690091,-0.01055504,-0.00405678
0.03217927,-0.08486902,-0.001043972
0.05596707,-0.01254433,-0.08289952
0.06742333,-0.06151955,-0.01603037
0.03533096,-0.01702463,0.004180787
0.04204743,-0.01512133,0.03876325
0.002501287,0.01949229,0.03573868
0.05270033,-0.03341091,0.0040960829999999995
0.005507453000000001,-0.0484031,0.004651217
0.03202409,-0.03098056,0.004572082
0.01056047,0.05959908,0.004652843
-0.01046409,0.09756264,0.005631491
0.02312747,0.004030757,-0.01029577
0.02735688,-0.02173152,-0.02990204
-0.03671627,-0.01501086,0.007139323
-0.02072226,0.06364612,0.01810643
-0.04499204,0.09663618,0.06857769999999999
-0.04525727,0.3624967,0.06097262
0.003177546,0.1049531,0.1155239
0.04035256,0.06378692,0.0046990009999999995
-0.02268195,-0.0414506,-0.01395341
