Pos_x,Pos_y,Pos_z
0.5957695,1.7551759999999998,0.2927782
0.5955045999999999,1.755398,0.2927769
0.5954706999999999,1.755443,0.2927539
0.5954624,1.755452,0.292786
0.5954577,1.75545,0.2928131
0.5954646,1.7554330000000002,0.2928329
0.595456,1.755438,0.2928365
0.5954484,1.755437,0.2928519
0.5954712,1.755414,0.2928828
0.5954951999999999,1.7553860000000001,0.2929112
0.5954957,1.7553779999999999,0.29291809999999996
0.5954944000000001,1.75538,0.2929261
0.5954976,1.7553860000000001,0.2929569
0.5955349,1.755375,0.292985
0.5955477,1.755367,0.293007
0.5955437,1.7553900000000002,0.2930103
0.5955271,1.755441,0.2930156
0.5955245,1.7554900000000002,0.29304949999999996
0.5955443,1.755516,0.29310890000000006
0.5955512,1.755507,0.29313979999999995
0.5955155,1.755497,0.29312940000000004
0.5954982,1.7554779999999999,0.2931023
0.5955023,1.7554490000000003,0.2931388
0.5955123999999999,1.7554450000000001,0.2931989
0.5955094,1.7555009999999998,0.29323
0.5954909,1.755516,0.2932445
0.5954397,1.7555439999999998,0.29324629999999996
0.5954464,1.755571,0.29328350000000003
0.5954403,1.755628,0.2933373
0.5953881999999999,1.755728,0.2934145
0.595363,1.755845,0.2934752
0.5953172,1.755944,0.29355820000000005
0.5953356,1.7559369999999999,0.2936698
0.5953470000000001,1.7559310000000001,0.2937844
0.5953428000000001,1.7558900000000002,0.29391269999999997
0.5953301,1.755881,0.2939881
0.5953301,1.755866,0.294072
0.5953254,1.7558099999999999,0.2942318
0.5952963000000001,1.7558310000000001,0.2944382
0.5952531999999999,1.7559150000000001,0.29459
0.5951871999999999,1.756003,0.2946745
0.5951239,1.7559930000000001,0.2947141
0.5950936,1.755948,0.2947838
0.5950143,1.755891,0.2948697
0.5949143,1.7558790000000002,0.29494770000000003
0.5948340999999999,1.755807,0.2949973
0.5947795,1.7557,0.2950197
0.5946828000000001,1.7555020000000001,0.295129
0.5946263,1.7554319999999999,0.29520830000000003
0.5945539000000001,1.755398,0.29525619999999997
0.5944534,1.7553400000000001,0.2953032
