"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"AS_F_2","10-1",1.001398,-0.00410673,0.001410592,0.08116085,4.001893E-06,-0.001402896,-0.00121824,0.07784081,1.652341,-0.01175272
"AS_F_2","10-1",1.015301,0.01242526,-7.346459E-05,0.03610935,-0.0001340802,-0.001391467,-0.0002658833,0.07782936,1.652323,-0.01170993
"AS_F_2","10-1",1.031603,0.001640032,0.005936483,0.01881855,-0.0003572404,-0.00131044,0.0006852503,0.07783103,1.652331,-0.01167214
"AS_F_2","10-1",1.048603,-0.02240281,-0.0529357,0.01814619,-0.000239012,-0.001492494,0.0007785961,0.07784939,1.652319,-0.01167512
"AS_F_2","10-1",1.057285,-0.06352822,-0.03186655,0.01367793,-0.0004259991,-0.001785457,0.0007719934,0.07782984,1.652304,-0.01167691
"AS_F_2","10-1",1.070787,-0.02561952,-0.01859951,0.008969172,-0.0007470744,-0.002217471,0.0009574569,0.07781839,1.652235,-0.01164496
"AS_F_2","10-1",1.08684,-0.01250892,0.02589828,-0.001074176,-0.001004609,-0.00207484,0.001061372,0.07779431,1.652208,-0.01161849
"AS_F_2","10-1",1.100334,-0.009273602,0.03869988,0.02029644,-0.00101313,-0.001756971,0.001331028,0.07778621,1.652219,-0.0115999
"AS_F_2","10-1",1.116537,0.01471615,-0.02807736,-0.01176549,-0.0009101404,-0.001589262,0.001409459,0.07779384,1.652219,-0.01158977
"AS_F_2","10-1",1.126387,0.002771067,-0.02435082,-0.02941047,-0.0009796342,-0.001539347,0.001262058,0.07778072,1.652207,-0.01157343
"AS_F_2","10-1",1.142307,0.003928967,-0.01005272,-0.03359874,-0.0008900211,-0.001564543,0.0006229674,0.07778001,1.652194,-0.01157916
"AS_F_2","10-1",1.156277,0.04237438,0.05392658,-0.08946948,-0.0005123785,-0.001603101,5.73568E-05,0.07779837,1.652179,-0.01160276
"AS_F_2","10-1",1.167927,0.01029901,0.02099836,-0.07037259,-1.555245E-05,-0.001363411,-0.0007294624,0.07783246,1.652188,-0.0116713
"AS_F_2","10-1",1.185192,0.0209587,0.01647709,-0.06118692,0.0002055787,-0.0009255916,-0.001621339,0.07785511,1.65221,-0.01175749
"AS_F_2","10-1",1.198381,0.0124697,-0.03146138,-0.03636142,0.000659749,-0.001081917,-0.00237555,0.0779016,1.652196,-0.01181865
"AS_F_2","10-1",1.211578,0.01490845,-0.08328568,-0.03603461,0.0005697543,-0.001621789,-0.00301526,0.07791758,1.652151,-0.01187599
"AS_F_2","10-1",1.223564,0.009559117,-0.04119975,0.009254655,0.0006187339,-0.002394727,-0.00293688,0.0779388,1.652085,-0.0119133
"AS_F_2","10-1",1.237774,0.09399393,-0.07260384,-0.04914005,0.00110557,-0.002915828,-0.003129539,0.07802153,1.652021,-0.01199472
"AS_F_2","10-1",1.256912,-0.03821022,-0.08608653,0.03070009,0.001784831,-0.004170868,-0.003487149,0.07803702,1.651967,-0.01209319
"AS_F_2","10-1",1.266926,-0.02816355,-0.01082969,0.00821859,0.001494951,-0.004700508,-0.003075934,0.07804728,1.651861,-0.01210809
"AS_F_2","10-1",1.283308,-0.0417036,0.05866613,0.0874069,0.0008509682,-0.004252506,-0.002123743,0.07801199,1.651774,-0.01205695
"AS_F_2","10-1",1.292879,-0.01926443,0.1548693,0.07013957,0.0008282171,-0.003262497,-0.001560238,0.07802868,1.651779,-0.01205528
"AS_F_2","10-1",1.309128,-0.001879541,0.1115019,0.06896479,0.000929917,-0.001027895,-0.000276705,0.07805538,1.651921,-0.012025
"AS_F_2","10-1",1.322742,-0.01201521,0.04814485,0.06559497,0.0008882579,0.0006010728,0.0003157422,0.07806706,1.652019,-0.0119946
"AS_F_2","10-1",1.334759,0.0308013,-0.03167845,0.02324229,0.0009230237,0.001088648,0.0006387061,0.0780921,1.652037,-0.01195014
"AS_F_2","10-1",1.351978,0.02201129,-0.007030733,-0.03059329,0.000886588,0.0009934973,0.0006311956,0.07808518,1.652062,-0.01193476
"AS_F_2","10-1",1.364738,0.005916067,0.0677517,0.03914226,0.0009851942,0.0009999659,0.0009798238,0.0781157,1.652078,-0.01190865
"AS_F_2","10-1",1.37818,-0.053621,0.09234563,0.03564715,0.0008164246,0.001684269,0.001628879,0.07812238,1.652116,-0.01184309
"AS_F_2","10-1",1.39432,0.01191685,-0.1064731,0.03587858,0.0004550529,0.001971515,0.002520209,0.07813478,1.65219,-0.01178038
"AS_F_2","10-1",1.403732,0.04324477,-0.1050696,-0.03211102,0.0005495828,0.001292408,0.002486525,0.07813954,1.652225,-0.01176691
"AS_F_2","10-1",1.42049,0.04159715,-0.05309925,-0.04150724,0.0006979278,-0.0001401821,0.002230936,0.07813334,1.652143,-0.01172328
"AS_F_2","10-1",1.433876,-0.0003363742,0.003621403,-0.03570414,0.0008925521,-0.0005580669,0.001797192,0.07816362,1.652136,-0.01173294
"AS_F_2","10-1",1.445818,0.006277998,-0.01968136,-0.01231256,0.0006508487,-0.0006422601,0.001772951,0.0781672,1.652139,-0.01172113
"AS_F_2","10-1",1.463087,-0.06381456,-0.02936031,0.01976785,0.0006034158,-0.0006515501,0.001897223,0.07817221,1.65214,-0.0116936
"AS_F_2","10-1",1.475714,-0.03537332,-0.1031633,0.02243489,0.0004033828,-0.001249941,0.002013395,0.07815838,1.652098,-0.01165831
"AS_F_2","10-1",1.489176,0.001701701,-0.01194268,-0.03995797,0.0005158796,-0.001535533,0.001629114,0.07816625,1.652066,-0.01165342
"AS_F_2","10-1",1.505596,-0.007464794,0.03914877,-0.07214692,0.0005350517,-0.001517253,0.001477604,0.07817554,1.652053,-0.0116365
"AS_F_2","10-1",1.515034,0.02095391,-0.09985432,-0.005885563,0.0005524509,-0.001527769,0.001203922,0.07818484,1.652034,-0.01163197
"AS_F_2","10-1",1.531277,0.03165809,-0.02484228,-0.01108459,0.0006388459,-0.001795481,0.0008050271,0.07819343,1.652012,-0.01163018
"AS_F_2","10-1",1.54529,0.01530378,0.05898681,0.009058172,0.0009717269,-0.0008554125,0.0002544409,0.07821822,1.65206,-0.01164055
"AS_F_2","10-1",1.560963,0.02887973,0.1370628,-0.07146627,0.00114111,0.000569599,-3.26545E-08,0.07824278,1.65215,-0.01165354
"AS_F_2","10-1",1.570461,0.01245593,0.05419695,-0.02214644,0.001057145,0.001541505,-0.0003527782,0.0782547,1.652192,-0.01166141
"AS_F_2","10-1",1.586878,-0.01919447,-0.05921375,0.02263574,0.001309704,0.002705923,-0.001051106,0.07828999,1.652307,-0.01171768
"AS_F_2","10-1",1.600216,-0.01625866,-0.07617804,-0.05827135,0.001026356,0.002812547,-0.001595968,0.07829356,1.652383,-0.0117563
"AS_F_2","10-1",1.616764,-0.01794158,-0.007735602,-0.07934064,0.001049074,0.002520807,-0.002250988,0.0783,1.652426,-0.0117929
"AS_F_2","10-1",1.626123,0.03774529,0.08365685,-0.04411036,0.001025631,0.002635942,-0.002509115,0.07833576,1.652475,-0.01185191
"AS_F_2","10-1",1.642401,-0.03571581,0.04600517,-0.02560812,0.001057094,0.003620116,-0.002951509,0.07834744,1.652573,-0.01191211
"AS_F_2","10-1",1.655891,0.02236387,0.07290125,0.009766567,0.0008695362,0.004423641,-0.002933352,0.07838321,1.652661,-0.01195359
"AS_F_2","10-1",1.671982,-0.009349725,0.04805459,0.04381112,0.0004695367,0.005624763,-0.002453819,0.07834816,1.6528,-0.01193094
"AS_F_2","10-1",1.68154,-0.01525974,-0.001173925,-0.001130669,0.0005272205,0.006225569,-0.002346902,0.07835007,1.652928,-0.01194894
"AS_F_2","10-1",1.697935,0.01322695,-0.1176437,-0.01430836,0.0003732013,0.005700401,-0.002465504,0.07837677,1.65303,-0.012025
"AS_F_2","10-1",1.71134,0.03017453,-0.08374239,-0.03855139,0.000489571,0.004812179,-0.002730518,0.07839131,1.653091,-0.01210105
"AS_F_2","10-1",1.727673,0.02973614,0.01290587,-0.008467969,0.0008297239,0.003965692,-0.002902714,0.07842445,1.653108,-0.01215422
"AS_F_2","10-1",1.73736,0.009995705,-0.02350555,0.02736176,0.001120075,0.003995268,-0.002860874,0.07844496,1.653151,-0.0121783
"AS_F_2","10-1",1.753315,0.007870534,-0.001545431,0.01577626,0.001164505,0.003775858,-0.002013617,0.07847261,1.6532,-0.01217008
"AS_F_2","10-1",1.767193,0.002662331,-0.01486263,0.02649613,0.001510375,0.003894454,-0.001774807,0.07850909,1.653281,-0.01219976
"AS_F_2","10-1",1.78334,-0.06012223,-0.03051393,0.05553776,0.001653499,0.003364322,-0.001197379,0.07853031,1.653319,-0.01219988
"AS_F_2","10-1",1.792973,-0.03574982,-0.03371371,0.03386228,0.001624312,0.002987382,-0.0008262006,0.07856464,1.653332,-0.01219475
"AS_F_2","10-1",1.808872,0.01392807,-0.03534668,0.04798885,0.001809315,0.002630865,-0.0005620511,0.07861614,1.653323,-0.01218462
"AS_F_2","10-1",1.822359,0.03270029,-0.01448814,0.0005006548,0.001865602,0.002798327,-0.0003682782,0.078655,1.653373,-0.01218772
"AS_F_2","10-1",1.838785,-0.01277985,-0.02054456,0.003200331,0.00182783,0.002695832,-0.0003273205,0.07866311,1.653459,-0.01220977
"AS_F_2","10-1",1.848133,0.01511825,-0.05348661,-0.0264223,0.00197265,0.002148477,-0.0003947672,0.07870102,1.653478,-0.01222837
"AS_F_2","10-1",1.864504,0.01615155,-0.08070613,-0.0266485,0.002351978,0.001130095,-0.0006990614,0.07877517,1.653463,-0.01226759
"AS_F_2","10-1",1.877848,0.003611997,-0.1438631,0.01618146,0.002389632,7.322256E-05,-0.0009272534,0.07881618,1.653385,-0.01227486
"AS_F_2","10-1",1.894264,-0.01721521,-0.06100385,0.01081255,0.002335908,-0.001320621,-0.001162089,0.07885504,1.653306,-0.01230657
"AS_F_2","10-1",1.903965,0.01447624,-0.001116157,-0.007811993,0.002491693,-0.001689916,-0.001203733,0.07890034,1.653292,-0.01234257
"AS_F_2","10-1",1.920042,0.004121657,-0.002619244,0.01534988,0.002617238,-0.001437346,-0.001140657,0.07894611,1.653256,-0.01233864
"AS_F_2","10-1",1.933552,-0.001729063,0.01528036,0.01024758,0.002101039,-0.001138643,-0.0007955867,0.07896829,1.653271,-0.01234734
"AS_F_2","10-1",1.949579,0.001645494,0.0125127,-0.00913559,0.001900032,-0.0007229872,-0.0008055743,0.07896852,1.653299,-0.01236475
"AS_F_2","10-1",1.959318,-0.02898511,0.02337091,0.02529151,0.001704581,-0.0003183868,-0.000678423,0.07897949,1.653326,-0.01236665
"AS_F_2","10-1",1.975805,-0.0150534,0.02981443,-0.003040974,0.001377611,0.0001403837,-0.0004202221,0.07897687,1.653369,-0.01235819
"AS_F_2","10-1",1.989363,-0.006601674,-0.01298948,-0.01344387,0.001347421,0.0004613902,-0.0005646253,0.07899666,1.653404,-0.01236832
"AS_F_2","10-1",2.005268,0.01091834,-0.007421538,0.019508,0.001068427,0.0006729349,-0.0003870539,0.07901073,1.653437,-0.01235151
"AS_F_2","10-1",2.904625,-0.02638353,-0.005129673,-0.0330979,0.001554522,-0.001871212,0.002622332,0.08084822,1.653098,-0.01052845
"AS_F_2","10-1",2.928162,-0.0927559,0.002740264,0.0208445,0.0005557876,-0.002382944,0.002779149,0.08080673,1.653026,-0.01046991
"AS_F_2","10-1",2.93746,-0.05253715,0.00389299,0.01341298,4.674296E-05,-0.002226809,0.002911339,0.08079815,1.653008,-0.01041698
"AS_F_2","10-1",2.946436,-0.05455129,-0.023349,0.02703798,-0.0008584923,-0.002087786,0.00311894,0.08074188,1.652981,-0.01034653
"AS_F_2","10-1",2.960129,-0.05911614,0.02840794,-0.01320368,-0.001519974,-0.001611657,0.003021355,0.0806911,1.653018,-0.01032388
"AS_F_2","10-1",2.98052,-0.08234003,-0.0520345,0.0002936907,-0.002632609,-0.001655619,0.00301777,0.08060741,1.653017,-0.01029932
"AS_F_2","10-1",2.990114,-0.1129197,-0.1007734,0.02795429,-0.003605639,-0.002059471,0.003024868,0.08051634,1.652976,-0.01025736
"AS_F_2","10-1",3.001734,-0.06883423,-0.1314834,0.03891001,-0.004215468,-0.003184086,0.003183943,0.08045077,1.65287,-0.01019502
"AS_F_2","10-1",3.015541,-0.04504221,-0.04558224,0.03107414,-0.005080745,-0.003919647,0.003307485,0.08034134,1.652803,-0.01014292
"AS_F_2","10-1",3.03648,-0.07804614,0.01922983,0.04182061,-0.006191574,-0.003733258,0.003934133,0.08018565,1.652768,-0.01006043
"AS_F_2","10-1",3.04595,-0.02432019,-0.01570163,0.04778236,-0.006670159,-0.003482436,0.004157284,0.08007979,1.652729,-0.009998441
"AS_F_2","10-1",3.061909,0.003793712,0.01706308,0.03029064,-0.006994837,-0.002905352,0.004506482,0.07998347,1.652725,-0.009923935
"AS_F_2","10-1",3.070822,0.006575157,0.02004601,0.02448983,-0.007078067,-0.002693167,0.004723297,0.07988834,1.652695,-0.0098387
"AS_F_2","10-1",3.092888,0.04318154,-0.01710722,-0.0129764,-0.006615282,-0.001850595,0.004727812,0.07982254,1.652731,-0.009766579
"AS_F_2","10-1",3.101803,0.05432238,-0.01899722,-0.01849547,-0.006201293,-0.001758334,0.004521663,0.07974887,1.65272,-0.00971067
"AS_F_2","10-1",3.112947,0.05772382,0.03649714,-0.06153049,-0.006012662,-0.001622591,0.004300382,0.0796659,1.652742,-0.009675622
"AS_F_2","10-1",3.130701,-0.02267263,-0.01084842,-0.03387581,-0.005505402,-0.001557881,0.003576783,0.0795877,1.652735,-0.00965631
"AS_F_2","10-1",3.143093,0.05155206,0.01891908,-0.07208671,-0.005188372,-0.001536806,0.002827614,0.07954049,1.652728,-0.009665608
"AS_F_2","10-1",3.156412,0.03557821,-0.01638035,-0.05055122,-0.004772328,-0.001588088,0.002007045,0.07948208,1.652718,-0.009681225
"AS_F_2","10-1",3.1733,0.08154593,-0.008457426,-0.06595153,-0.00400257,-0.001677205,0.001221303,0.07946134,1.652707,-0.009702444
"AS_F_2","10-1",3.182117,0.07794915,0.007198736,-0.05619079,-0.003218503,-0.001732355,0.0007937604,0.07945466,1.652689,-0.009713769
"AS_F_2","10-1",3.198793,0.1111266,-0.02886735,-0.05994332,-0.001696628,-0.00175809,0.0001900198,0.07944632,1.65267,-0.009721875
"AS_F_2","10-1",3.216818,0.1118209,-0.3029246,0.02631768,-0.0005849677,-0.003604352,0.0001856438,0.0794518,1.652533,-0.009707808
"AS_F_2","10-1",3.224108,0.2249498,0.1460647,-0.2420334,0.001669953,-0.004367614,-0.0007969532,0.07957745,1.652566,-0.00984776
"AS_F_2","10-1",3.237587,0.1664606,0.05136273,0.1489942,0.004693784,-0.004549126,-0.0006862258,0.07981229,1.652316,-0.009761095
"AS_F_2","10-1",3.259197,0.1113509,0.1680714,0.0736634,0.0078249,-0.001384778,0.001372772,0.08013654,1.652428,-0.009646416
"AS_F_2","10-1",3.268135,-0.03573565,0.0322071,0.1324046,0.00821791,-0.0005257992,0.002535126,0.08025837,1.652454,-0.009533525
"AS_F_2","10-1",3.279652,-0.004956918,-0.04577715,0.01588908,0.008223544,-8.838164E-05,0.003091083,0.08040786,1.652518,-0.009482026
"AS_F_2","10-1",3.29355,-0.06512116,-0.03109748,-0.0009520426,0.008068418,-0.0002442421,0.002699547,0.08053303,1.652542,-0.00948143
"AS_F_2","10-1",3.316111,-0.08664182,-0.05893233,-0.01965109,0.006764445,-0.001216586,0.001960842,0.08059192,1.652491,-0.009506702
"AS_F_2","10-1",3.325285,-0.09634157,-0.09579401,-0.03885514,0.006002069,-0.001708378,0.001582476,0.08063936,1.652442,-0.009485722
"AS_F_2","10-1",3.335001,-0.102423,-0.1221265,-0.05079428,0.004821309,-0.002112035,0.0008239012,0.08065057,1.65242,-0.009508491
"AS_F_2","10-1",3.349043,-0.179737,-0.1549283,-0.01492529,0.003166888,-0.003574733,6.71579E-05,0.08061218,1.652327,-0.009542346
"AS_F_2","10-1",3.365683,-0.1512404,0.04439874,-0.01348532,0.0002143176,-0.004350201,-0.000263708,0.08047295,1.652207,-0.009550691
"AS_F_2","10-1",3.37895,-0.1016896,0.129953,0.007693488,-0.001275703,-0.003227025,-0.000276188,0.08039284,1.652181,-0.009540677
"AS_F_2","10-1",3.390871,-0.05318593,0.02252619,0.018983,-0.002591118,-0.00175099,-0.0001734114,0.08027935,1.65223,-0.009526253
"AS_F_2","10-1",3.404547,-0.07489085,0.09450021,-0.04094357,-0.003771757,-0.0006028695,-0.0003576123,0.08015871,1.652321,-0.009540558
"AS_F_2","10-1",3.421349,-0.08138087,0.1491641,-0.04835553,-0.004778183,0.001298651,-0.00122883,0.08004403,1.65242,-0.009575486
"AS_F_2","10-1",3.434525,-0.04727238,0.2306281,-0.09228904,-0.005972762,0.003962458,-0.001684378,0.0798943,1.6526,-0.009612918
"AS_F_2","10-1",3.451157,-0.04520277,-0.03672676,-0.01177881,-0.006717131,0.005702455,-0.002321327,0.07973957,1.652803,-0.009686351
"AS_F_2","10-1",3.459909,0.04542136,-0.1090468,-0.0683535,-0.006693169,0.005663452,-0.002873365,0.07968187,1.652916,-0.009771466
"AS_F_2","10-1",3.476498,-0.0124884,-0.1465764,-0.05977666,-0.006592667,0.003942971,-0.004104661,0.07958221,1.65294,-0.009877443
"AS_F_2","10-1",3.489885,0.008081774,-0.08929676,-0.04122251,-0.006530325,0.002409625,-0.004509237,0.07950497,1.652915,-0.009955049
