"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"ME_F_4","15-1",0.7061214,0.001330731,0.01608006,0.01133934,0.001652359,0.000549941,-0.00156228,0.6873423,1.534468,-0.1274931
"ME_F_4","15-1",0.7180386,-0.04596798,0.04479715,0.06197726,0.001285606,0.001247887,-0.0009076472,0.6873348,1.534537,-0.1274593
"ME_F_4","15-1",0.7316294,-0.0541999,0.007723056,0.05372749,0.000468604,0.001854416,-0.000210996,0.6872933,1.534577,-0.127413
"ME_F_4","15-1",0.7477379,-0.02478996,-0.07236603,0.03203959,-0.0001192447,0.002010818,0.0001654686,0.6872592,1.534622,-0.1273961
"ME_F_4","15-1",0.7658606,-0.005373827,-0.04707111,0.009675925,-0.0003184651,0.00177442,0.0001214764,0.6872346,1.53466,-0.1274061
"ME_F_4","15-1",0.7738266,-0.01981055,-0.01443958,0.03319275,-0.0002631094,0.001673429,0.0001973658,0.6872256,1.53468,-0.1273909
"ME_F_4","15-1",0.7875576,-0.01785364,0.09493527,0.04621818,-0.0004567361,0.002403308,0.0007895128,0.6871893,1.534757,-0.1273439
"ME_F_4","15-1",0.8075523,-0.03530379,0.08799339,0.005429796,-0.001107084,0.004361722,0.001452357,0.6871601,1.534937,-0.1273158
"ME_F_4","15-1",0.8169298,-0.06091942,0.003652876,-0.003035568,-0.001505473,0.004922963,0.001307175,0.6871189,1.535046,-0.1273246
"ME_F_4","15-1",0.8291063,-0.04403585,0.0784673,-0.03701555,-0.001827905,0.005456264,0.001102251,0.6870906,1.535187,-0.1273439
"ME_F_4","15-1",0.843051,0.01779371,0.09070431,-0.02854892,-0.002020475,0.006315556,0.0009565113,0.6870749,1.535311,-0.1273255
"ME_F_4","15-1",0.8627491,0.07283747,-0.01099468,-0.0234545,-0.00112361,0.007164177,0.0004834783,0.6870952,1.535477,-0.127336
"ME_F_4","15-1",0.8725014,0.05524733,-0.03095881,-0.05299031,-0.0006921881,0.007257267,-8.710753E-05,0.687085,1.535592,-0.1273556
"ME_F_4","15-1",0.8848524,0.08692922,-0.06272225,-0.08963223,0.0001396388,0.006870947,-0.0009051943,0.6871253,1.535688,-0.1273966
"ME_F_4","15-1",0.8985462,0.06150105,-0.07277243,-0.05868487,0.001098865,0.006833918,-0.002334873,0.6871797,1.535769,-0.12749
"ME_F_4","15-1",0.9181585,0.05917703,-0.1047622,-0.05776745,0.002636684,0.005484591,-0.00333557,0.6872828,1.535817,-0.1275995
"ME_F_4","15-1",0.928051,0.007764798,-0.1051858,-0.04330105,0.003230219,0.004604876,-0.003613697,0.6873581,1.535858,-0.1276727
"ME_F_4","15-1",0.9442749,0.04943294,-0.09286007,0.04089335,0.003325962,0.003705232,-0.003653336,0.6874316,1.535868,-0.1277432
"ME_F_4","15-1",0.954052,0.03141002,-0.110379,-0.02360485,0.003211797,0.003117644,-0.00367644,0.6874559,1.535907,-0.1278162
"ME_F_4","15-1",0.9704418,-0.04082649,-0.247648,-0.05175302,0.003317969,0.000561464,-0.004458788,0.6875086,1.535831,-0.1279304
"ME_F_4","15-1",0.9837523,0.02574545,-0.2453718,-0.0410635,0.003537433,-0.00190002,-0.005173707,0.6875869,1.535703,-0.1280363
"ME_F_4","15-1",0.9998455,0.00652341,-0.09971125,-0.002478835,0.003558404,-0.004645138,-0.005155372,0.6876457,1.535524,-0.128119
"ME_F_4","15-1",1.009443,-0.06321499,0.03407672,0.04578555,0.003030119,-0.005157325,-0.004782789,0.6876507,1.535425,-0.1281834
"ME_F_4","15-1",1.025743,-0.03413638,-0.02731588,0.08229004,0.002421404,-0.005297182,-0.00356089,0.6876683,1.535307,-0.1281822
"ME_F_4","15-1",1.03917,0.02383792,-0.0678555,0.05992984,0.002128856,-0.00545479,-0.002970001,0.6876901,1.535257,-0.1281717
"ME_F_4","15-1",1.055264,-0.01501282,-0.08812274,0.01461478,0.002012654,-0.005653688,-0.002816597,0.6877046,1.535191,-0.1281817
"ME_F_4","15-1",1.065163,-0.02050372,-0.04064668,-0.01620881,0.001634045,-0.006106772,-0.002914495,0.6877079,1.535114,-0.1282239
"ME_F_4","15-1",1.08525,0.02783987,0.03202307,-0.02243938,0.00148291,-0.006442473,-0.003017467,0.6877515,1.535003,-0.1282768
"ME_F_4","15-1",1.094567,-0.009567941,0.03310002,0.01728293,0.00144072,-0.005921841,-0.003088474,0.6877649,1.534926,-0.1283216
"ME_F_4","15-1",1.106767,0.01453409,0.06158215,0.02443022,0.001381084,-0.004937416,-0.0027555,0.6877633,1.534912,-0.1283333
"ME_F_4","15-1",1.120588,0.03148999,0.09106252,0.02015046,0.001823215,-0.003762956,-0.002256862,0.6877878,1.534951,-0.1283395
"ME_F_4","15-1",1.140079,0.02152019,0.09264652,0.08946203,0.002166968,-0.002079257,-0.0009106564,0.6878537,1.535016,-0.1282716
"ME_F_4","15-1",1.150249,0.04299507,0.06404784,0.07097384,0.002363948,-0.001366386,-0.0001509029,0.6879179,1.535036,-0.1282287
"ME_F_4","15-1",1.16252,-0.04559438,0.01077703,0.0382225,0.002627361,-0.0005185332,0.0006576094,0.6879516,1.535084,-0.1281779
