"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"ME_M_8","16-1",0.5175743,0.043538,0.0164416,-0.005033673,-0.001083468,0.0009586337,0.001050805,-0.02381539,1.721519,-0.05747691
"ME_M_8","16-1",0.5294666,-0.003391656,0.01785608,-0.02629562,-0.001043698,0.0009989757,0.001208095,-0.02382088,1.721565,-0.0574677
"ME_M_8","16-1",0.5432873,-0.00484638,-0.04314313,-0.01478074,-0.0009471143,0.0005951771,0.001121441,-0.02384019,1.721575,-0.05745363
"ME_M_8","16-1",0.5599003,-0.004464393,-0.01741182,-0.03107819,-0.0009925113,-9.676122E-05,0.0008464582,-0.02386737,1.721559,-0.05745059
"ME_M_8","16-1",0.5690746,0.006011188,-0.06350341,-0.03813002,-0.0008468307,-0.0003990097,0.0003834626,-0.02386999,1.721556,-0.05748808
"ME_M_8","16-1",0.5892744,-0.03146005,-0.01435086,-0.0001294075,-0.001113152,-0.0008684086,4.204985E-05,-0.02389646,1.721547,-0.05754143
"ME_M_8","16-1",0.5985003,-0.02389778,-0.0006407052,0.005219153,-0.001375388,-0.0007570219,5.381265E-05,-0.0239377,1.721563,-0.05754429
"ME_M_8","16-1",0.6101542,-0.005804596,-0.0647682,0.01390431,-0.001352149,-0.0009939835,-5.562328E-05,-0.02396894,1.72156,-0.05754861
"ME_M_8","16-1",0.6286526,0.009951478,-0.09462497,0.01370311,-0.001384621,-0.001346982,-0.0001032846,-0.02400613,1.721546,-0.0575501
"ME_M_8","16-1",0.6403799,-0.01584935,-0.03277238,-0.003666431,-0.001394369,-0.001724983,-0.0003567194,-0.02400589,1.72152,-0.05759436
"ME_M_8","16-1",0.6538725,0.01270483,-0.03635402,-0.00730736,-0.001374738,-0.001943914,-0.0005138022,-0.02400684,1.721496,-0.05763185
"ME_M_8","16-1",0.6711893,0.004379113,-0.0439077,0.009068238,-0.00164781,-0.002456061,-0.0003885724,-0.02404308,1.721459,-0.05763778
"ME_M_8","16-1",0.6801291,-0.01745317,-0.04311918,0.01084575,-0.001541184,-0.002740118,-0.0003895978,-0.02406406,1.721423,-0.05764294
"ME_M_8","16-1",0.7003736,0.001916635,-0.007668287,0.001563553,-0.001591274,-0.00268604,-0.0001750029,-0.02407813,1.721424,-0.057652
"ME_M_8","16-1",0.7098484,-0.02904307,0.09026759,-0.009714519,-0.001572264,-0.002187793,-0.0002462929,-0.02409434,1.721452,-0.0576781
"ME_M_8","16-1",0.7213097,0.0003319389,0.04502819,-0.009752723,-0.001793413,-0.001533985,-0.0001282857,-0.02410603,1.721459,-0.05768538
"ME_M_8","16-1",0.740119,0.01820573,0.05857571,0.01211136,-0.001634115,-0.001171841,0.0001927546,-0.02412057,1.721478,-0.05765802
"ME_M_8","16-1",0.751502,0.03255074,0.06427297,-0.001552493,-0.001408881,-0.0001908502,0.0004919988,-0.02413559,1.72155,-0.05761892
