Acc_x,Acc_y,Acc_z
-0.05135192,-0.009262331,-0.03861885
0.032515499999999996,-0.07394005,0.0190387
0.04171089,-0.07896783,-0.02681197
0.06377991,-0.02614759,-0.00613347
-0.004237798,-0.007189669,0.002130846
-0.03967932,-0.01611892,0.03033203
-0.06618873,-0.02938871,0.02275496
-0.004721597,-5.123205e-05,0.02203817
-0.01561148,0.0175459,0.03216942
-0.05418696,0.02813222,0.02556213
-0.03030961,0.003081158,0.01051331
0.01971619,0.006946698,-0.056982000000000005
-0.03927457,0.01414419,-0.005939425
-0.02698851,0.01025148,0.02419518
0.01624185,-0.02253317,-0.003013384
0.005937794000000001,-0.0519212,-0.01087781
0.08378771,-0.07252521,-0.04044287
0.05594454,-0.02333998,-0.03197006
0.04064874,-0.02242339,0.001895851
0.03725461,-0.007065933000000001,0.03060904
0.007220567,0.03206727,0.006685155
0.03441662,0.06472655,0.00250936
0.001569464,0.05186304,0.02643216
0.0068593230000000005,0.036771,-0.003586675
0.001203967,0.03693504,0.02447555
0.02244367,0.008121546,0.02666424
-0.0159941,0.0071160830000000005,0.03570643
-0.03167399,-0.04738211,0.03590054
-0.004994953,-0.01579431,0.007815212
-0.03509329,-0.01626972,0.03483299
0.00554163,-0.03565748,0.02885128
-0.02514252,-0.05033755,0.02566082
-0.01109162,-0.0057087909999999995,-0.01168346
-0.03551323,-0.05513442,0.01076476
0.008967146,-0.042244,0.002443865
0.01589794,-0.003985483,0.01776628
0.11747550000000001,-0.12772650000000002,0.009275278
0.08440494,-0.1280397,-0.03988434
0.01718519,-0.15035520000000002,-0.003317202
0.01887336,0.04661713,-0.009429836
-0.03760061,0.1712672,0.003044965
-0.0164021,0.19966689999999998,-0.00641748
-0.002125015,0.14194890000000002,0.01809253
-0.0131332,0.19177560000000002,-0.02721932
-0.02286877,0.08075318,-0.0346089
-0.026504400000000004,0.0075440559999999995,-0.07003967
-0.02260329,0.02911197,-0.05975832
0.01369256,0.06962803,-0.04550683
-0.02979591,0.07015998,-0.0060373959999999996
0.05760568,0.009088587,-0.01774971
-0.01063814,-0.02003205,-0.01697735
0.02587648,-0.02492634,-0.003542876
-0.00712154,-0.001378435,0.02101622
0.04112412,-0.08776515,0.01460377
-0.04281794,-0.11480810000000001,0.04405833
0.01135827,-0.1416453,0.009528231
0.05006549,-0.0861773,-0.01348931
0.04423819999999999,-0.03374547,0.01597081
0.02600431,-0.00877684,0.006155687
0.03657387,0.001417141,0.02984735
-0.03036849,-0.07924846,0.05003695
-0.0184647,0.00391046,0.01420929
-0.04210111,-0.03479824,0.04602753
-0.02298212,-0.002493795,0.03207894
-0.04591978,0.04151991,0.04057041
-0.05384092,0.07308386,0.06520011
-0.00342211,0.07876088,0.02096946
-0.02002221,-0.0255138,0.03953341
-0.01527923,-0.01714161,0.01382185
-0.03037706,0.04562964,0.009977792
-0.03959596,0.11701220000000001,0.01640742
-0.03779366,0.1073989,0.04940724
-0.03287971,0.04996398,0.01665666
-0.06192338,0.03763754,0.03251199
-0.04378472,0.014084799999999998,0.04356221
-0.05242241,0.0006106226,0.008528964
-0.11909260000000002,0.07977026,0.08356285
-0.08548687,0.01771364,0.1089797
-0.05540603,-0.02745906,0.07380764
0.03052121,-0.1664322,-0.02671737
0.1035496,-0.18280339999999998,-0.10255239999999999
0.1924024,-0.211085,-0.2434042
0.1437672,-0.22437739999999998,-0.14087360000000002
-0.03640773,0.129116,-0.0469965
-0.009713676,0.1578749,0.0218084
0.04754738,0.1060341,0.045235000000000004
0.01717442,-0.05101668,-0.01966907
0.02696423,-0.01129342,-0.03108775
0.06808731,0.10488710000000001,-0.06342306
-0.02395626,0.01165267,-0.006058307
0.02931668,-0.10523230000000001,-0.06828044
0.01850143,-0.05502557,-0.01712508
0.01694811,-0.02049563,0.02329352
-0.03629001,0.06565989,0.07661384
-0.03409901,0.1458865,0.105172
0.008670205,0.1317694,0.04995223
-0.026545299999999997,-0.1086353,0.02356226
0.002261719,-0.1510839,-0.06822257
0.09083471,-0.1337007,-0.09190967
0.04904796,0.08531632,-0.04434865
0.01949242,0.06288363,-0.008280171999999999
-0.07933973,-0.005868546999999999,0.05511981
-0.02460721,0.05403566,0.008795344
0.03718616,-0.001408886,-0.02739619
0.01122026,0.000476907,-0.02764829
-0.005058646,-0.06919274,-0.02312666
-0.04989291,0.09557463,0.01538933
-0.01639468,0.1122751,0.0132909
-0.01227179,0.0004646629,-0.008241769
-0.03467636,0.009295461,-0.06658433
-0.032167900000000006,-0.004323991,-0.06344066
-0.02890079,0.03747032,-0.03450837
-0.07850042,0.02661429,-0.003052516
-0.06204973,-0.01071786,0.029354900000000003
-0.03440829,0.03544395,-0.01631998
0.02025774,-0.04394967,0.02339925
0.05331992,-0.03901677,-0.03938293
0.0052061270000000005,-0.03362465,0.03573701
0.07732604,-0.1250064,0.01961146
0.02277846,-0.06870186,0.016353200000000002
-0.02642382,-0.1181095,0.01488721
-0.03106378,-0.05150834,0.02172489
-0.04501358,-0.1180358,0.04606353
0.02123598,-0.10501669999999999,0.06053225
0.002622638,0.04493532,0.08904582
-0.02449678,-0.03766293,0.11805330000000001
0.02190887,-0.05324889,0.07818729
0.04800808,-0.03139421,0.06762616
0.07438567,0.06231098,0.04017763
0.1395514,-0.04958503,0.05225825
0.11032760000000001,-0.07616569,0.03731841
0.02872214,0.1872432,0.09903039
-0.02549984,0.08326022,0.1353666
0.01138347,-0.05854047,0.05269243
0.01163821,-0.1459199,-0.09021727
-0.01497403,-0.04541673,-0.04178394
-0.00902879,0.02814176,0.006947096
-0.04992535,0.11282089999999999,0.02275006
-0.02484775,0.1011724,-0.01016474
-0.03937467,0.008081455999999999,-0.05756861
-0.03204224,-0.03671346,-0.04084206
-0.0162421,0.01267161,-0.06190385
-0.06216798,0.04119265,-0.013590200000000002
-0.05676755,0.02828219,-0.02647739
-0.04989164,-0.008422180999999999,-0.05660884
-0.02248232,-0.02426242,-0.05769664
-0.0340384,-0.03398728,-0.04691964
-0.03296263,-0.006871038,-0.01860978
0.01677163,0.0034809479999999998,-0.05097777
-0.07993419,-0.005756233,-0.002964845
0.03582124,0.03737759,-0.048787
-0.02014034,0.0906788,-0.03939791
0.02823865,0.07692604,-0.04113489
0.01694729,0.007224306,-0.00539617
-0.00315445,-0.02746052,-0.02311267
-0.1164983,-0.11957319999999999,-0.02594907
-0.08367036,-0.109922,-0.06463915
-0.09486307,-0.1339803,-0.005549172
-0.08536991,0.02694236,-0.04600474
-0.06997108,-0.009042964,0.01509605
-0.04317437,0.01059157,0.0006212415
-0.033427,0.02721368,-0.001941489
0.0165054,0.02728957,-0.005100441
0.05815379,0.03881759,0.01695801
0.05297873,-0.0596888,0.03702153
0.04195113,0.07533693,0.02642707
