Acc_x,Acc_y,Acc_z
-0.07005621,0.00685579,0.014805700000000001
-0.007736402,0.003318807,0.0012924380000000001
0.03950922,0.02517977,-0.02298023
0.02376463,0.004799362,-0.01567411
-0.009598544,-0.01227787,0.01043903
-0.0103458,0.05555771,0.02105166
-0.001675781,0.01010263,-0.02153981
0.0014249820000000002,0.0240908,-0.006297656
0.03644595,0.0064952740000000005,-0.01460902
-0.01548683,-0.02488215,0.05017462
0.01928275,-0.03892155,0.02092891
-0.0165344,0.0077314409999999995,0.01036274
0.05531073,-0.04208945,-0.03307245
0.005887169,-0.03077616,0.0028902240000000003
0.01995784,-0.0748038,0.05966565
0.01052641,0.01428162,0.02376241
0.05525009,-0.09601764,0.001109216
0.01943273,-0.02020801,-0.02560977
-0.005739063000000001,0.0164862,-0.002979732
-0.0202582,0.004440222,0.02149952
0.01750549,-0.02966401,0.005080151
0.004169512,-0.03372996,-0.01322827
-0.006090786999999999,-0.03978976,0.01320801
0.0426427,0.03090533,-0.06986201
0.04699174,-0.01811266,-0.03743581
0.02344945,0.01923976,-0.04420761
0.05002709,-0.0003383886,-0.04575036
0.0444826,-0.01284617,-0.01805927
-0.01363554,0.02735864,-0.0184009
0.01263467,0.0271671,-0.01930347
0.01233437,0.01262403,0.0005088854
0.01848832,0.0027648190000000004,0.04875636
0.02831572,0.01183813,0.05780873
0.01691414,0.01392373,0.06518035
0.04560976,-0.04231654,0.01013826
0.01315414,-0.07822837,-0.01357709
-0.009742299999999999,-0.05344895,0.0008012885000000001
0.01432618,-0.04527856,-0.00313434
0.02093031,-0.04579979,-0.02503325
-0.03400009,0.03491544,-0.01169393
-0.03155733,0.01457412,0.01175127
-0.02475211,-0.007921095999999999,-0.01793378
-0.009343115,0.01172793,-0.01757085
-0.005103054,-0.06772399,-0.02371999
0.03072596,-0.01428941,-0.05987526
0.03792334,-0.01902703,-0.05757881
0.04841898,0.01103218,-0.05630473
0.04714498,-0.04034316,-0.02299489
-0.007696975,0.04096887,-0.01275328
-0.004860845999999999,0.01411884,0.002682425
-0.005168858,0.02734295,-0.003753712
0.002381076,-0.025804300000000002,0.0055694609999999995
-0.02022318,-0.01468819,-0.004290272
0.03078261,0.03456802,-0.001527363
0.06133704,0.08267796,-0.05126488
0.04654975,0.08611188,-0.01118295
0.07166742,0.01756329,-0.04493727
0.03837252,-0.009340504,-0.01535783
-0.00741273,-0.03886139,0.00775871
-0.02457852,-0.14004879999999997,0.002338688
-0.008944223000000001,-0.14031529999999998,-0.02875858
-0.033678,-0.006159246,0.009515758000000001
-0.04175316,-0.007853701999999999,0.048674699999999994
-0.004673017,0.03857416,0.02911097
-0.02716542,-0.05739713,0.08478509
-0.04024215,-0.186774,0.02035081
-0.01706511,-0.06201271,-0.03690749
0.005781863000000001,0.05628748,0.08064866
-0.0003253073,0.1132968,0.09047002
-0.01653718,0.1327359,0.115027
-0.0184953,-0.05015074,0.047797000000000006
-0.007508649,-0.08661362,-0.05838876
-0.03231564,-0.05278537,-0.004601212
0.02927195,-0.07097263,-0.0026402540000000003
-0.01815812,0.07885159,0.004974153
-0.07994832,0.1158818,0.06659858
-0.08605139,-0.01126845,0.0435885
-0.0859728,-0.0298728,-0.01346767
-0.03650503,-0.01949944,-0.02552661
0.00044649089999999994,-0.0113194,-0.03422028
0.01062521,-0.06650159,-0.002183475
-0.04692577,-0.03627186,0.06562671
-0.0129756,0.02101146,-0.02483546
0.03506865,-0.02443603,-0.02604885
-0.01498292,0.009499097,0.02310462
0.01473129,-0.0314659,0.02321291
0.058947,0.0153842,-0.01949495
0.03702748,-0.04125294,0.04605168
-0.003756282,0.024453400000000004,0.031016900000000003
-0.02718602,0.00678144,0.04860047
0.0009247863,0.01049671,-0.001971918
0.01036555,-0.07157028,0.01874515
0.01728779,-0.06273691,-0.01402782
0.0064011369999999995,-0.0507464,0.002764952
-0.02027187,-0.03601991,0.02357509
0.009322738,0.02934957,0.007816488
0.01696191,0.01858295,0.02002605
0.01411372,-0.01817521,0.021071299999999998
-0.02621802,-0.06045015,0.02758678
-0.01832297,-0.04615503,-0.00160808
0.0153856,-0.02667036,-0.02375473
-0.002785148,-0.06538132,0.02290737
0.04868157,-0.02350105,0.01217539
-0.02397576,-0.04662552,0.06080242
0.0199555,-0.01821434,0.06648195
0.04540294,0.01805659,-0.0059161019999999995
0.0478265,0.04399323,-0.06413139
0.05023785,0.06968972,-0.04021483
0.05742813,0.06736572,-0.03738363
0.0164956,0.08232476,0.03658704
0.01289439,0.08034801,-0.00223103
0.02167318,0.06451732,-0.01176028
-0.02941658,0.04883585,-0.062567
-0.03407849,0.03050189,-0.02274448
-0.03929074,-0.09494808,-0.07737122
-0.03039362,-0.11356559999999999,-0.06889953
-0.03400758,-0.11316099999999998,-0.05613177
-0.0476483,-0.0377989,-0.0230407
-0.03679129,-0.05206957,0.013630200000000002
-0.03467482,-0.1146079,-0.02243318
0.013387999999999999,-0.1329392,-0.004726673
-0.04932065,-0.002056394,0.03533207
-0.005921846,-0.01935504,0.003926682
0.0030667690000000004,-0.1138755,-0.05137113
