Acc_x,Acc_y,Acc_z
-0.01487216,-0.01968884,0.02669343
0.04847624,0.04556016,-0.0049303920000000005
0.05534284,0.0018686739999999999,-0.01126649
0.01878984,0.008456021999999999,0.02743168
0.03181928,-0.006464462,0.01216885
0.03449623,-0.0315407,0.02311443
0.03315253,0.0151173,0.02670456
0.06063231,-0.02997053,0.01834025
0.05789179,-0.0910628,0.02394377
0.02231205,-0.0101635,-0.01250404
0.06825247,-0.037682,0.004260691
0.04586338,-0.03321651,0.004503681
0.00226774,-0.02524931,0.01985177
0.03289312,-0.01211749,0.009718477
0.04632821,-0.01084072,0.01460068
0.01675566,0.03682685,0.02286297
0.0057082669999999995,0.0675211,-0.0009628776
0.01549928,-0.00506784,0.02605963
-0.01621351,-0.01169421,-0.005614246
-0.02310195,-0.03573258,-0.01244712
0.01688603,0.04518707,-0.006725007
-0.008957933000000001,0.0135572,0.04234902
-0.04184501,-0.02545842,0.056877199999999996
0.03937677,-0.02144088,0.0364828
-0.0230804,0.01273207,0.03458751
0.03100518,-0.01782474,0.001013402
0.003215767,-0.07089347,-0.01230894
-0.01048885,0.05761987,-0.04216823
-0.01630811,0.08720545,-0.04466349
-0.02933616,0.01718691,-0.005500746999999999
-0.0427309,0.01498141,-0.0075225940000000005
0.01226652,-0.01775807,-0.04739905
0.01004276,-0.02218387,-0.03109318
0.05515407,-0.05725382,-0.07547014
0.04206401,-0.02657179,-0.06212649
0.02254173,0.02069758,-0.03119708
0.01717328,0.0322782,-0.02687906
-0.06346621,0.0504763,0.04191547
0.003356103,0.08972353,0.008839098
-0.00384536,0.04651968,-0.02364265
-0.03067548,0.0159707,-0.00799273
-0.05251285,0.03597112,0.05952447
0.008991729,0.006705545,0.009588871
-0.0362821,-0.08445198,0.05153134
-0.02655833,-0.0711046,0.03623825
-0.03419277,-0.05260311,0.01544842
-0.034695699999999996,-0.02750991,0.007237793
-0.01660869,-0.04787735,0.02965931
-0.03229615,0.03266628,0.01156806
-0.06022739,-0.04530719,0.04100036
-0.006385249,-0.04411739,-0.00100766
-0.04433034,0.04060178,-0.01584348
-0.009452076,0.03207319,-0.01091281
-0.0418918,0.04342153,0.005925815
0.0007468325,0.00784995,-0.008573045999999999
-0.00581201,0.01662996,-0.02045797
-0.006140176999999999,-0.02289549,-0.006250115
0.03518623,0.01160923,0.002638319
0.02621177,0.009916577,-0.01770435
-0.03688522,0.007285941,0.001817198
-0.06371243,0.04830344,-0.0004475825
-0.03688552,0.01647281,-0.005100686
-0.0532269,-0.01526892,0.04160807
-0.04996864,-0.07807418,0.04346633
-0.09578778,-0.08880906,0.03929017
-0.05006625,0.01790179,0.00367749
-0.00048135919999999996,0.01170342,-0.02228624
-0.0001239944,0.02946999,-0.0121863
0.01269017,-0.02415269,0.01675054
0.03149329,0.00874437,0.007579459
-0.002434048,-0.03541958,0.00210116
-0.01424382,-0.03368048,0.002819948
0.06267481,0.001053767,-0.02351907
0.08959649,0.07118566,-0.02960581
0.05961341,0.05434408,-0.01911946
0.0470704,0.01345189,0.001635076
0.06846216,-0.01486384,-0.00331677
0.04190354,-0.0433744,0.007499703000000001
0.01482617,-0.06624487,0.005551344000000001
0.009356956,-0.0223,-0.005672346
-0.01083041,0.03324751,0.02178193
0.01936053,0.01598236,-0.01699127
0.02640451,-0.0008379667,-0.01014448
-0.02319964,0.01258582,-0.02902718
0.01093471,-0.03607054,8.067139e-05
-0.01079558,-0.01931858,-0.005095926
0.01647711,0.05145484,-0.03375032
