Acc_x,Acc_y,Acc_z
-0.03080177,-0.008710291,-0.02903679
-0.03867219,0.1135289,-0.02398715
-0.02760511,0.048924300000000004,0.009452201
0.012957699999999999,-0.009385052,-0.08947159
0.05518616,-0.07821916,-0.04601323
0.010927899999999999,-0.03542643,-0.0321954
-0.04810175,-0.001967961,-0.00692714
-0.01134525,0.0075096419999999995,0.008939213
0.03502303,0.02475253,-0.003805915
0.04173256,0.01341421,0.0020468979999999997
0.03846625,-0.01382141,-0.03048015
0.0296725,-0.03576929,-0.0068641119999999995
-0.0006462159,-0.04447721,0.01919918
0.03096127,0.006271565,-0.0018275639999999998
0.01626747,-0.04907416,-0.003409702
0.043750199999999996,-0.07144679,-0.01052279
-0.001111279,-0.01240143,-0.007403698
0.01170953,0.008796405,-0.006605506
0.01301617,0.01245516,-0.01775018
0.04354003,-0.03205105,-0.00499594
0.01305111,0.03030989,-0.01699378
0.05227501,-0.008291706,-0.021996099999999998
0.02539186,0.001265673,-0.03391098
0.06195373,-0.01295741,-0.0703233
0.03994589,-0.04580949,-0.03556265
0.001839384,-0.057065899999999996,0.00185355
0.03936838,-0.04199746,0.009879236999999999
0.03437866,0.03425805,-0.007727276999999999
-0.01384786,0.02553063,-0.009681772
0.02308663,-0.03033437,-0.002445341
0.04803632,-0.03521559,-0.01794997
0.001519931,-0.06092493,0.022856099999999997
-0.02684465,-0.07481495,0.05209617
-0.0034409090000000002,-0.06609219,0.0352134
-0.0001660921,-0.027615499999999998,0.03086711
0.0029214429999999997,-0.06225082,0.04528655
-0.007402756999999999,-0.0910968,0.04780797
0.007982831,-0.06695989,0.019590299999999998
0.01433255,-0.09572324,0.0076988709999999995
-0.0047958340000000006,-0.13323020000000002,0.05917953
-0.04805275,-0.09705526,0.03181402
-0.03995603,-0.25633279999999997,0.06637383
-0.05780444,-0.25394720000000004,0.01972933
-0.10809589999999998,-0.1709432,0.0587269
-0.1003222,0.02249557,0.142679
-0.09927519,0.009868465,0.1723158
-0.09432769999999999,0.01734017,0.13240239999999998
-0.06437579,-0.06646486,0.04330923
-0.008784141,0.02315048,-0.02811415
0.02353958,0.11988239999999999,-0.02987192
0.04311249,0.07452613,-0.02531875
0.0002709946,0.05052955,0.001153918
0.03708822,0.203921,-0.02602534
0.04734473,0.10180460000000001,-0.01705863
0.02779277,0.06128788,-0.09152624
-0.01227272,-0.1487805,-0.1558285
-0.005182661,-0.21868,-0.1563796
-0.01472274,-0.05798019,-0.0668989
-0.008199032,0.05200053,-0.03696433
0.02970138,0.2723932,-0.001130415
-0.02453211,0.2938643,0.04008558
-0.04757138,0.2385219,0.03382246
-0.03321137,0.05557624,-0.007964488
-0.1151657,-0.18428,-0.02910903
-0.06357719,-0.29860240000000005,-0.07335802
0.0006166044999999999,-0.01241624,-0.05552249
-0.004543128,0.01961531,-0.02261613
0.06354876,-0.009794146,0.0550962
0.0425778,-0.08977831,0.08076209
0.034509899999999996,-0.1272133,0.04721371
0.02311636,0.01362547,0.01562778
0.02383469,-0.04684345,0.07143605
0.02412088,-0.08839568,0.03572685
-0.01631476,-0.06727380000000001,-0.009826716
-0.006268823000000001,-0.00351049,-0.02040163
-0.07290168,-0.02172874,0.05725453
-0.08088776,-0.04061556,0.01940274
0.02260966,-0.06800615,-0.05354755
-0.05105427,-0.009954408,-0.024936700000000003
0.04038396,-0.009304818000000001,-0.01004895
0.008090746,0.002131285,0.001374715
0.02625574,-0.007684425,0.03935098
0.01759801,-0.00587672,0.03102624
0.0045901729999999995,0.03311769,0.008015801
0.03309974,0.03808527,-0.002288665
0.01672959,-0.003931062,0.0019475270000000001
0.005661185,0.009720709000000001,0.03862418
0.008340075,-0.02254593,0.03482071
0.03930258,-0.03790461,0.0179071
0.04330217,-0.02291518,0.01717306
-0.0023829470000000003,-0.02967682,0.06432273
-0.01485333,-0.05483528,0.08272652
0.008276464,-0.06411789999999999,0.04998753
0.009642669,-0.06935096,0.01724268
0.001238483,-0.07236852,0.0001700834
0.01526812,-0.02903233,0.003259046
0.000976664,-0.06232736,0.02917859
0.04520286,-0.04431072,0.0008405428
0.01794823,0.00015131379999999998,-0.04792906
0.02939637,0.02402594,0.01206998
-0.01257601,0.02379821,0.005432214
-0.0059984290000000004,-0.01812109,-0.005667951
-0.01744009,-0.06279671,-0.008781373
-0.01981633,-0.00968418,-0.02774279
0.01919434,0.01252599,-0.01137787
0.03862667,0.05028468,-0.004431315
-0.0130683,0.01585393,0.03882226
0.01812689,0.0043859979999999995,-0.004487341
-0.007414326999999999,0.008262483000000001,-0.008601533
-0.0005166437,-0.008856833,-0.04856636
-0.04513154,0.009239006999999999,-0.03618521
-0.07219245,-0.03733065,-0.04171919
-0.0391755,-0.04777754,0.009418651
-0.01040926,-0.01172598,-0.01688643
-0.006981288,-0.02731992,-0.01656793
-0.006999503000000001,0.0167162,-0.02668611
-0.02367486,0.008087303,-0.01503087
-0.02080362,-0.01343142,-0.01191961
0.02262657,-0.02775584,-0.03351633
0.01003672,-0.01593945,-0.02109001
-0.0215709,-0.02875846,-0.01062162
0.02506187,-0.07635776,0.01167884
0.00395175,-0.03318987,0.002065134
0.012496700000000001,-0.06446813,0.02160171
0.0069047859999999996,-0.04485641,0.0008507336
-0.01948181,0.008291383000000001,0.02310706
0.0200674,-0.02297393,-0.007427207
-0.03118153,-0.07294160000000001,0.04846772
-0.020257400000000002,-0.02767942,-0.004909091
-0.004289075,-0.03397556,0.003401835
-0.03687045,-0.03546508,0.002921468
-0.00374738,-0.001274114,-0.00583172
0.008256125999999999,0.003389541,0.001253784
-0.0065329080000000005,0.02717236,0.0007525736
0.007830752,-0.02675114,0.01075414
-0.01260296,-0.01610982,0.008457319
0.00840072,0.04253202,-0.01891779
0.001867229,0.03523833,-0.05009271
-0.04409237,0.01326473,0.01090498
0.01501753,0.03060753,0.005795173000000001
0.02039552,0.03779749,-0.02509625
0.01522245,-0.01212907,0.01953508
0.02642559,0.02737635,-0.02856249
-0.04062903,-0.02111392,0.03259084
-0.02838138,0.0005032457,0.006975615
-0.02170517,-0.0428782,0.01712461
0.0237246,-0.05375041,0.02578348
0.00432677,-0.04923771,0.04688886
-0.01973275,-0.02255084,0.0515756
-0.0006274502,-0.02032079,0.002354259
0.04461527,-0.04532634,0.0107618
0.03100506,-0.06367271,0.001643935
-0.01409369,-0.02858099,0.008177203000000001
0.022240799999999998,-0.009301351,0.00318128
0.01616315,0.01246887,0.0034782240000000002
-0.008121322,0.01383136,0.0025423000000000004
-0.006778219,-0.01364096,0.00702427
0.04819489,0.004599951,-0.01231788
0.02388001,-0.06791014,0.02870302
-0.006069196,0.006695230999999999,-0.01605112
0.0008405217,0.001711181,0.0008246372
0.002753062,-0.03350021,-0.01903537
0.006898138000000001,-0.02699049,-0.001820689
-0.01321687,-0.01135187,0.007772659
0.002803608,0.009025399,0.02274258
0.02430009,-0.03593497,0.01748141
-0.01440822,0.03870788,-0.0013862920000000001
0.03217839,0.008841731,-0.04394078
-0.01816443,-0.04657861,0.008885466
-0.02119033,-0.02293687,-0.01634055
-0.05112123,-0.02774186,0.01547465
0.03008805,0.01356051,-0.02658396
0.009428497,0.01745728,-0.029058499999999998
-0.002004698,0.0006080419,-0.03958196
0.006888743,-0.004672443,-0.03339709
0.001679085,-0.06132123,0.02297577
0.004854754,-0.05505613,-0.002238765
0.02296663,-0.03856882,-0.03738421
0.007968338,-0.02575273,-0.04298432
-0.006770946,-0.02204906,0.0046910170000000005
0.0327746,0.01715144,-0.01916926
0.03352197,0.04169046,-0.008635164
-0.0013273279999999998,0.0022330229999999998,0.01353372
0.01559692,-0.01601276,-0.016784099999999996
-0.02762686,-0.02563072,0.009927705
-0.02261171,-0.04661388,0.04235461
0.025515799999999998,-0.008758813,-0.02681629
-0.02283283,-0.04661902,0.006627438
0.00032771220000000004,-0.02430552,-0.004737252
0.01267662,-0.0349945,-0.01001315
0.004792223,-0.03888198,-0.0031421390000000004
-0.03204278,0.02354139,-0.01609619
-0.001778088,-0.01716089,-0.0032468
-0.0217649,-0.04888434,0.02172518
0.02331597,-0.001037991,-0.001031141
-0.01464858,-0.004165559,0.01911742
0.005588057,0.03165854,0.01103484
0.01676166,-0.01940148,0.00136516
-0.03338895,-0.01763412,0.01555516
-0.02738712,-0.04417678,0.03117805
-0.0053541959999999994,-0.02395278,0.01684879
-0.03554079,-0.01582721,0.05136611
-0.0001886785,-0.07268858,0.01887552
0.01750047,-0.02377795,-0.008955101
0.01801139,-0.01352533,-0.008264226999999999
-0.02739412,0.03954975,0.005060649
0.023498599999999998,0.01440371,-0.0277504
-0.07467592,-0.009780094,-0.02162575
-0.04231095,0.0023832989999999997,-0.007051453
-0.01169432,-0.03374967,0.003579228
0.06341547,0.05349183,-0.04472163
0.03447397,-0.006604761,-0.004852493
0.06682142,0.01576345,-0.04608713
0.05495723,0.01968938,-0.06203344
0.007622709,-0.02026983,-0.01763347
0.01637639,-0.003435003,-0.01712316
0.01731261,0.02941413,-0.01056559
0.005455046,0.03614682,0.01159128
0.02255426,0.01944656,-0.03130997
0.01323166,-0.03274588,0.01802568
-0.003463462,-0.07943941,0.02288503
0.0009641312,-0.1374008,0.09525648
0.03006824,-0.06925906,0.02739734
0.03002464,-0.01076644,0.04294362
-0.03141891,0.01086052,0.05184418
-0.014635599999999999,-0.01604674,0.0302342
-0.04001893,-0.1151855,0.01088364
-0.05991138,-0.04846293,0.01372396
-0.01437729,-0.05865078,0.01131707
-0.02820013,-0.05716238,0.03133004
-0.06138554,-0.01523891,0.05883788
0.004866264,-0.05482517,0.03488855
0.01493818,-0.08261071,-0.005839212
-0.00914714,-0.11421589999999998,-0.006148871
-0.044629,-0.05295478,-0.02408225
0.009136315,-0.01650177,-0.01687736
0.02483189,0.03262401,-0.03233201
0.04098886,0.02727588,-0.04561581
-0.006816078000000001,-0.000362115,-0.04840631
0.004683022,0.005466497,-0.03336578
-0.01961933,0.02412597,-0.02472943
0.03409614,0.04464895,-0.02867131
0.008376336,0.06127989,-0.04481693
-0.003269942,0.01324584,-0.02288466
-0.0133713,-0.00768961,-0.02304248
-0.01269575,-0.01258305,-0.02451195
0.003138885,8.115731e-05,-0.02815338
0.004039578,0.03229552,-0.01198444
0.01387281,0.05933765,-0.03456707
-0.04302701,0.026344799999999998,-0.008699877
0.0084786,-0.0173304,-0.00628217
0.007537888,-0.06223455,0.0046677920000000005
-0.01675721,-0.04258248,0.02788295
-0.05912428,-0.05728316,0.04184112
-0.04286079,-0.03064992,0.01191929
-0.02074785,-0.0624441,0.01220011
-0.02783147,-0.04120564,0.05693753
-0.02498486,-0.04240273,0.03872553
0.0012883530000000001,-0.034152999999999996,0.04933166
0.01373728,-0.02760594,0.01743609
0.0031651809999999996,-0.02130844,0.03358563
0.02768018,-0.05785162,-0.001355495
0.04956672,-0.03464959,-0.02164564
0.0006025229,-0.08274262,0.02202462
-0.01472038,-0.04333476,0.05287819999999999
0.0154645,-0.004742516,0.02371206
-0.023278999999999998,-0.01757075,-0.00215722
0.01138231,-0.03423646,-0.02953617
-0.03005995,0.02694213,0.02474294
-0.01913312,0.04518332,-0.005127336
-0.008005824,0.03365042,-0.04591605
-0.014958299999999999,0.03028221,-0.08812311
0.001485441,-0.009865693,-0.07451481
-0.02757522,0.02150895,-0.05287351
0.05809158,0.09603064,-0.13760229999999998
0.04267536,0.07648955,-0.09667010000000001
0.065571,0.001002207,-0.07290136
0.11536469999999999,-0.03838847,-0.09952228
0.05682693,-0.1633686,-0.04964786
0.05414055,0.021858799999999998,-0.07294281
0.05932663,0.03588402,-0.04202798
0.1004957,0.03131968,0.04350486
0.06677736,0.01018653,-0.08399408
0.01316274,0.00155944,0.01403165
-0.00871212,0.007503819,-0.0009694374000000001
-0.01308908,-0.08963986,0.03124933
-0.02682195,-0.05659692,-0.03795554
-0.04503824,-0.1313152,-0.004174344
0.007166495,-0.0167341,0.004551408
-0.003722712,0.05884047,0.05696173
-0.0799368,0.1871205,0.06762576
-0.1380232,-0.12270260000000001,0.1345851
-0.12435810000000001,-0.1959961,0.0199374
-0.08364396,-0.2725995,-0.05389228
-0.03038833,-0.13172029999999998,-0.11932809999999999
-0.06207951,0.00819152,0.03866807
-0.001323733,0.06717391,0.01776186
0.0543735,0.04101838,0.01769263
0.01781408,-0.02897689,-0.009466159
0.02651062,0.006291858000000001,-0.05376253
0.01834963,0.02967436,0.02369143
0.01272263,0.04496997,-0.001219874
-0.002395255,0.02358416,0.007035341999999999
0.00017587509999999999,0.05540692,-0.01004482
0.0019829120000000003,0.01641467,0.04500292
0.006692068000000001,-0.01360347,0.01747341
-0.02673844,0.01871402,0.03520435
-0.04861845,-0.09412418,0.06441578
-0.01091627,-0.09178714,0.01851615
0.01439218,-0.08349025,0.05912852
-0.03700684,-0.05993071,0.07811181
-0.03675536,-0.03026885,0.09624726
-0.034278199999999995,-0.008180350999999999,0.10230399999999999
-0.04520888,-0.02437183,0.1318098
-0.08512369,-0.01805457,0.1493545
-0.039751499999999995,-0.05789433,0.0978324
-0.06889232,-0.059461599999999996,0.09407829
-0.10518440000000001,-0.1101442,0.13448970000000002
-0.03551922,-0.06070424,0.07799311
-0.04364004,-0.09292883,0.10109069999999999
-0.03125073,-0.04269727,0.09424893
-0.006946117,-0.008678434,0.07513806
-0.03112102,0.0023177239999999997,0.06926707
-0.02334288,-0.04461344,0.05578014
-0.01634855,-0.02272207,0.01982176
-0.03720024,-0.05213773,0.03984363
0.0065127119999999995,-0.03637068,-0.01744134
0.0020660410000000002,-0.01282864,0.01315446
0.009421159,-0.01414119,0.01335432
-0.01832343,-0.032795599999999994,0.010745900000000001
-0.007522152,0.02573024,-0.003935857
-0.01889795,0.02433116,0.01805266
-0.03595538,-0.01791398,0.03538015
0.03178374,-0.02481719,-0.01789669
0.03539574,-0.04577856,-0.02197981
-0.007559061999999999,-0.02232257,0.008084908
0.0177935,-0.008688543,-0.008149488
0.007891753,0.01790785,-0.0102538
0.03068419,0.05520993,-0.003035832
0.01710632,0.02704713,0.01544111
0.04921404,-0.0303329,-0.04276728
0.002390394,-0.06687941,-0.0129954
0.0171072,-0.05272704,-0.02572339
0.01163925,-0.07670022,-0.01559513
0.06409807,-0.001583282,-0.07051107
-0.0019469679999999999,-0.02622507,-0.008990455
-0.01327709,-0.03787412,-0.03236762
0.04251789,-0.01083615,-0.08201665
0.03401207,-0.01270027,-0.08519723
0.01667703,0.007924385,-0.04164330000000001
0.02058027,-0.01188056,-0.06313262
0.02268947,0.0005736738,-0.03056013
0.03689187,-0.02614486,-0.02940941
-0.0009911484,-0.00604906,-0.01599904
0.0049193579999999995,-0.01516226,-0.03165235
-0.01888663,0.0296469,-0.02908594
0.03160305,0.040182999999999996,-0.04930319
0.03269373,0.02634161,-0.06283317
