Velo_x,Velo_y,Velo_z
-0.004358662,0.003021578,-0.005543361
-0.0076724440000000005,0.004036012,-0.001992199
-0.007637335,0.00422471,-0.002016162
-0.008223496,0.005865473,-0.001471654
-0.008485,0.00664784,-0.00108786
-0.008591555,0.007300152,-0.0009224834
-0.009009061,0.007729267,-0.0006731274000000001
-0.009604655,0.007871766,-0.0006656935
-0.01002749,0.008004928,-0.0001290129
-0.01023894,0.008301808,0.0006264513
-0.01046819,0.009373036999999999,0.001416693
-0.01073184,0.01041835,0.002208204
-0.01082457,0.010381,0.002489739
-0.01076885,0.009808766,0.002710975
-0.01091977,0.008838895,0.00279789
-0.01124336,0.007849093,0.002855115
-0.0112422,0.007679809,0.002589638
-0.01130296,0.0072815169999999995,0.00210648
-0.01102334,0.006756304,0.001383997
-0.010272799999999999,0.006139838000000001,0.0010642919999999999
-0.009606958,0.005658987,0.0009443508
-0.009265321,0.005350194,0.0008838482000000001
-0.008794656,0.005069885,0.0002294155
-0.007319258,0.0035690920000000003,-0.0005581256
-0.006299290999999999,0.003002948,-0.0007139551
-0.004746408,0.00273529,-0.000634793
-0.002974955,0.00292987,-0.0007475015
-0.001479941,0.003495283,-0.0007029052
-0.0008499013,0.003686988,-0.0004558761
9.168855999999999e-05,0.004158823,-0.0004654389
0.001213616,0.004349675,-0.000496814
0.0029153609999999996,0.004258154,-0.0008816692
0.003370836,0.003990613,-0.0009778887
0.00423352,0.003464338,-0.00125763
0.005099267,0.0028750729999999997,-0.001665201
0.006322178,0.001994588,-0.00204644
0.0068522259999999995,0.0017964429999999998,-0.0019476139999999999
0.007758085,0.001864113,-0.002297785
0.008543903,0.001836711,-0.0021094589999999997
0.009395598,0.0018133379999999998,-0.002435089
0.009796005,0.001876238,-0.00256709
0.01037158,0.002007865,-0.002886155
0.01058773,0.00199052,-0.00279391
0.01064754,0.00183216,-0.0031089190000000004
0.0107501,0.001771899,-0.003317427
0.011058499999999999,0.001288052,-0.0035341079999999998
0.01116756,0.0006941722,-0.0035521740000000004
0.01121153,0.0001851162,-0.003791231
0.01100277,8.279469000000001e-05,-0.003666818
0.01081264,-0.0002262784,-0.0032400859999999997
0.01083899,-0.0001799333,-0.002164975
0.01070395,0.0003541057,-0.0013128
0.01014106,0.00039182800000000004,-0.001079018
0.009241613000000001,0.0002510166,-0.0009951317
0.008087545,0.0001154985,-0.0007889268
0.007140949000000001,7.025129e-05,-0.0002997904
0.00683197,-1.119473e-05,-6.359466e-05
0.006285871,-4.2610920000000004e-05,-0.0001066523
0.0053462169999999995,-0.0002142577,3.100536e-05
0.004441855,-0.00010848969999999999,0.0004989586
0.004139674,-1.733322e-05,0.0007562147
0.003820867,-0.0001381121,0.0007422364
0.00360227,-0.0003157443,0.0008409912
0.003490555,-0.0005423188,0.0008996830000000001
0.003579948,-0.0005208661,0.0009899969
0.00383134,-0.0002924108,0.0008993149000000001
0.004340554,-0.0001050193,0.0007158163000000001
0.004696704,-0.000240416,0.00039161629999999995
0.0048682809999999995,-0.00044200589999999996,0.0002926721
0.005488677,-0.0005790676,0.0002311245
0.006400865,0.0001434373,6.37765e-05
0.0075605080000000005,0.0013985339999999999,0.0002514641
0.007949488000000001,0.001557305,0.00044115910000000003
0.008252294,0.0014091370000000002,0.0003935015
0.008879693000000001,0.0009500254,-6.686756e-05
0.009106211,0.0003319516,-0.0005300473000000001
0.009009914,2.6627209999999995e-05,-0.0008164337
0.008738853000000001,-0.00029767680000000003,-0.00121122
0.00839818,-0.0007867558,-0.0014393
0.007532606999999999,-0.001671626,-0.0016829579999999998
0.007092322,-0.002102047,-0.0017813420000000002
0.006401454,-0.0027954959999999997,-0.0018326360000000001
0.00591876,-0.003291852,-0.001880758
0.005580413,-0.0030339670000000003,-0.0018116060000000001
0.005469872,-0.0027028829999999997,-0.0015786079999999998
0.005419903,-0.002378473,-0.001112577
0.005207702,-0.001888014,-0.0003400405
0.004568791,-0.0018764539999999998,0.0007258645
0.004589848,-0.001807205,0.0011037710000000001
0.0039671,-0.001942524,0.001937968
0.003214253,-0.002122886,0.0028804309999999997
0.001810974,-0.002751173,0.004190521
0.001201355,-0.003445101,0.004709882
0.0008952703,-0.004613174,0.00504109
0.0008374137,-0.005483503000000001,0.005111191
0.001109818,-0.004983886,0.005531893
0.001252565,-0.004459468,0.00576634
0.0013140089999999999,-0.0036234920000000003,0.006390537
0.0014944000000000001,-0.00311751,0.006809343000000001
0.001751824,-0.002413335,0.007487076
0.001682706,-0.002327349,0.007549954
0.001467529,-0.002735219,0.007221023000000001
0.0006552741,-0.004542458,0.006207476
0.0002884024,-0.007103450999999999,0.005796043000000001
0.0008869378,-0.00671707,0.005659034
0.0017249770000000002,-0.004744951,0.005531458
0.0027413190000000003,-0.003068579,0.006005235
0.0033118279999999997,-0.0035336259999999998,0.005808086
0.002724061,-0.004694932,0.005438893
0.001799619,-0.005926014,0.005093772
0.00149182,-0.005085652,0.005188189
0.0012572969999999999,-0.0005131714,0.0061849669999999995
0.0011552469999999999,0.002034702,0.006808268
0.0011065489999999999,0.0033486790000000002,0.00773605
0.0006748894,0.002321464,0.007706202
-0.00025142169999999996,-0.002042038,0.006812444
-0.0007968016000000001,-0.003411772,0.006253469
-0.0008928772999999999,-0.00425077,0.005617242
-0.001407344,-0.0037855259999999996,0.00590129
-0.002450902,-0.0036436190000000003,0.006166807
-0.0025284829999999998,-0.003515962,0.005904696
-0.002478268,-0.003306504,0.0058114130000000005
-0.002021481,-0.0032782329999999998,0.006124394
-0.001291918,-0.0037825959999999996,0.005718595999999999
-0.0009653138,-0.004749231,0.0054374340000000005
-0.0009584499000000001,-0.0053651440000000005,0.005142749
-0.0008594284,-0.005688323,0.005059226
-0.0006225551,-0.004883782,0.005384144
-0.0005710551,-0.00453789,0.005444076999999999
-0.0008089123,-0.0037327429999999997,0.005230555
-0.0008471047,-0.0028731390000000002,0.004872285
-3.364123e-05,-0.002058395,0.0039512309999999995
0.0004331003,-0.0016521370000000001,0.0035505940000000002
0.0009835331,-0.001119945,0.0029877370000000003
0.0013193010000000002,-0.0005584044,0.00235172
0.001085596,-8.345195e-05,0.0015810020000000002
0.0008110202,7.24339e-05,0.001098277
0.0004963555,-0.0001460436,0.00044766410000000005
4.3594579999999996e-05,-0.0004747585,-0.0001257093
-0.00037697830000000003,-0.001418062,-0.0006870478
-0.0002592535,-0.0018012339999999999,-0.0008610575
-3.655101e-05,-0.002015814,-0.001055588
0.0002676664,-0.002149999,-0.001168268
0.000316707,-0.002522751,-0.001234249
0.00040852529999999996,-0.002405885,-0.001215339
0.0003568075,-0.001992679,-0.001023798
0.0003637644,-0.0019684,-0.001049768
0.0004257882,-0.00202352,-0.0013258270000000001
0.0005775719999999999,-0.002118292,-0.001376576
0.0006837306,-0.002467447,-0.0012831560000000001
0.0008627128999999999,-0.0027050390000000002,-0.001342326
0.0009645313999999999,-0.0030106940000000004,-0.0016781279999999999
0.0011318069999999999,-0.003624107,-0.001946266
