Velo_x,Velo_y,Velo_z
0.0001915311,0.002408276,-0.0023800379999999997
-2.18011e-05,0.0041411320000000005,0.003478123
-0.0003367021,0.00453691,0.003470118
-0.0006159792,0.005302591999999999,0.0032950559999999998
-0.0006576671,0.006260432,0.003199415
-0.0011039630000000001,0.00783951,0.0036805659999999997
-0.001151918,0.01032059,0.0040088020000000005
-0.002189737,0.01311422,0.004921549
-0.0033001479999999997,0.01428484,0.004620363
-0.003413469,0.01380662,0.003616642
-0.00345753,0.01331126,0.0027803579999999997
-0.003357122,0.01292602,0.00181748
-0.003403411,0.01310354,0.001510655
-0.0033063529999999997,0.01339861,0.001116556
-0.00313277,0.01338614,0.0008026867999999999
-0.0028385309999999996,0.01317051,0.00020538029999999998
-0.002820022,0.01314649,-0.0002624895
-0.0027805459999999996,0.01254768,-0.0006703088
-0.002603901,0.01198852,-0.001212094
-0.002587755,0.01133424,-0.002038851
-0.002633221,0.01061772,-0.0028201790000000003
-0.002588951,0.00994406,-0.003477753
-0.002424109,0.008958613,-0.004047205
-0.002123181,0.007771458,-0.004673846
-0.00186716,0.007344988,-0.004972558
-0.002178935,0.007221310999999999,-0.005120271
-0.002180815,0.007443756,-0.0053780880000000005
-0.001901137,0.00757639,-0.005662965
-0.0015692360000000001,0.008030449,-0.0060538169999999995
-0.001246357,0.007958484,-0.006436934
-0.0009030085,0.0077931,-0.006906941999999999
-0.0003500138,0.007547018000000001,-0.00719987
-7.194304e-05,0.007632335,-0.007322923
0.0006176692,0.0074061990000000005,-0.007406596999999999
0.0008436916,0.007235081,-0.007732391
0.0008754691000000001,0.006418976,-0.008178155999999999
0.001208719,0.005749265,-0.008811573
0.001166332,0.005304336999999999,-0.00902559
0.001203065,0.004774005,-0.009170948
0.0011712810000000001,0.0043835079999999995,-0.009259675
0.00111476,0.004372165999999999,-0.00916682
0.0013734329999999999,0.00412687,-0.00921585
0.001241098,0.00393315,-0.008787191
0.001246557,0.003451524,-0.008626501
0.001243923,0.003112648,-0.008326482
0.0008789874,0.003249013,-0.00789176
0.0008358981,0.003502408,-0.007281323
