"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"ME_M_5","7-1",0.8025784,0.003892135,-0.0205454,0.008861127,-0.0001440853,-0.001508569,8.925748E-05,-0.315424,1.711308,-0.1689875
"ME_M_5","7-1",0.8156037,-0.003771152,0.01023311,0.04117262,-0.0001704924,-0.001479659,0.0004889735,-0.3154216,1.711306,-0.1689611
"ME_M_5","7-1",0.8280983,0.005933763,0.02209719,0.03238732,-0.0003488582,-0.001033597,0.0009356033,-0.3154342,1.711326,-0.1689283
"ME_M_5","7-1",0.8448477,-0.0005209139,0.009807549,0.02530635,-0.00087709,-0.0004762298,0.001452154,-0.3154913,1.711357,-0.1689031
"ME_M_5","7-1",0.8579187,-4.254095E-05,-0.1041848,0.03283121,-0.001291796,-0.0006115833,0.00160341,-0.315554,1.711352,-0.1689001
"ME_M_5","7-1",0.8712945,0.007824851,-0.1148323,-0.01630088,-0.001788515,-0.001463971,0.001750474,-0.3155993,1.711309,-0.1688591
"ME_M_5","7-1",0.8836803,-0.01026102,-0.1074271,-0.03167176,-0.001959845,-0.00225922,0.001475035,-0.3156199,1.711277,-0.168862
"ME_M_5","7-1",0.8971934,-0.06236833,-0.02861477,-0.009692267,-0.002362941,-0.003144453,0.001063184,-0.3156818,1.711212,-0.168863
"ME_M_5","7-1",0.9170618,-0.0101764,0.04552782,-0.008577768,-0.0030461,-0.003012473,0.0008946595,-0.3157438,1.711173,-0.168875
"ME_M_5","7-1",0.9266453,0.009831967,0.03406333,-0.004785932,-0.003021479,-0.002443416,0.0007761461,-0.3157745,1.711164,-0.1688787
"ME_M_5","7-1",0.9392939,-0.01035539,0.02865181,-0.02899546,-0.003263681,-0.00175317,0.000829802,-0.3158386,1.711198,-0.1688617
"ME_M_5","7-1",0.9527721,0.0004220335,0.001844758,-0.03382987,-0.003408919,-0.001281853,0.0005205925,-0.3158802,1.711232,-0.1688814
"ME_M_5","7-1",0.9722533,-0.02010258,0.07141662,-0.04454567,-0.003889092,-0.0002473022,-0.0002593589,-0.3159714,1.711314,-0.168933
"ME_M_5","7-1",0.9824767,-0.02238425,0.02697427,-0.06901669,-0.004036065,0.0002820607,-0.0006192304,-0.3160294,1.711339,-0.1689655
"ME_M_5","7-1",0.9983349,-0.04183051,-0.05626634,-0.04286956,-0.004282924,9.453879E-05,-0.001605279,-0.3161118,1.711348,-0.1690354
"ME_M_5","7-1",1.00878,-0.03713757,-0.03317079,-0.01176538,-0.004355652,-0.0001929166,-0.002076432,-0.3161824,1.711325,-0.1690709
"ME_M_5","7-1",1.024804,-0.000332226,-0.07014985,-0.02580518,-0.004559718,-0.001038484,-0.002487642,-0.3162261,1.711267,-0.169129
