Pos_x,Pos_y,Pos_z
0.18112129999999999,1.775365,-0.09143022
0.1811424,1.776032,-0.09190264
0.18112360000000002,1.776399,-0.09204236
0.18111660000000002,1.7766099999999998,-0.09205946
0.1810874,1.776759,-0.09204224
0.18107910000000002,1.776992,-0.09202382
0.18108429999999998,1.777713,-0.09202203
0.1810461,1.777802,-0.09211764
0.1810023,1.777866,-0.09213814
0.1809647,1.778195,-0.09217879
0.18096389999999998,1.778731,-0.09221897
0.1809868,1.779164,-0.09225568
0.1809479,1.779479,-0.0923557
0.1809211,1.779523,-0.09242538
0.1809105,1.779666,-0.09253553
0.1808664,1.779885,-0.09263733
0.1808487,1.7802619999999998,-0.09271249
0.180811,1.7805099999999998,-0.0927172
0.1808003,1.7806849999999999,-0.09277079
0.1808711,1.78073,-0.09283057
0.18086960000000002,1.7808509999999997,-0.09292921
0.18088510000000002,1.780894,-0.09298
0.1808554,1.7813299999999999,-0.09310046
0.1808683,1.781361,-0.09315857
0.1808678,1.781432,-0.09320834
0.1808854,1.7814869999999998,-0.09326789
0.1808797,1.781543,-0.09331164
0.1808785,1.7815189999999999,-0.09332463
0.18088189999999998,1.7815029999999998,-0.09332648
0.18092979999999997,1.781464,-0.09335962
0.18096270000000003,1.781455,-0.09340659
0.1810216,1.7814139999999998,-0.09345087
0.1810672,1.7814020000000002,-0.09348074
0.1811106,1.7813689999999998,-0.09349695
0.1811509,1.781337,-0.09350088
0.1812011,1.781338,-0.09350726
0.1812478,1.781321,-0.09349599
0.1813134,1.7813029999999999,-0.09347531
0.1813852,1.78129,-0.09345278
0.1814296,1.78128,-0.09347865
0.1814874,1.781245,-0.09348872
0.18153270000000002,1.781255,-0.09343693
0.181605,1.781278,-0.09332964
0.1816648,1.781278,-0.09318998
0.1817019,1.781253,-0.09309325
0.1817371,1.78122,-0.09299228
0.18176199999999998,1.781184,-0.09285012
0.1817921,1.7812080000000001,-0.09268329
0.18182579999999998,1.7812,-0.09256342
0.1818646,1.781134,-0.09247395
0.18192020000000003,1.7809869999999999,-0.09239188
0.18194849999999999,1.780823,-0.09226027
0.1820138,1.780631,-0.09211931
0.1820469,1.7804669999999998,-0.09194306
0.182088,1.780401,-0.09176281
0.1821378,1.780401,-0.09159467
0.18220060000000002,1.7803740000000001,-0.09143212
0.18228129999999998,1.780275,-0.09124532
0.18233139999999998,1.780216,-0.09106812
0.182373,1.7801900000000002,-0.09085098
0.1824399,1.780169,-0.09064522
0.1825154,1.780155,-0.09044495
0.1825888,1.780145,-0.09030047
0.1826059,1.780081,-0.09018847
0.1826448,1.779997,-0.08997986
0.18269100000000002,1.780041,-0.08970061
0.1827923,1.7801939999999998,-0.08936146
0.1829942,1.780736,-0.08889613
0.1830305,1.7805529999999998,-0.088635
0.1830727,1.7803069999999999,-0.08849850000000001
0.1831336,1.780517,-0.08820912
0.1831874,1.7803490000000002,-0.08804569
0.18324010000000002,1.780291,-0.08786198
0.1832987,1.780209,-0.0876877
0.18334389999999998,1.7801,-0.08750334
0.1833251,1.780013,-0.08733812
0.1833185,1.7799150000000001,-0.08716014
0.1832947,1.779773,-0.08700886
0.1832529,1.779623,-0.08687082
0.1832404,1.77947,-0.08676824
0.1832346,1.779323,-0.08663359
0.183251,1.779204,-0.08649579
0.1832279,1.7792290000000002,-0.08635244
0.1831926,1.7793869999999998,-0.08622852
0.1831833,1.7794150000000002,-0.08609602
0.1831495,1.7794290000000001,-0.08599535
0.1831344,1.7794290000000001,-0.08591273
0.18312079999999997,1.7795159999999999,-0.08593038
0.1831325,1.7795580000000002,-0.08592275
0.1831455,1.779639,-0.08593789
0.18316849999999998,1.779709,-0.08594903
0.18322,1.779795,-0.08591387
0.1832396,1.779875,-0.085875
0.1832808,1.779944,-0.08584484
0.1833082,1.779987,-0.08587727
0.18331370000000002,1.7799180000000001,-0.08591655
0.18332839999999997,1.779859,-0.08592758
0.1833354,1.779807,-0.08592668
0.1833431,1.779765,-0.08591804
0.1833388,1.779742,-0.08595464
0.1833237,1.7797,-0.08598939
0.18332910000000002,1.7796310000000002,-0.085996
0.1833194,1.7796439999999998,-0.08602229
0.18333020000000003,1.779673,-0.08603552
0.1833376,1.7796830000000001,-0.08605406
0.1833348,1.7796869999999998,-0.08607200000000001
0.1832873,1.7797040000000002,-0.08608939999999998
0.18322750000000002,1.7797060000000002,-0.08611491
0.18321070000000003,1.779713,-0.08616748
0.1831948,1.779713,-0.08623448
0.1831834,1.779684,-0.08629671
0.18312379999999998,1.779727,-0.08636793
0.1830673,1.7797619999999998,-0.08642486
0.1830273,1.77981,-0.08650813
0.18295999999999998,1.7798650000000003,-0.08658811
0.1828808,1.779982,-0.08669004
0.1828206,1.779998,-0.08676085
0.18274939999999998,1.780032,-0.08686778
0.18270050000000002,1.780014,-0.08696017
0.1826787,1.7799639999999999,-0.08708301
0.1826259,1.77997,-0.08720991
0.1825682,1.779975,-0.08735939999999999
0.18253239999999998,1.780007,-0.08751854
0.1824986,1.780044,-0.08763412
0.1824677,1.780086,-0.08773485
0.1824396,1.7801330000000002,-0.08784917
0.1823958,1.7802200000000001,-0.08796301
0.18235479999999998,1.7802669999999998,-0.08807209
0.1823161,1.7802919999999998,-0.08818182
0.1822683,1.780298,-0.08828017
0.18223670000000003,1.780316,-0.08833691
0.1822044,1.7803779999999998,-0.08838233
0.18221320000000002,1.7804099999999998,-0.08844819999999999
0.1822253,1.780417,-0.08850715
0.18224110000000002,1.780444,-0.08857027
0.1822506,1.7804830000000003,-0.08860984
0.18223889999999998,1.7805060000000001,-0.0886437
0.1822404,1.780568,-0.08867589
0.18222939999999999,1.7806330000000001,-0.08868501
0.1822255,1.7807419999999998,-0.08870187
0.1821917,1.7808060000000001,-0.08872685
0.1821648,1.780874,-0.08874753
0.1821429,1.7809580000000003,-0.08876249
0.18213929999999998,1.7810119999999998,-0.08876368
0.18214439999999998,1.7810529999999998,-0.08878455
0.18213089999999998,1.781068,-0.08877733
0.18213020000000002,1.7810599999999999,-0.08875677
0.1821201,1.781068,-0.08870164
0.1821235,1.7810689999999998,-0.08865938
0.182107,1.7810810000000001,-0.08864477
0.1821026,1.781073,-0.0886313
0.1820836,1.781089,-0.08857992
0.18206989999999998,1.7811009999999998,-0.08854231
0.182073,1.781104,-0.08849803
0.1820713,1.7810669999999997,-0.08844593
0.1820771,1.78099,-0.08839676
0.1820726,1.780951,-0.08834711
0.1820624,1.780906,-0.088276
0.1820487,1.7808709999999999,-0.08818153
0.1820527,1.780862,-0.08804527
0.182058,1.780862,-0.08796689
0.1820506,1.780837,-0.08791396
0.1820126,1.780835,-0.08787647
0.1819714,1.780819,-0.08784047
0.18194929999999998,1.7808,-0.08779433
0.1819142,1.7807790000000001,-0.08773831
0.1818784,1.780766,-0.08769789
0.1818354,1.7807240000000002,-0.08765139999999999
0.1818155,1.780691,-0.08759013
0.181784,1.780677,-0.08751258
0.1817795,1.78066,-0.08743945
0.1818098,1.780675,-0.08740512
0.18181570000000002,1.780647,-0.08737084
0.18180539999999998,1.780623,-0.08736035
0.1817881,1.780558,-0.08735105
0.1817714,1.780514,-0.08735171
0.1817865,1.7805060000000001,-0.08735695
0.181811,1.780484,-0.08736125
0.181801,1.780503,-0.0873529
0.181785,1.780525,-0.08735779
0.181795,1.780493,-0.08737746
0.181795,1.78046,-0.08740762
0.1817993,1.7804209999999998,-0.08743981
0.18181770000000003,1.7803799999999999,-0.08747461
0.1818234,1.7803639999999998,-0.08749649
0.18187920000000002,1.7803900000000001,-0.08752438
0.1819273,1.7804349999999998,-0.08754823
0.18194929999999998,1.780458,-0.08757088
0.1819578,1.7804529999999998,-0.08759978
0.18195550000000002,1.7804369999999998,-0.08762941
0.181978,1.7804209999999998,-0.08764741
0.181991,1.780386,-0.08766624
0.1820047,1.7803650000000002,-0.08771351
0.1820089,1.780366,-0.08776507
0.1820136,1.78037,-0.08780745
