Pos_x,Pos_y,Pos_z
0.05742192,1.759756,0.07784954
0.05714059,1.760576,0.07844576
0.05705106,1.7611290000000002,0.07873699
0.05704259999999999,1.761261,0.07867399
0.05701995,1.76141,0.07868847
0.05702543,1.761575,0.07870272
0.05700421,1.7617459999999998,0.07874778
0.05697966,1.762032,0.07869133
0.05692863,1.7620790000000002,0.07865950000000001
0.05692601,1.762356,0.07866952
0.05694532,1.762486,0.07863262
0.05697572,1.762593,0.07859859
0.05702066,1.7627119999999998,0.07856902
0.05704892,1.7628560000000002,0.07854822
0.05707788,1.762964,0.07853588
0.05710363,1.76308,0.07848766
0.05714607,1.7631689999999998,0.07842198
0.05718923,1.763221,0.07836488
0.057259800000000007,1.763238,0.07829699
0.05738568,1.7631599999999998,0.07820818
0.05752087,1.76309,0.07814595
0.05763531,1.7630740000000003,0.07808748
0.05777431,1.7630439999999998,0.07803604
0.05789852,1.7629970000000001,0.07800660000000001
0.05800176,1.76298,0.07800481
0.05813956,1.7629759999999999,0.0779855
0.05824816,1.762996,0.07796583
0.05834556,1.7630099999999997,0.07793841
0.05842221,1.763006,0.07790199
0.05851865,1.7630130000000002,0.07785043
0.05859208,1.7630169999999998,0.07780369999999999
0.05864787,1.7630130000000002,0.07776412
0.05868387,1.763039,0.07775578
0.05874014,1.763061,0.07774422
0.05880046,1.76309,0.07772496
0.05886507,1.763089,0.07771143
0.05892634,1.7630759999999999,0.07769462
0.05895662,1.763033,0.07769689
0.05896711,1.7629830000000002,0.07771698
0.0589726,1.7629720000000002,0.07774672
0.05898428,1.7629650000000001,0.07777342
0.05899048,1.762925,0.07779148
0.05897725,1.7628720000000002,0.07781538
0.058930399999999994,1.7628259999999998,0.07784869999999999
0.05888808,1.7627970000000002,0.07789275
0.058839800000000005,1.7628080000000002,0.07793149
0.05879998,1.762837,0.07797417
0.05875111,1.762831,0.078024
0.05870485,1.762816,0.0780451
0.05865872,1.762794,0.07805023
0.05860972,1.762759,0.07805392
0.05856586,1.762719,0.07807609
0.05854011,1.762684,0.07811287
0.05851269,1.762678,0.07814953
0.05848992,1.762652,0.07817945
0.0584631,1.7626259999999998,0.07821116
0.05841112,1.7625979999999999,0.07823446
0.05838108,1.76257,0.0782598
0.05836749,1.7625540000000002,0.07828769
0.05837023,1.7625330000000001,0.07833132
0.05835116,1.76253,0.07834706
0.05831409,1.76256,0.07834789
0.05827093,1.762573,0.07837972
0.05823851,1.7626509999999997,0.07839271
0.05821037,1.762692,0.07841292
0.05813766,1.762737,0.07847175
0.0580889,1.762772,0.07852337
0.05795813,1.762857,0.07858536
0.05784953,1.762935,0.07861152
0.05768919,1.7629860000000002,0.07860765
0.05757213,1.762959,0.07862207
0.05746078,1.762818,0.07860515
0.05738115,1.762673,0.07859787
0.05734277,1.762547,0.07863232
0.05734789,1.7625259999999998,0.07861277
0.05739856,1.762493,0.07862642
0.05743814,1.762441,0.07865009
0.05747962,1.7624849999999999,0.07866368
0.05749357,1.7625009999999999,0.07868025
0.05752623,1.7625560000000002,0.07869551
0.057521699999999995,1.7624990000000003,0.07873532
0.05750704,1.762444,0.07872292
0.05749965,1.762434,0.07870409
0.05752027,1.762473,0.07863626
0.05755293,1.7624520000000001,0.07862982
0.05761957,1.76242,0.07862446
0.05767679,1.762402,0.07859454
0.05769587,1.762448,0.07856593
0.05773449,1.762516,0.07852647
0.05775166,1.762584,0.07851645
0.057783600000000004,1.762616,0.07848331
0.05779755,1.7626540000000002,0.07843706
0.05780625,1.7626959999999998,0.07840058
0.05779791,1.762736,0.07836935
0.05780029,1.7627490000000001,0.07836083
0.05779123,1.762748,0.07836971
0.05778623,1.7627439999999999,0.078374
0.05776978,1.762737,0.07838318
0.0577631,1.762709,0.07839665
0.05771804,1.7627080000000002,0.07840666
0.05768347,1.762687,0.0784283
0.05767679,1.7626580000000003,0.07844397
0.05767703,1.7626400000000002,0.07844564
0.05768609,1.7626279999999999,0.07846019
0.057678099999999996,1.762614,0.07849208
0.05767918,1.762634,0.07851228
0.05769253,1.7626380000000001,0.07852826
0.0577085,1.7626540000000002,0.07853289999999999
0.05771661,1.76263,0.07853839
0.05770779,1.762588,0.07855174
0.05769992,1.762564,0.07856235
0.05771089,1.7625650000000002,0.07857677
0.05771995,1.762547,0.07858655
0.05767417,1.7625240000000002,0.07860908
0.0576396,1.762504,0.07862303
0.05757737,1.762532,0.0786452
0.057549,1.762573,0.07865283
0.05752134,1.762615,0.07866701
0.05749321,1.7626680000000001,0.07866237
0.05743802,1.7626689999999998,0.07864162
0.05739880000000001,1.7626669999999998,0.07862481
0.05735707,1.762659,0.07860264
0.05731833,1.7626540000000002,0.07858786
0.05727887,1.7626700000000002,0.07856318
0.05725384,1.7626830000000002,0.07853112
0.05724287,1.7626970000000002,0.07850292
0.05722106,1.7626950000000001,0.07848677
0.05718875,1.7627009999999999,0.07846794
0.05715501,1.7626939999999998,0.07844308
0.05713892,1.76269,0.07841107
0.05712032,1.762693,0.07839808
0.0571177,1.7627110000000001,0.07838199
0.05710053,1.762707,0.07834706
0.05706787,1.762703,0.07832739
0.05705762,1.7626959999999998,0.07830545
0.05706619999999999,1.7626819999999999,0.07830575
0.05707693,1.762657,0.07829401
0.05705261,1.7626439999999999,0.07826951
0.05703449,1.7626240000000002,0.07823369
0.05704248,1.76263,0.07818678
0.05705106,1.762619,0.07815906
0.05709052,1.76262,0.0781211
0.05709624,1.762607,0.07809982
0.05710196,1.7626060000000001,0.07807967
0.05711341,1.7626400000000002,0.07805571
0.05712819,1.7626849999999998,0.07803342
0.057123900000000005,1.7626990000000002,0.07801703
0.05710733,1.7627150000000003,0.07798353
0.05710125,1.762714,0.07795808
0.057108400000000004,1.762706,0.07793364
0.05711508,1.7626950000000001,0.07792088
0.05713463,1.762691,0.07794127
0.057153699999999995,1.762674,0.07794723
0.05717015,1.7626689999999998,0.07796708
0.05719614,1.762676,0.07798108
0.05723047,1.762691,0.07798519999999999
0.05724251,1.762673,0.07798973
0.05726123,1.762641,0.07798412
0.05728245,1.7626060000000001,0.07798889
0.05730224,1.762609,0.07801864
0.05733848,1.762623,0.07805428
0.05734348,1.762652,0.0780699
0.05734134,1.7626529999999998,0.07807836
0.05732715,1.762648,0.07805464
0.05732632,1.7626369999999998,0.07804021
0.05732131,1.7626259999999998,0.07802078
0.0573082,1.7626130000000002,0.07800421
0.05727839,1.762623,0.07799539
0.05726957,1.762616,0.07801601
0.05727696,1.762609,0.07803455
0.05729103,1.762587,0.07804677
0.05730176,1.762545,0.07804915
0.05731273,1.7625009999999999,0.07805225
0.05731749999999999,1.762478,0.07806566
0.05731797,1.76246,0.07808015
0.05734801,1.762441,0.07812735
0.05736732,1.7624380000000002,0.07816002
0.05739141,1.7624400000000002,0.07819757
0.05739999,1.7624360000000001,0.07820103
0.05737209,1.762407,0.07819661
0.05735874,1.7623650000000002,0.07819793
0.05733633,1.7623119999999999,0.07820186
0.05732751,1.762288,0.07820222
0.05730724,1.762316,0.07817844
0.05730212,1.7623099999999998,0.07816519999999999
0.05728948,1.762316,0.07814488
0.05728841,1.7623099999999998,0.07810947
0.05729723,1.7623659999999999,0.07803521
0.05730343,1.7623950000000002,0.07798061
0.05731881,1.762434,0.07791457
0.05735433,1.762461,0.0778648
0.05737424,1.762484,0.07781968
0.05737221,1.7625439999999999,0.07777306
0.05738318,1.7625990000000002,0.07772860000000001
0.05739212,1.762627,0.07769153
0.05737066,1.762629,0.07766291
0.05736375,1.762621,0.07762566
0.05735862,1.762625,0.07757494
0.05736065,1.762632,0.07752022
0.05738235,1.7626119999999998,0.07749322
0.05742693,1.7625970000000002,0.07747355
0.05745053,1.7625979999999999,0.07744202
0.05747008,1.762607,0.07739517
0.05747509,1.762635,0.07735118
0.05749464,1.762632,0.07731768
0.05751681,1.7626169999999999,0.07728359
0.05754304,1.762634,0.07723907
0.05753708,1.7627,0.07722959
0.05754232,1.7627220000000001,0.07720849
0.057561400000000006,1.7627169999999999,0.07719693
0.05755544,1.7627220000000001,0.07719657
0.05753875,1.762743,0.07719609
0.05751574,1.7627700000000002,0.07720014
0.05749476,1.7627869999999999,0.07719955
0.05746996,1.762778,0.07720980000000001
0.05743718,1.7627490000000001,0.07722184
0.05739999,1.7627400000000002,0.07722601
0.05736566,1.7627240000000002,0.07723817
0.057338,1.762707,0.07726607
0.05730462,1.7626540000000002,0.07732436
0.05727923,1.7626240000000002,0.07735375
0.057253,1.762602,0.07737961
0.05723143,1.7625950000000001,0.07740298
0.05721593,1.762587,0.07743064
0.05719948,1.762572,0.07745317
0.05717707,1.762562,0.07746217
0.05715823,1.7625520000000001,0.07746979999999999
0.05713463,1.7625549999999999,0.07748899
0.05712330000000001,1.762541,0.07751074
0.05712891,1.762534,0.07751849
0.05711257,1.7625369999999998,0.07753703
0.05708909,1.762548,0.07757029
0.05707335,1.762531,0.07760665
0.05705643,1.762507,0.07764193
0.05703998,1.762476,0.07768616
0.05704427,1.76245,0.07775661
0.05704737,1.7624419999999998,0.07784167
0.0570364,1.762421,0.0779123
0.05702388,1.762405,0.07795319
0.05698013,1.762344,0.07799974
0.05695796,1.762293,0.07801101
0.05695415,1.76225,0.07801715
0.0569191,1.762197,0.07805559
0.05687702,1.7621950000000002,0.07807489999999999
0.05686319,1.7621790000000002,0.07809094
0.05686188,1.7621689999999999,0.07810411
0.05686736,1.762143,0.07810757
0.05685711,1.7621099999999998,0.07811341
0.05684531,1.7620779999999998,0.0781239
0.05682278,1.7620779999999998,0.07811746
0.05679607,1.762082,0.07812086
0.05676866,1.76213,0.0781146
0.05674708,1.7621380000000002,0.07813951
0.05672836,1.762143,0.07815369999999999
0.05672574,1.762116,0.07816264
0.05672216,1.76206,0.07815561
0.05670738,1.762039,0.07816699
0.05669928,1.7620240000000003,0.07817361
0.05669808,1.761996,0.07817885
0.05668402,1.761968,0.07818034
0.05669653,1.761944,0.07816908
0.05670571,1.761914,0.07816306
0.056713099999999995,1.7618900000000002,0.07815799
