Velo_x,Velo_y,Velo_z
-0.0005103515,-0.0004124892,0.001733549
0.00223325,-0.0012840689999999999,0.002098836
0.002511299,-0.001109046,0.002048726
0.0024735079999999997,-0.001673896,0.0018731610000000001
0.00245732,-0.001717611,0.0015978720000000002
0.002472106,-0.001846207,0.001482768
0.002215852,-0.001387126,0.0012162969999999999
0.001940812,-0.001283057,0.0006306036
0.001162542,-0.0016398860000000001,0.0002706168
0.0006539054,-0.0019254379999999998,-0.0004208693
0.0003617401,-0.002370931,-0.001106099
-0.000108945,-0.0023799570000000003,-0.00214679
-0.0004538,-0.002439587,-0.0023264920000000003
-0.0005786156,-0.002325645,-0.0024737120000000003
-0.0008992882000000001,-0.0016878870000000001,-0.002575925
-0.0008341413,-0.001668073,-0.0025300270000000002
-0.001209645,-0.0012194789999999999,-0.002095629
-0.0009087173,-0.0009155438000000001,-0.00221271
-0.000988852,-0.00039217129999999996,-0.0018735989999999999
-0.0007347986,0.0003503733,-0.001469047
-0.0006084708,0.0005588496,-0.001269745
-0.00023842130000000002,0.0004424329,-0.001231952
6.631133e-05,-3.287713e-05,-0.001103712
0.0006290055,-3.311425e-05,-0.0003082029
0.0008559403,4.630524e-05,0.0002042018
0.00119177,-2.494353e-05,0.0009309689
0.001447401,-0.0002223932,0.001173363
0.001783662,-0.0005512103,0.001352272
0.0022338970000000003,-0.0009779814,0.001217896
0.002296185,-0.001452969,0.0013661460000000002
0.002278856,-0.0016339629999999998,0.001278612
0.002433879,-0.001662075,0.001139816
0.002415585,-0.0013495520000000002,0.00115883
0.002532994,-0.001054447,0.001219254
0.002458273,-0.0009552492,0.001199838
0.00228492,-0.0004428664,0.0008468708000000001
0.002162411,-0.0005604340000000001,0.0008420722999999999
0.002062364,-0.000573866,0.0008411817
0.002074552,-0.0005367268,0.0009449641
0.001960525,-0.0004186865,0.001088227
0.00198751,-0.0005737818,0.0010343989999999999
0.00193339,-0.00046370550000000003,0.0009676381
0.00188887,-0.0003117881,0.00107276
0.001675656,0.0002403581,0.001049368
0.001641,0.00039570690000000004,0.0011099089999999999
0.001464848,0.0003955796,0.0011561219999999999
0.001341425,0.00019591099999999997,0.001238348
0.0009818992,6.860972e-05,0.0013478160000000002
0.001007295,-0.0002753958,0.001210674
0.0008705662,-0.000724235,0.001268847
0.0009600495,-0.0012242289999999999,0.0011745619999999999
0.0010072000000000002,-0.0014403229999999999,0.0006084473
0.0008822688,-0.0015745770000000002,0.000536634
0.0005937262999999999,-0.0013265570000000001,0.000510492
0.0004910458999999999,-0.0006216639,0.0009477936
0.001153047,0.00105389,0.002400256
0.001592818,0.001679353,0.0029335570000000003
0.002002223,0.001243942,0.00319193
0.00177708,0.0009985501,0.0027315020000000002
0.0017148139999999998,-0.0001338226,0.0016465179999999998
0.0015735970000000001,-0.001173019,0.0004477777
0.0011662810000000001,-0.001610506,-0.00033107190000000004
0.0007410938,-0.0008629485,-0.0002856816
0.0001000524,0.001413015,-2.0779989999999997e-05
-0.0003576615,0.002122288,-5.0750920000000004e-05
-0.0009523157,0.0027149,-9.636037e-05
-0.0013455560000000001,0.002968455,-0.00033807989999999995
-0.00161865,0.0030394790000000003,-0.0004627554
-0.001689644,0.0026963559999999996,-0.00042607589999999997
-0.001650309,0.002343097,-0.00047631510000000003
-0.001312755,0.001772125,-0.0007124045
-0.001026963,0.0012710360000000001,-0.0006090809
-0.001014375,0.001184144,-0.0004982476
-0.001146993,0.0013642539999999999,-0.0004560626
-0.001145328,0.001309091,-0.0002733377
-0.001190813,0.0007088678,-7.496247e-05
-0.001238879,0.0004601767,0.00016143549999999998
-0.001371306,0.0005170880000000001,0.0005022936
-0.001377065,0.0004084702,0.0007520567
-0.0014587220000000002,0.00028109099999999997,0.001186741
-0.001525481,-0.0001269909,0.00150082
-0.001693865,-0.00031837069999999997,0.001698805
-0.001722657,-0.0005698769000000001,0.001781765
-0.0016030279999999998,-0.001042524,0.002062886
-0.00169193,-0.001227115,0.002457083
-0.001711188,-0.0008641289999999999,0.002856671
-0.0014902560000000001,-0.0005214373,0.00316004
-0.0013864770000000001,-0.00017812349999999998,0.00315642
-0.001276426,-0.0003681718,0.002796776
-0.0012630439999999998,-0.0006107448,0.002234114
-0.001347034,-0.0007100286,0.0018649089999999999
-0.001580559,-3.622453e-05,0.001483925
-0.001660791,0.0002313094,0.001499849
-0.0017714879999999999,0.000661792,0.0014070789999999999
-0.002056741,0.0004140385,0.001221932
-0.001947208,-0.001514762,0.0008818324000000001
-0.00160333,-0.00182183,0.001132202
-0.0006102349,-0.001332635,0.0018490029999999999
0.00041412839999999996,-0.0006648139,0.0019074620000000002
0.001368151,2.9885759999999995e-05,0.001284672
0.001284075,0.001087483,0.001500266
0.0017412579999999999,0.002946177,0.0016077779999999998
0.002554001,0.0058383390000000005,0.002320184
0.003662963,0.009420304000000001,0.0022833470000000002
0.003979988,0.01055727,0.001867329
0.004363957,0.01165973,0.0010608689999999999
0.004410822,0.01171579,-0.000323655
0.004521835,0.01007567,-0.002852753
0.004644247,0.009216624,-0.004081111
0.004482572,0.008017259,-0.00505281
0.0041914859999999995,0.00638335,-0.005845517
0.003512356,0.0036676720000000003,-0.007128359
0.0032918070000000003,0.002817032,-0.0071133690000000005
0.003153667,0.002472162,-0.006954208000000001
0.002997442,0.002322725,-0.00604475
0.002783242,-0.0004627567,-0.006209218000000001
0.002279669,-0.002502755,-0.005888674
0.00191095,-0.003345491,-0.005129811
0.002001448,-0.0030015479999999997,-0.003344137
0.002090598,0.0008680522,0.0001800203
0.002369243,0.0027813720000000003,0.001696779
0.002568284,0.00400696,0.002513671
0.0024186,0.0032151709999999997,0.0025405189999999998
0.002464782,0.0005975246,0.001604181
0.00246011,-0.0004358759,0.001109239
0.0023046,-0.0009650911999999999,0.0006314226000000001
0.002309496,-0.0009592772999999999,1.2340719999999998e-05
0.002123854,-0.0007952422999999999,-0.0008322272
0.0016027,-0.001128432,-0.001187877
0.0007705098,-0.002022623,-0.001961341
-0.0002537067,-0.003235875,-0.002284038
-0.001793304,-0.002500151,-0.001988339
-0.002473148,-0.001326128,-0.001798788
-0.003615474,-0.0005869884,-0.0014700020000000002
-0.004208625,-0.00034632589999999996,-0.0018753889999999999
-0.004902338,0.000536224,-0.001844097
-0.0052829290000000004,0.0011043189999999999,-0.001694983
-0.005297992,0.001568403,-0.001558562
-0.005372913000000001,0.0017764229999999998,-0.001306202
-0.004394091,0.0017505320000000002,-0.0009452789
-0.003955666,0.001574876,-0.0004951644
-0.0036679440000000002,0.001232164,0.00022150759999999998
-0.003754992,0.0003925011,0.0006470009
-0.003938833,-0.0006128243,0.0010579769999999999
-0.003740856,-0.0007014683999999999,0.001197043
-0.003018978,-0.0008521478999999999,0.001194563
-0.0023569570000000002,-0.001311595,0.0013894570000000002
-0.00213232,-0.0025091,0.001175442
-0.002395464,-0.003535939,0.0008845759
-0.003220911,-0.003403943,0.0008383146
-0.0037252279999999997,-0.003276735,0.0009999826
-0.004808923,-0.003147555,0.0008378249
-0.006182126,-0.003180032,0.001074554
-0.006963151999999999,-0.0028486590000000003,0.0009081578
-0.007971973,-0.0027015040000000004,0.001108623
-0.008064734,-0.001776289,0.0003407965
-0.00768232,-0.0009516432,-2.120249e-05
-0.007444671,-5.656387999999999e-06,-0.0003364459
-0.007131518000000001,0.0009182433,-0.0007910450999999999
-0.0070844309999999995,0.001350566,-0.001024938
-0.007242999,0.0012026930000000001,-0.0009051211999999999
-0.007106628,0.0007688317999999999,-0.001049405
-0.007074831,0.0001037328,-0.0008248857
-0.006471768,-0.0003059218,-0.00015049290000000002
-0.005821911999999999,-0.0006349387000000001,0.0002428934
-0.005485584,-0.001111063,0.0008679410000000001
-0.004744468,-0.001795705,0.001338285
-0.0032998470000000003,-0.002411893,0.00208606
-0.0026735979999999997,-0.0026216029999999997,0.002563898
-0.00182324,-0.00247591,0.00274403
-0.000884307,-0.002422517,0.002802195
0.00010083549999999999,-0.002558901,0.002616127
0.00011157989999999999,-0.002850058,0.002812183
-2.540951e-05,-0.003108938,0.002784323
-0.00082719,-0.003179579,0.002976914
-0.001880159,-0.002983888,0.003198772
-0.002318621,-0.002482289,0.00283733
-0.001420113,-0.0022964920000000002,0.001725939
-0.0005870147,-0.002278001,0.00101808
0.002434163,-0.0016954510000000002,-0.0006030565
