"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"ME_F_1","8-1",0.500598,0.01261735,-0.05074298,0.01644289,-0.003991225,0.003220183,0.0004722244,-0.1166205,1.731348,0.4538009
"ME_F_1","8-1",0.5144844,0.0554141,-0.04856361,0.004927629,-0.003449216,0.003205664,0.0003133216,-0.1166444,1.73143,0.4537893
"ME_F_1","8-1",0.5348768,0.01482912,-0.04453867,-0.02381151,-0.002947397,0.002870932,5.935441E-05,-0.1166857,1.731424,0.4537839
"ME_F_1","8-1",0.5443392,0.008496183,0.04599663,-0.02644457,-0.002552645,0.002558542,2.67101E-05,-0.1167032,1.731456,0.4537687
"ME_F_1","8-1",0.5564394,0.00986176,0.03002764,0.00534186,-0.002179774,0.002752951,8.496339E-06,-0.1167107,1.731491,0.4537805
"ME_F_1","8-1",0.5702295,0.04868215,0.02404426,-0.03466358,-0.002024568,0.002993868,0.0001089592,-0.1167322,1.731575,0.4537837
"ME_F_1","8-1",0.5900593,-0.0001114587,-0.1463542,-0.007575667,-0.001666499,0.001530365,-6.878751E-05,-0.1167425,1.731574,0.4537535
"ME_F_1","8-1",0.6002054,0.008982174,-0.1206156,-0.02938267,-0.001364852,0.0002607872,-0.0004121797,-0.1167445,1.731526,0.4537151
"ME_F_1","8-1",0.6162815,0.04149154,-0.07891186,-0.07570416,-0.00070806,-0.001392969,-0.001017722,-0.1167119,1.73141,0.4536648
"ME_F_1","8-1",0.6259155,0.03750167,-0.0593763,-0.01735671,-0.000226527,-0.001896014,-0.001290171,-0.1166818,1.731367,0.453635
"ME_F_1","8-1",0.6423855,-0.004610122,0.05325081,0.007450023,0.0001392566,-0.001578004,-0.001573094,-0.116668,1.731367,0.4536126
"ME_F_1","8-1",0.6559401,-0.01274975,0.01696878,0.01180784,0.0004301508,-0.001265067,-0.001690433,-0.1166527,1.731377,0.4535802
"ME_F_1","8-1",0.672986,0.00890368,0.08071953,0.02549196,0.0007082009,-0.001391827,-0.001465555,-0.1166219,1.731332,0.4535734
