"ID","y"
"AS_M_1",0.1687828
"AS_M_1",0.04657355
"AS_M_1",-0.151203
"AS_M_1",-0.03104289
"AS_M_1",-0.05049647
"AS_M_1",-0.09967995
"AS_M_1",-0.1783334
"AS_M_1",-0.1770845
"AS_M_1",-0.186133
"AS_M_1",-0.1810491
"AS_M_1",-0.2644187
"AS_M_1",-0.1969448
"AS_M_1",-0.4133151
"AS_M_1",-0.747318
"AS_M_1",-0.6100388
"AS_M_1",-0.1475684
"AS_M_1",0.5058325
"AS_M_1",0.5206718
"AS_M_1",0.2022468
"AS_M_1",-0.1244232
"AS_M_1",-0.2299291
"AS_M_1",-0.2569925
"AS_M_1",-0.04438264
"AS_M_1",0.0324657
"AS_M_1",0.08351537
"AS_M_1",-0.09720661
"AS_M_1",-0.05387573
"AS_M_1",-0.08372573
"AS_M_1",-0.0083102
"AS_M_1",0.05565791
"AS_M_1",0.0346046
"AS_M_1",0.0169344
"AS_M_1",0.07477738
"AS_M_1",0.07760256
"AS_M_1",0.2341984
"AS_M_1",-0.03745905
"AS_M_1",-0.2196673
"AS_M_1",-0.03824906
"AS_M_1",0.007251189
"AS_M_1",0.02725968
"AS_M_1",0.061251
"AS_M_1",-0.06383236
"AS_M_1",-0.01982715
"AS_M_1",-0.02480942
"AS_M_1",0.03667303
"AS_M_1",-0.01860086
"AS_M_1",-0.03727783
"AS_M_1",-0.02112263
"AS_M_1",0.004922908
"AS_M_1",0.1066433
"AS_M_1",0.01026861
"AS_M_1",-0.01865454
"AS_M_1",0.03186133
"AS_M_1",0.03211338
"AS_M_1",-0.005263672
"AS_M_1",-0.02585235
"AS_M_1",-0.05760998
"AS_M_1",-0.04071643
"AS_M_1",0.007818463
"AS_M_1",-0.01826909
"AS_M_1",-0.006185352
"AS_M_1",-0.007698072
"AS_M_1",0.002504708
"AS_M_1",0.009045862
"AS_M_1",0.03124916
"AS_M_1",0.07885034
"AS_M_1",-0.06368722
"AS_M_1",-0.1161249
"AS_M_1",-0.1977162
"AS_M_1",-0.0609748
"AS_M_1",0.04131213
"AS_M_1",0.1490612
"AS_M_1",0.03327022
"AS_M_1",0.05195295
"AS_M_1",0.02586156
"AS_M_1",-0.05908602
"AS_M_1",-0.03777761
"AS_M_1",0.005172368
"AS_M_1",-0.0045022
"AS_M_1",-0.03351108
"AS_M_1",-0.04999499
"AS_M_1",0.4768469
"AS_M_1",0.2099791
"AS_M_1",0.02582849
"AS_M_1",-0.2105122
"AS_M_1",-0.01345581
"AS_M_1",0.03183737
"AS_M_1",0.01585192
"AS_M_1",0.1112934
"AS_M_1",0.1084175
"AS_M_1",-0.039788
"AS_M_1",-0.08991969
"AS_M_1",-0.3134322
"AS_M_1",-0.4922659
"AS_M_1",-0.4896514
"AS_M_1",-0.2422562
"AS_M_1",-0.03383956
"AS_M_1",0.09263887
"AS_M_1",0.1864922
"AS_M_1",0.2735819
"AS_M_1",-0.04533801
"AS_M_1",-0.01391441
"AS_M_1",0.06518325
"AS_M_1",0.08165477
"AS_M_1",0.004385602
"AS_M_1",-0.06605452
"AS_M_1",-0.07975104
"AS_M_1",-0.01330934
"AS_M_1",-0.03508611
"AS_M_1",-0.07453084
"AS_M_1",-0.03113015
"AS_M_1",-0.04395188
"AS_M_1",0.01665972
"AS_M_1",-0.03875394
"AS_M_1",0.001594305
"AS_M_1",0.0552124
"AS_M_1",0.04524488
"AS_M_1",0.0714293
"AS_M_1",0.106018
"AS_M_1",0.07852877
"AS_M_1",0.05768627
"AS_M_1",-0.003742084
"AS_M_1",-0.03553663
"AS_M_1",-0.02200762
"AS_M_1",-0.001074202
"AS_M_1",-0.03630872
"AS_M_1",-0.02417576
"AS_M_1",0.004528053
"AS_M_1",-0.04767418
"AS_M_1",0.00136653
"AS_M_1",-0.04264706
"AS_M_1",-0.06444247
"AS_M_1",-0.1042662
"AS_M_1",-0.06457727
"AS_M_1",-0.02879266
"AS_M_1",-0.03655871
"AS_M_1",-0.01546862
"AS_M_1",0.05437216
"AS_M_1",0.07033664
"AS_M_1",0.06577301
"AS_M_1",0.05072938
"AS_M_1",-0.007138469
"AS_M_1",-0.1627198
"AS_M_1",-0.1012631
"AS_M_1",-0.02838654
"AS_M_1",0.1042288
"AS_M_1",0.08582538
"AS_M_1",0.1106344
"AS_M_1",0.01358788
"AS_M_1",0.04283319
"AS_M_1",0.02504097
"AS_M_1",-0.0280765
"AS_M_1",-0.06893326
"AS_M_1",0.01650935
"AS_M_1",-0.005773214
"AS_M_1",0.01663636
"AS_M_1",0.07959294
"AS_M_1",0.1112102
"AS_M_1",0.1022155
"AS_M_1",0.02912253
"AS_M_1",0.1084205
"AS_M_1",-0.07828375
"AS_M_1",-0.1214738
"AS_M_1",-0.05929275
"AS_M_1",0.01654001
"AS_M_1",-0.0437957
"AS_M_1",-0.05477942
"AS_M_1",0.0369135
"AS_M_1",-0.1192082
"AS_M_1",-0.135573
"AS_M_1",-0.199091
"AS_M_1",-0.2437944
"AS_M_1",-0.2449142
"AS_M_1",0.1304049
"AS_M_1",0.3295192
"AS_M_1",0.4417586
"AS_M_1",0.158094
"AS_M_1",-0.1914364
"AS_M_1",-0.03112063
"AS_M_1",-0.1018324
"AS_M_1",-0.07981337
"AS_M_1",0.0603655
"AS_M_1",0.0416169
"AS_M_1",0.04974519
"AS_M_1",-0.02605448
"AS_M_1",-0.0235123
"AS_M_1",-0.02807492
"AS_M_1",0.02678222
"AS_M_1",-0.09283151
"AS_M_1",0.104116
"AS_M_1",0.06874249
"AS_M_1",-0.04129864
"AS_M_1",-0.1254842
"AS_M_1",-0.161019
"AS_M_1",-0.1018272
"AS_M_1",-0.04996745
"AS_M_1",-0.05477373
"AS_M_1",-0.0616588
"AS_M_1",-0.02924827
"AS_M_1",-0.009529732
"AS_M_1",0.005460076
"AS_M_1",-0.04895129
"AS_M_1",-0.06610918
"AS_M_1",-0.05091339
"AS_M_1",-0.06336468
"AS_M_1",0.05778785
"AS_M_1",-0.02864346
"AS_M_1",0.0007689046
"AS_M_1",-0.01236912
"AS_M_1",-0.07416108
"AS_M_1",-0.1091099
"AS_M_1",-0.05827207
"AS_M_1",0.1592754
"AS_M_1",-0.03817995
"AS_M_1",0.03998797
"AS_M_1",-0.04110716
"AS_M_1",0.05320113
"AS_M_1",0.05011998
"AS_M_1",0.01080475
"AS_M_1",0.02917548
"AS_M_1",0.02165667
"AS_M_1",0.08182123
"AS_M_1",0.07273906
"AS_M_1",0.1274892
"AS_M_1",0.1677678
"AS_M_1",0.1174275
"AS_M_1",0.08519544
"AS_M_1",0.0941863
"AS_M_1",-0.1502473
"AS_M_1",-0.1609355
"AS_M_1",-0.1612529
"AS_M_1",-0.1609083
"AS_M_1",-0.02752133
"AS_M_1",0.06018558
"AS_M_1",0.02874518
"AS_M_1",-0.0008923058
"AS_M_1",0.02499554
"AS_M_1",-0.07493274
"AS_M_1",-0.1185008
"AS_M_1",-0.1503009
"AS_M_1",-0.2841976
"AS_M_1",-0.5303676
"AS_M_1",-0.3801242
"AS_M_1",0.08260392
"AS_M_1",0.3847274
"AS_M_1",0.3968005
"AS_M_1",0.1485601
"AS_M_1",-0.1540657
"AS_M_1",-0.1629301
"AS_M_1",-0.08536771
"AS_M_1",-0.003233239
"AS_M_1",-0.04586676
"AS_M_1",-0.1459656
"AS_M_1",-0.252601
"AS_M_1",-0.1312674
"AS_M_1",-0.05763924
"AS_M_1",-0.1177487
"AS_M_1",-0.06433406
"AS_M_1",-0.01376563
"AS_M_1",0.08049765
"AS_M_1",0.03213931
"AS_M_1",0.1712566
"AS_M_1",0.2462972
"AS_M_1",0.3232137
"AS_M_1",-0.02386026
"AS_M_1",-0.08942681
"AS_M_1",-0.05745944
"AS_M_1",0.02924787
"AS_M_1",0.06922863
"AS_M_1",-0.02212447
"AS_M_1",-0.0002618358
"AS_M_1",-0.0271278
"AS_M_1",0.02604519
"AS_M_1",0.03334465
"AS_M_1",-0.008603204
"AS_M_1",-0.03301135
"AS_M_1",-0.027016
"AS_M_1",0.02398395
"AS_M_1",-0.02641312
"AS_M_1",-0.02960842
"AS_M_1",0.009343117
"AS_M_1",-0.09183572
"AS_M_1",-0.06443405
"AS_M_1",-0.07250139
"AS_M_1",-0.0461926
"AS_M_1",-0.02571676
"AS_M_1",-0.09786814
"AS_M_1",-0.0008632392
"AS_M_1",-0.02433974
"AS_M_1",0.03675608
"AS_M_1",0.03236358
"AS_M_1",0.03979384
"AS_M_1",0.09142356
"AS_M_1",0.03766264
"AS_M_1",0.003014977
"AS_M_1",-0.01948816
"AS_M_1",0.4126251
"AS_M_1",0.299795
"AS_M_1",0.1466513
"AS_M_1",-0.1917941
"AS_M_1",-0.2114074
"AS_M_1",-0.000455223
"AS_M_1",0.1815728
"AS_M_1",0.0818457
"AS_M_1",0.1873266
"AS_M_1",0.1822379
"AS_M_1",0.1575995
"AS_M_1",0.2067826
"AS_M_1",-0.07100151
"AS_M_1",-0.1705031
"AS_M_1",-0.284792
"AS_M_1",-0.3651581
"AS_M_1",-0.2904834
"AS_M_1",-0.2008473
"AS_M_1",-0.2603541
"AS_M_1",-0.1209829
"AS_M_1",0.16728
"AS_M_1",0.0823838
"AS_M_1",-0.03916207
"AS_M_1",0.1109714
"AS_M_1",-0.1970359
"AS_M_1",-0.231986
"AS_M_1",-0.09619458
"AS_M_1",0.02266852
"AS_M_1",0.04646573
"AS_M_1",0.165407
"AS_M_1",0.04383783
"AS_M_1",0.007039862
"AS_M_1",-0.1562861
