"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"ME_M_7","12-1",0.4082966,0.03156972,-0.03301573,0.03096605,-0.0004146628,0.0005143103,-0.0008350367,0.01501894,1.65263,-0.09039426
"ME_M_7","12-1",0.4181385,0.003526309,-0.01316766,0.01550782,-0.0001651172,0.000434841,-0.0007781629,0.015028,1.652637,-0.09040344
"ME_M_7","12-1",0.4305344,0.03706401,0.03168856,0.01973147,-7.411878E-05,0.0007479274,-0.0002412247,0.01506543,1.652693,-0.09040904
"ME_M_7","12-1",0.4444866,-0.06595228,0.02900986,0.06544249,-0.0003655672,0.001054665,0.0004592401,0.01503849,1.652736,-0.09036785
"ME_M_7","12-1",0.4607887,-0.04045921,0.03806163,0.06596458,-0.001179907,0.001567803,0.001549382,0.0150125,1.652811,-0.09032089
"ME_M_7","12-1",0.4743004,-0.06952795,0.03805214,0.0949619,-0.00177396,0.001936441,0.002499931,0.01496196,1.652845,-0.09024173
"ME_M_7","12-1",0.4900856,-0.04294082,0.04564449,0.1360145,-0.002419699,0.002428197,0.00436226,0.01491618,1.652923,-0.09010226
"ME_M_7","12-1",0.4998302,-0.07345194,0.0009856485,0.1329727,-0.002927135,0.002875907,0.005714328,0.01484251,1.65298,-0.08993357
"ME_M_7","12-1",0.5158844,-0.08462251,-0.06498303,0.1678929,-0.00412982,0.003030084,0.008276833,0.01473713,1.653044,-0.08967161
"ME_M_7","12-1",0.5297813,-0.03549208,-0.01149688,0.1469333,-0.005044846,0.003211546,0.01019394,0.01463652,1.653113,-0.08944303
"ME_M_7","12-1",0.541748,-0.05343945,0.01143197,0.1574895,-0.005694193,0.00303636,0.01219488,0.01453114,1.653153,-0.08917671
"ME_M_7","12-1",0.5553436,-0.1144919,-0.005996048,0.1637605,-0.006479735,0.002598371,0.01417188,0.01440883,1.653176,-0.08887684
"ME_M_7","12-1",0.5748882,-0.05986819,-0.07801843,0.1583821,-0.007959698,0.001674967,0.01766543,0.01407361,1.653024,-0.08819914
"ME_M_7","12-1",0.5850334,-0.03732634,-0.08858931,0.1675618,-0.008639042,0.0007744427,0.01937531,0.01394129,1.652972,-0.08780909
"ME_M_7","12-1",0.5973797,-0.01028033,-0.1305196,0.1286529,-0.009401744,-0.0008165105,0.02139887,0.01383448,1.652812,-0.08748633
"ME_M_7","12-1",0.6109962,-0.006671675,-0.2281429,0.07666866,-0.009503076,-0.002962122,0.0226541,0.01373982,1.652573,-0.08721787
"ME_M_7","12-1",0.6272392,-0.0445842,-0.1133989,0.05251393,-0.009782985,-0.005553181,0.02362835,0.01362109,1.652435,-0.08690965
"ME_M_7","12-1",0.6407318,0.02280097,-0.0243863,0.09666494,-0.009691878,-0.006862832,0.02454371,0.01356435,1.652438,-0.08648211
"ME_M_7","12-1",0.6567307,0.01045919,0.01977246,0.1385927,-0.009403509,-0.007422055,0.02654436,0.01346707,1.652423,-0.08601964
"ME_M_7","12-1",0.6662922,-0.001856243,-0.07040302,0.1217014,-0.009228218,-0.007634345,0.02774688,0.01334381,1.652199,-0.08558607
"ME_M_7","12-1",0.6824493,-0.01184178,-0.09520771,0.149492,-0.00884736,-0.009083102,0.03014219,0.01322746,1.651898,-0.08500862
"ME_M_7","12-1",0.6960602,0.006636358,-0.1499029,0.1224207,-0.008242393,-0.01088013,0.0317934,0.01315641,1.651622,-0.08450311
"ME_M_7","12-1",0.7121544,0.04289012,-0.08901853,0.1165066,-0.007454891,-0.01319319,0.03408198,0.01314378,1.65145,-0.0839262
"ME_M_7","12-1",0.7219009,0.05321997,-0.06943444,0.1255673,-0.006971171,-0.0139773,0.0352981,0.01308966,1.651251,-0.08334869
"ME_M_7","12-1",0.7382107,0.06732938,-0.19231,0.1537721,-0.006249924,-0.01583363,0.03776702,0.01304746,1.650859,-0.08269918
"ME_M_7","12-1",0.7515812,0.02507157,-0.5611596,0.1850834,-0.005804704,-0.02084248,0.04071341,0.01296973,1.649802,-0.08196664
"ME_M_7","12-1",0.7637253,0.1064459,-0.05683705,-0.1415287,-0.004902571,-0.02301701,0.03963088,0.0129745,1.649658,-0.08176881
"ME_M_7","12-1",0.777462,0.01434522,-0.354871,0.08658055,-0.003426212,-0.02814335,0.03972833,0.01292205,1.649049,-0.08104521
"ME_M_7","12-1",0.7970524,0.01276306,-0.05929516,-0.08007818,-0.0023447,-0.03157897,0.03912214,0.01287627,1.648715,-0.08069748
"ME_M_7","12-1",0.8072243,-0.08956333,-0.08780119,-0.0614035,-0.00266019,-0.03249424,0.03843783,0.01270342,1.648237,-0.08022028
"ME_M_7","12-1",0.8230972,-0.04284736,-0.001610458,-0.05245106,-0.003526729,-0.03305821,0.03739787,0.01259875,1.6479,-0.07973039
"ME_M_7","12-1",0.8330002,0.01666183,0.02547077,-0.1079186,-0.003823318,-0.03262215,0.03667739,0.01258206,1.64755,-0.07932895
"ME_M_7","12-1",0.8492222,0.01634938,0.0830444,-0.09536173,-0.003790596,-0.03150292,0.03532012,0.01255345,1.647227,-0.07889986
"ME_M_7","12-1",0.8627319,0.01084912,0.02341227,-0.07133845,-0.003792037,-0.03102582,0.03387665,0.01250601,1.646778,-0.07850993
"ME_M_7","12-1",0.8752575,0.02312708,0.08711584,-0.06120591,-0.003406948,-0.03071248,0.03275646,0.01246691,1.646427,-0.07810801
"ME_M_7","12-1",0.8919258,0.03876599,0.1462642,-0.04614183,-0.002772637,-0.02925493,0.03215418,0.01245403,1.646227,-0.07768595
