Pos_x,Pos_y,Pos_z
-0.8103598000000001,1.722058,-0.1795952
-0.8100786,1.721959,-0.17956429999999998
-0.8099306,1.721905,-0.17945160000000002
-0.8098989000000001,1.7218930000000001,-0.17944100000000002
-0.8098645000000001,1.721875,-0.1794296
-0.8098185,1.721857,-0.17942629999999998
-0.8098112,1.7218939999999998,-0.17942539999999998
-0.8098094,1.721917,-0.1794479
-0.8098354,1.7218950000000002,-0.1794515
-0.8098526,1.7218650000000002,-0.179484
-0.8098656999999999,1.7218189999999998,-0.17953
-0.8098993,1.721802,-0.1796249
-0.8099369000000001,1.721772,-0.1796639
-0.8099595,1.7217630000000002,-0.17971710000000002
-0.8099984,1.721791,-0.17976979999999998
-0.8100121,1.721787,-0.1798069
-0.810046,1.7218060000000002,-0.1798144
-0.8100414,1.721817,-0.1798515
-0.8100641,1.7218509999999998,-0.1798575
-0.8100663,1.721902,-0.1798555
-0.8100605,1.7219229999999999,-0.1798618
-0.8100352,1.721925,-0.1798747
-0.8100138000000001,1.721904,-0.17988320000000002
-0.8099895,1.721928,-0.17985479999999998
-0.8099723000000001,1.721943,-0.1798306
-0.8099255999999999,1.7219529999999998,-0.17980020000000002
-0.8098861999999999,1.7219470000000001,-0.17978129999999998
-0.8098404,1.721934,-0.1797636
-0.8097904,1.721907,-0.1797539
-0.8097659,1.721873,-0.17972470000000001
-0.8097626,1.72186,-0.1796978
-0.8097551,1.72186,-0.17967550000000002
-0.8097204000000001,1.721866,-0.1796675
-0.8096786,1.721877,-0.1796576
-0.8096460999999999,1.7218779999999998,-0.17965379999999997
-0.8096175,1.7219,-0.1796904
-0.8095911,1.721887,-0.17968979999999998
-0.8095644000000001,1.721889,-0.1796598
-0.8095328,1.7218900000000001,-0.17962979999999998
-0.8095191999999999,1.721904,-0.17961359999999998
-0.8095031,1.721905,-0.1796201
-0.8094884,1.721916,-0.1796218
-0.8094666,1.72193,-0.1795987
-0.8094599,1.721972,-0.17958329999999997
-0.8094496,1.7219919999999997,-0.1795713
-0.8094519,1.7220060000000001,-0.1795605
-0.8094439999999999,1.722011,-0.1795454
-0.8094332,1.72203,-0.1795283
-0.8094115,1.722019,-0.1795203
-0.8093978000000001,1.721991,-0.1795071
-0.8093703000000001,1.7219529999999998,-0.179505
-0.8093514,1.721928,-0.17952490000000002
-0.8093491,1.7219060000000002,-0.17951660000000003
-0.8093588,1.721909,-0.1795059
-0.8093630999999999,1.721956,-0.17946020000000001
-0.8093284000000001,1.7220259999999998,-0.17931170000000002
-0.8092781,1.722103,-0.1792487
-0.8092446,1.722161,-0.1791894
-0.8092421,1.7221819999999999,-0.1791583
-0.8091917,1.722119,-0.17920870000000003
-0.8091541999999999,1.722075,-0.17929160000000002
-0.8091598000000001,1.7220349999999998,-0.1793231
-0.8091686,1.7220779999999998,-0.1793207
-0.8091881,1.7221959999999998,-0.17929489999999998
-0.8092098000000001,1.7222790000000001,-0.17930710000000002
-0.8092486999999999,1.7223689999999998,-0.17931989999999998
-0.809292,1.722435,-0.17933829999999998
-0.8093292,1.7225080000000002,-0.1793631
-0.8093560000000001,1.722534,-0.1793753
-0.8093630999999999,1.7225560000000002,-0.17940620000000002
-0.8093617,1.722547,-0.17942829999999999
-0.8093679,1.7225549999999998,-0.1794168
-0.809388,1.722575,-0.17941179999999998
-0.8094343,1.722625,-0.17940179999999997
-0.8094766,1.722662,-0.17938010000000001
-0.8095076,1.7226549999999998,-0.17937170000000002
-0.8095281,1.722651,-0.1793626
-0.8095517,1.722662,-0.17934229999999998
-0.8095684,1.722664,-0.17931629999999998
-0.8095896,1.722664,-0.1792719
-0.8096045999999999,1.7226439999999998,-0.17924160000000003
-0.8096299,1.722632,-0.1792134
-0.8096495,1.722616,-0.17918789999999998
-0.8096621,1.722589,-0.1791473
-0.8096855,1.7225669999999997,-0.179094
-0.8096955,1.72258,-0.1790308
-0.8096911,1.722596,-0.1789675
-0.8097278,1.722639,-0.17893
-0.8097575,1.7226400000000002,-0.1789139
