"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"ME_M_2","2-1",1.816639,-0.03301479,-0.1272185,0.01750297,-0.01499649,-0.01119224,0.01918121,-0.005782347,1.743748,-0.4275946
"ME_M_2","2-1",1.82568,0.02476277,-0.05770534,-0.04523265,-0.01494026,-0.01197367,0.01919048,-0.005930182,1.743559,-0.427381
"ME_M_2","2-1",1.837097,0.02653421,0.1043165,-0.1329585,-0.01422428,-0.01160442,0.01834632,-0.006126735,1.743636,-0.4273004
"ME_M_2","2-1",1.855667,-0.09146737,0.09570317,-0.06775709,-0.01377387,-0.01019677,0.01690745,-0.006478976,1.743769,-0.4271454
"ME_M_2","2-1",1.872235,0.01239233,0.1008923,-0.06490095,-0.01420487,-0.007209484,0.01548024,-0.006614443,1.74377,-0.4269928
"ME_M_2","2-1",1.881599,0.03344886,0.1696612,-0.09946405,-0.01417633,-0.005955503,0.0148757,-0.006801199,1.74377,-0.4268514
"ME_M_2","2-1",1.893083,-0.02474481,0.1693516,-0.04706505,-0.01433535,-0.004319908,0.0140352,-0.007036161,1.743915,-0.4266537
"ME_M_2","2-1",1.908043,0.0122117,0.1292773,-0.01191562,-0.01491604,-0.002152161,0.01355595,-0.007156913,1.744081,-0.4264609
"ME_M_2","2-1",1.927445,0.06594728,0.04893471,-0.04851614,-0.0139772,0.0008280961,0.01247736,-0.007323477,1.743863,-0.4262516
"ME_M_2","2-1",1.936694,0.05645214,0.02296925,-0.08350695,-0.0135294,0.001612274,0.01160372,-0.007521812,1.743932,-0.4261504
"ME_M_2","2-1",1.948597,0.0443677,0.06697775,-0.1233063,-0.01273024,0.002924758,0.01034861,-0.007691029,1.744051,-0.4260902
"ME_M_2","2-1",1.966926,0.1318784,-0.01092839,-0.07402495,-0.01108928,0.004206359,0.008772789,-0.007736113,1.744202,-0.4260569
"ME_M_2","2-1",1.983768,0.122173,-0.07628383,-0.06024852,-0.00863194,0.004763048,0.007134194,-0.007696595,1.744384,-0.4260649
"ME_M_2","2-1",1.99298,0.09142221,-0.06535862,-0.06450497,-0.007582718,0.004441462,0.006447717,-0.007764156,1.744446,-0.426026
"ME_M_2","2-1",2.004356,0.09244113,-0.07678308,-0.04091067,-0.006126208,0.004098646,0.005822469,-0.007788081,1.744478,-0.42599
"ME_M_2","2-1",2.01882,0.07070848,-0.0438331,-0.0549485,-0.004584876,0.004058242,0.005192833,-0.007800359,1.74455,-0.4259849
"ME_M_2","2-1",2.038898,0.09576868,-0.08271725,-0.05493632,-0.002591199,0.003013563,0.004316368,-0.007717666,1.744629,-0.42596
"ME_M_2","2-1",2.048152,0.08548695,-0.07702124,-0.04028358,-0.001827093,0.002207803,0.003984313,-0.007704917,1.744631,-0.4259124
"ME_M_2","2-1",2.059975,0.07454063,-0.1906051,-0.03778586,-0.0007730452,0.0006389668,0.003571305,-0.00766803,1.744549,-0.4258755
"ME_M_2","2-1",2.078303,0.01600717,-0.09178044,-0.0416384,-0.0001279197,-0.0009616006,0.002763433,-0.007681813,1.744466,-0.4259052
"ME_M_2","2-1",2.094769,0.02473999,-0.02125463,-0.02748492,-6.906467E-05,-0.002446895,0.002098528,-0.007710446,1.744332,-0.4259061
"ME_M_2","2-1",2.103957,-0.0500803,-0.07564665,-0.0650219,-9.653968E-05,-0.002798461,0.001663827,-0.007737938,1.744267,-0.4259111
"ME_M_2","2-1",2.11568,-0.003587823,-0.09994546,-0.04513778,-0.0001484428,-0.003489389,0.001381069,-0.007728029,1.744208,-0.4258987
"ME_M_2","2-1",2.130921,-0.01942072,-0.166607,-0.009951707,-0.0005176492,-0.004786656,0.0008121409,-0.007750687,1.744097,-0.4259233
"ME_M_2","2-1",2.150495,0.02922679,-0.2380089,-0.09275688,-0.0008726284,-0.007555285,-0.0007614571,-0.00778104,1.743909,-0.4260314
"ME_M_2","2-1",2.160145,0.07904132,-0.2016154,-0.1208896,-0.0002989091,-0.009139376,-0.001696287,-0.007736858,1.743736,-0.4261051
"ME_M_2","2-1",2.17125,0.04855162,-0.09742113,-0.1066449,0.0006153451,-0.01064475,-0.002727266,-0.007651214,1.743537,-0.4261967
"ME_M_2","2-1",2.189544,0.135036,0.06545869,0.002293464,0.001463694,-0.01146238,-0.0034193,-0.007546183,1.743319,-0.4262663
"ME_M_2","2-1",2.205992,-0.00549362,0.1899464,0.0621279,0.002303383,-0.009099815,-0.002977487,-0.007522244,1.743279,-0.4263029
"ME_M_2","2-1",2.2152,-0.01174721,0.1463095,0.06781462,0.002241041,-0.007538707,-0.002548546,-0.00751004,1.743225,-0.4263169
