Acc_x,Acc_y,Acc_z
0.01202511,-0.08833294,0.01284602
-0.009239838,0.0034714679999999997,0.0198798
0.007945443,0.008440155,-0.02817214
0.01703065,-0.03370455,-0.02680935
-0.03018503,-0.05871093,0.05053832
-0.01769168,-0.0486256,0.01646782
0.02115832,-0.05622708,-0.01345175
-0.02640017,-0.02045656,0.01702123
-0.01427482,-0.05944908,0.02613617
-0.02951654,-0.07192273,0.04196779
-0.004467989,-0.04008871,-0.03370149
-0.06425611,-0.02063757,0.02905386
-0.03873841,-0.02142421,0.02314826
-0.03264052,0.004706638,0.02535271
-0.0009778356,-0.03636723,0.03723627
-0.0005849011,0.003224388,-0.007695058
-0.003997751,-0.03057288,-0.004588961
-0.01559466,-0.02250509,0.009487541
0.0034561179999999998,0.01226322,-0.04185918
-0.003215656,0.0178769,0.00230837
0.009745331999999999,-0.0100704,-0.01740648
0.009442901,-0.02720392,0.02426682
0.0006967459,-0.007748365,-0.00312059
-0.01184937,-0.03890392,-0.001103031
0.01184512,-0.07852555,-0.01557515
-0.04577743,-0.05189751,0.02034429
0.01852776,-0.045597000000000006,-0.01467271
-0.01152695,0.002472874,0.04616173
0.02610266,-0.003388952,-0.005530411
0.02356546,-0.02123528,-0.02480964
0.01157179,-0.03608321,0.02489262
0.02381179,-0.04460306,-0.02272742
-0.0321622,-0.04177577,0.03177669
-0.01467372,-0.02216631,-0.0198234
-0.00176811,-0.03894347,-0.05251337
-0.006146786,-0.02985583,-0.03603799
0.004525653,-0.05259717,-0.02882787
-0.01829186,-0.04650127,-0.009121419
-0.01948836,-0.03097221,-0.0031524
-0.007124058000000001,-0.0337899,-0.01834628
0.02754136,-0.02781272,-0.03889681
-0.01140115,0.006415675,-0.002086117
-0.01106078,0.007034553000000001,0.0105821
0.01500635,0.01723297,0.0045245170000000005
0.02991632,0.03665344,-0.02589946
-0.004987122,0.03615525,0.03595766
0.0169094,-0.02185671,0.022408
-0.007250885,-0.0191226,0.04182601
0.02645198,-0.03939069,0.02558327
0.01649816,-0.021571700000000003,-0.01806976
0.008056208,-0.07695022,0.0442518
0.02409076,-0.06365976,0.01844101
0.02320274,-0.106207,-0.00011821
0.009318052,-0.09410729,0.03794158
-0.006032759,-0.05936329,0.02756057
-0.01114586,-0.05797985,0.03842836
-0.01322549,-0.05234354,0.02663762
0.009766091,-0.04224644,0.01445925
-0.005183854,0.0006117188,-0.005627266
0.007837499,0.020880900000000004,0.01430428
0.0237358,0.014477200000000003,-0.03637813
0.006260005,0.01731231,-0.0077019259999999996
0.0039202709999999995,0.001669308,-0.01966303
-0.0012987,-0.03631973,0.009651561999999999
-0.008420995,-0.012218799999999998,-0.04667143
-0.026900200000000003,-0.01115252,-0.009617987
0.00981587,-0.05439824,-0.02001436
-0.008928099,-0.0323113,-0.02208421
-0.01134357,0.01599442,-0.01042158
-0.0153793,-0.01488773,0.004328932
-0.004538192,-0.029448000000000002,-0.003610131
0.01477911,-0.09323612,-0.02981409
-0.01833624,-0.03445184,-0.01414269
