Pos_x,Pos_y,Pos_z
0.1632004,1.7431830000000001,-0.16110829999999998
0.16327239999999998,1.745108,-0.162955
0.1634224,1.7454180000000001,-0.16352220000000003
0.1635147,1.7454939999999999,-0.16362379999999999
0.16359079999999998,1.745573,-0.16372620000000002
0.1636895,1.745684,-0.1638207
0.1637949,1.7457650000000002,-0.1638974
0.1639303,1.7458939999999998,-0.1639589
0.1640581,1.746001,-0.1639999
0.164157,1.746109,-0.16404929999999998
0.1642534,1.746272,-0.16411900000000001
0.1643818,1.74662,-0.1642625
0.1645093,1.746796,-0.16437120000000002
0.1646141,1.746951,-0.1644681
0.16472550000000002,1.747155,-0.1645719
0.1648709,1.7473830000000001,-0.1647095
0.1649941,1.747583,-0.16483029999999999
0.16511879999999998,1.747712,-0.1649072
0.16528900000000002,1.747873,-0.164993
0.16540950000000001,1.7480630000000001,-0.1650979
0.1655218,1.7482240000000002,-0.1652108
0.16567379999999998,1.7483509999999998,-0.1652513
0.16582049999999998,1.748487,-0.1652926
0.165897,1.7485130000000002,-0.165345
0.16599589999999997,1.74862,-0.1654247
0.16613540000000002,1.748848,-0.165523
0.166232,1.748932,-0.16557760000000002
0.1663229,1.7489560000000002,-0.1655861
0.1664039,1.749038,-0.1656432
0.16647379999999998,1.749062,-0.1656802
0.16654449999999998,1.749032,-0.1656885
0.16662929999999998,1.749016,-0.16568429999999998
0.166702,1.749022,-0.165704
0.1667485,1.749009,-0.1657249
0.16679539999999998,1.749002,-0.1657429
0.16685239999999998,1.7490119999999998,-0.16576010000000002
0.1669007,1.749018,-0.1657791
0.1669514,1.7490150000000002,-0.1657886
0.166988,1.749021,-0.1657934
0.1670219,1.7490400000000002,-0.16576400000000002
0.1670533,1.7490729999999999,-0.16573110000000002
0.1670781,1.74912,-0.16568429999999998
0.1671094,1.749149,-0.1656278
0.1671031,1.749152,-0.16557
0.1671022,1.749153,-0.1655239
0.16710160000000002,1.749157,-0.1654601
0.16710160000000002,1.7491400000000001,-0.1653975
0.1670684,1.7490900000000003,-0.16534839999999998
0.16704620000000003,1.7490459999999999,-0.1652943
0.16701939999999998,1.74899,-0.1652212
0.166994,1.7489259999999998,-0.165127
0.16694270000000003,1.7488720000000002,-0.1650443
0.16687910000000003,1.7488169999999998,-0.1649803
0.1668064,1.748748,-0.1649122
0.16672979999999998,1.7486720000000002,-0.1648346
0.1666339,1.748641,-0.164787
0.1665539,1.7485950000000001,-0.1647318
0.1664997,1.748566,-0.16468239999999998
0.16642220000000002,1.7485009999999999,-0.1646453
0.1663852,1.748413,-0.1646204
0.16632149999999998,1.7483389999999999,-0.16460529999999998
0.16628120000000002,1.748288,-0.1645863
0.1662053,1.748256,-0.1645794
0.1661322,1.7482349999999998,-0.1645902
0.166094,1.748191,-0.16459029999999997
0.16609129999999997,1.748159,-0.1646118
0.16607779999999997,1.748148,-0.16461199999999998
0.16606189999999998,1.7481389999999999,-0.16461900000000002
0.1660377,1.748101,-0.16461729999999997
0.166068,1.748086,-0.1645864
0.166082,1.748109,-0.16458670000000003
0.1660701,1.7481380000000002,-0.1645755
0.1660497,1.7481220000000002,-0.164555
0.1660326,1.748148,-0.16453489999999998
0.1660104,1.748134,-0.1645252
0.1659938,1.748111,-0.1645124
0.1659693,1.7480779999999998,-0.1644895
0.1659381,1.7480349999999998,-0.16447579999999998
0.1659223,1.7479779999999998,-0.1644672
0.1659277,1.747944,-0.16448020000000002
0.1659175,1.747928,-0.1644705
0.16589179999999998,1.747898,-0.16444579999999998
0.1658852,1.7478770000000001,-0.1644126
0.1658593,1.747861,-0.1643869
0.1658348,1.7478360000000002,-0.1643596
0.1658135,1.747818,-0.16432120000000003
0.1657732,1.747813,-0.16429059999999998
0.1657503,1.747832,-0.164252
0.1657305,1.7478349999999998,-0.1642269
0.16571349999999999,1.747843,-0.1642036
0.16568770000000002,1.747838,-0.16418529999999998
0.16563970000000003,1.7478169999999997,-0.1641886
0.1656114,1.747797,-0.1641609
0.1655817,1.747783,-0.1641423
0.165554,1.747766,-0.1641221
0.1655183,1.7477479999999999,-0.1641183
0.16548629999999998,1.747714,-0.164109
0.16548,1.7476880000000001,-0.1641292
0.1654781,1.7476470000000002,-0.16411900000000001
0.1654755,1.7476080000000003,-0.1641249
0.1654435,1.7475900000000002,-0.1641128
0.1653985,1.747577,-0.164109
0.16537320000000003,1.747565,-0.16409720000000003
0.1653604,1.74754,-0.1640749
0.16533270000000003,1.747509,-0.1640584
0.1653262,1.7474919999999998,-0.1640169
0.165304,1.747455,-0.1639892
0.16532020000000003,1.7474720000000001,-0.1639628
0.1653444,1.747465,-0.16393529999999998
0.16534939999999998,1.747448,-0.16393139999999998
0.1653726,1.747427,-0.16393629999999998
0.16538770000000003,1.747408,-0.1639277
0.1654007,1.74742,-0.1638956
0.165406,1.747438,-0.1638609
0.1653983,1.7474490000000003,-0.16385120000000003
0.1653894,1.747471,-0.16386199999999998
0.1654001,1.7474720000000001,-0.1638414
0.16540470000000002,1.747493,-0.16381700000000002
0.1654171,1.747514,-0.1637942
0.16539790000000001,1.7475150000000002,-0.1638074
0.1653898,1.747511,-0.1638136
0.16540339999999998,1.7475209999999999,-0.1638312
0.16541329999999999,1.7475150000000002,-0.1638547
0.1654168,1.7475060000000002,-0.1638868
0.16538870000000003,1.747477,-0.163906
0.16538629999999999,1.7474610000000002,-0.16392089999999998
0.16538970000000003,1.7474310000000002,-0.16394720000000002
0.16543139999999998,1.7474060000000002,-0.1639682
0.1654322,1.747375,-0.16398
0.1654361,1.7473880000000002,-0.1639912
0.1654274,1.7473740000000002,-0.1639993
0.1654527,1.7474169999999998,-0.163977
0.16547089999999998,1.747448,-0.16395829999999997
0.165462,1.747448,-0.16396159999999999
0.16544289999999998,1.7474319999999999,-0.1639682
0.1654231,1.747424,-0.1639615
0.1654058,1.747413,-0.1639672
0.1653817,1.747396,-0.163975
0.1653694,1.747396,-0.1639829
0.16535170000000002,1.747386,-0.1639862
0.1653569,1.747397,-0.16399049999999998
0.1653457,1.7474009999999998,-0.16400420000000002
0.1653437,1.7474020000000001,-0.1640055
0.16530160000000002,1.7474020000000001,-0.16398870000000002
0.1652683,1.7473849999999997,-0.1639734
0.165243,1.7473880000000002,-0.16396989999999997
0.1652105,1.7474,-0.16398629999999997
0.1652003,1.747436,-0.1639694
0.1651747,1.747428,-0.1639352
0.16514229999999996,1.7474189999999998,-0.16390339999999998
0.1651157,1.7474060000000002,-0.1638955
0.1651021,1.747427,-0.1638903
0.1650711,1.747439,-0.1638852
0.1650218,1.747453,-0.1638743
0.1649846,1.7474619999999998,-0.16385270000000002
0.1649852,1.7474509999999999,-0.1638591
0.164985,1.747426,-0.16387079999999998
0.1650036,1.747421,-0.163877
0.165012,1.7474189999999998,-0.1638706
0.1650303,1.7474869999999998,-0.1638613
0.1650563,1.7475669999999999,-0.1638281
0.16510160000000002,1.74767,-0.16378620000000002
0.1651371,1.747738,-0.16377170000000002
0.1651692,1.747775,-0.16375610000000002
0.1652219,1.747828,-0.16372979999999998
0.1652985,1.747896,-0.1636889
0.1653515,1.748003,-0.1636592
0.16540660000000001,1.748162,-0.16367089999999998
0.1654435,1.7483229999999998,-0.1636697
0.1655411,1.7485279999999999,-0.1636392
0.16559749999999998,1.748661,-0.16361520000000002
0.1657253,1.748882,-0.1636079
0.16580770000000003,1.749039,-0.1636084
0.1658993,1.7492299999999998,-0.1636485
0.165995,1.749373,-0.16363529999999998
0.1660468,1.749514,-0.16361589999999998
0.166048,1.749738,-0.16362379999999999
0.16612449999999998,1.750025,-0.1636019
0.16615470000000002,1.750241,-0.1635796
0.1662121,1.75033,-0.1635425
0.1662158,1.7504330000000001,-0.1635385
0.1662655,1.7504529999999998,-0.16347609999999999
0.1663307,1.7507,-0.16352429999999998
0.1663841,1.7506959999999998,-0.16349960000000002
0.16640510000000003,1.7507130000000002,-0.1634744
0.1663907,1.750763,-0.1634516
0.1663871,1.7508139999999999,-0.1634263
0.1664118,1.7508740000000003,-0.1633781
0.1664025,1.7509259999999998,-0.16330179999999997
0.16634939999999998,1.7510569999999999,-0.163249
0.16635020000000003,1.7511880000000002,-0.1632013
0.1663132,1.751284,-0.1631786
0.16629739999999998,1.7514330000000002,-0.16317820000000002
0.16626470000000002,1.7516150000000001,-0.1632
0.16626429999999998,1.751773,-0.1632475
0.1662382,1.7518759999999998,-0.16331379999999998
0.166182,1.7519650000000002,-0.163328
0.16612739999999998,1.752086,-0.1633402
0.1660132,1.7522650000000002,-0.1633371
0.1659004,1.752361,-0.1633483
0.16584129999999997,1.752398,-0.1633624
0.1657681,1.7523490000000002,-0.1633727
0.1656864,1.752331,-0.1633748
0.1655319,1.752188,-0.163422
0.1653491,1.751927,-0.1634479
0.16516129999999998,1.751669,-0.16346870000000002
0.1647751,1.7511139999999998,-0.1634628
0.16458599999999998,1.751121,-0.16332760000000002
