ID,z
AS_F_1,-0.08862565
AS_F_1,-0.06405804
AS_F_1,-0.02137506
AS_F_1,-0.01604543
AS_F_1,-0.01633585
AS_F_1,0.03201526
AS_F_1,0.01873609
AS_F_1,0.01830798
AS_F_1,0.01571818
AS_F_1,0.004561878
AS_F_1,-0.001177559
AS_F_1,0.05690203
AS_F_1,0.09126854
AS_F_1,0.1186648
AS_F_1,0.1134531
AS_F_1,0.08925562
AS_F_1,0.09060616
AS_F_1,0.06838818
AS_F_1,0.08838752
AS_F_1,0.1834614
AS_F_1,0.1400292
AS_F_1,0.08832176
AS_F_1,0.1104407
AS_F_1,0.1043601
AS_F_1,0.1102163
AS_F_1,0.1144436
AS_F_1,0.08835752
AS_F_1,0.03847651
AS_F_1,0.02640941
AS_F_1,-0.09057689
AS_F_1,-0.13437
AS_F_1,0.04625756
AS_F_1,0.02129947
AS_F_1,0.03878778
AS_F_1,0.04970403
AS_F_1,-0.01059326
AS_F_1,-0.03233045
AS_F_1,-0.04077543
AS_F_1,0.02320916
AS_F_1,-0.01394437
AS_F_1,-0.03683907
AS_F_1,-0.02377837
AS_F_1,-0.07343802
AS_F_1,-0.07567839
AS_F_1,-0.08184578
AS_F_1,-0.05429193
AS_F_1,-0.0453405
AS_F_1,-0.04214003
AS_F_1,-0.0009220937
AS_F_1,-0.02931329
AS_F_1,0.007814367
AS_F_1,-0.01012936
AS_F_1,0.02203283
AS_F_1,-0.01015255
AS_F_1,0.03947626
AS_F_1,-0.01029273
AS_F_1,-0.02327205
AS_F_1,0.02628396
AS_F_1,0.001840261
AS_F_1,0.02817878
AS_F_1,0.007600565
AS_F_1,0.005991397
AS_F_1,0.0637595
AS_F_1,-0.00601492
AS_F_1,-0.004368648
AS_F_1,0.01480728
AS_F_1,-0.03137443
AS_F_1,-0.04537329
AS_F_1,-0.02004395
AS_F_1,-0.08344395
AS_F_1,-0.0469473
AS_F_1,-0.01772997
AS_F_1,-0.01122015
AS_F_1,-0.05788402
AS_F_1,-0.01217452
AS_F_1,0.01196251
AS_F_1,0.03087233
AS_F_1,0.02250708
AS_F_1,0.05307446
AS_F_1,0.06971035
AS_F_1,0.04858467
AS_F_1,0.008355953
AS_F_1,0.03795923
AS_F_1,0.0302048
AS_F_1,-0.04729548
AS_F_1,-0.02517398
AS_F_1,0.00600914
AS_F_1,0.005900488
AS_F_1,-0.07626081
AS_F_1,-0.1157812
AS_F_1,-0.07352369
AS_F_1,-0.07182788
AS_F_1,0.01614622
AS_F_1,0.04882418
AS_F_1,0.01469863
AS_F_1,-0.02043152
AS_F_1,-0.005852947
AS_F_1,0.04706344
AS_F_1,0.01136454
AS_F_1,0.008645629
AS_F_1,0.004502445
AS_F_1,-0.001196829
AS_F_1,-0.003444686
AS_F_1,0.0009530056
AS_F_1,0.01467299
AS_F_1,0.02358861
AS_F_1,0.01388826
AS_F_1,0.03176108
AS_F_1,0.008513764
AS_F_1,0.02470944
AS_F_1,0.00310769
AS_F_1,-0.02739192
AS_F_1,-0.03532454
AS_F_1,-0.01713768
AS_F_1,0.006224837
AS_F_1,-0.01823064
AS_F_1,-0.02720342
AS_F_1,-0.02471726
AS_F_1,0.0005818781
AS_F_1,0.01345519
AS_F_1,-0.01420309
AS_F_1,0.01661634
AS_F_1,0.00401726
AS_F_1,-0.01798837
AS_F_1,0.0375568
AS_F_1,0.02640087
AS_F_1,0.04178067
AS_F_1,0.0344026
AS_F_1,0.002419239
AS_F_1,-0.007595397
AS_F_1,-0.0576947
AS_F_1,-0.0615778
AS_F_1,-0.02698033
AS_F_1,-0.0200711
AS_F_1,-0.03383311
AS_F_1,-0.05347171
AS_F_1,-0.06306796
AS_F_1,-0.03620933
AS_F_1,0.003189184
AS_F_1,0.0259671
AS_F_1,0.04077002
AS_F_1,0.008920153
AS_F_1,0.04443251
AS_F_1,0.06905318
AS_F_1,0.0498812
AS_F_1,0.05827721
AS_F_1,0.04292158
AS_F_1,0.1022785
AS_F_1,0.09925629
AS_F_1,0.07607266
AS_F_1,0.05579226
AS_F_1,0.04905233
AS_F_1,0.04861502
AS_F_1,0.02935442
AS_F_1,0.05261245
AS_F_1,0.05639032
AS_F_1,0.06697745
AS_F_1,0.04699728
AS_F_1,0.03571441
AS_F_1,-0.003273533
AS_F_1,0.02652867
AS_F_1,-0.03950948
AS_F_1,-0.04141815
AS_F_1,-0.06164816
AS_F_1,-0.1068388
AS_F_1,-0.06209929
AS_F_1,-0.06157005
AS_F_1,-0.06619886
AS_F_1,-0.05950864
AS_F_1,-0.1003256
AS_F_1,-0.08308633
AS_F_1,-0.04459502
AS_F_1,-0.09875846
AS_F_1,-0.09710234
AS_F_1,-0.09640092
AS_F_1,-0.05204562
AS_F_1,-0.07324976
AS_F_1,-0.05832249
AS_F_1,-0.07697532
AS_F_1,-0.0227147
AS_F_1,-0.02067391
AS_F_1,-0.01998577
AS_F_1,-0.01662748
AS_F_1,-0.01150422
AS_F_1,-0.01639504
AS_F_1,-0.02153748
AS_F_1,0.03378327
AS_F_1,0.01321432
AS_F_1,-0.01127504
AS_F_1,0.0368641
AS_F_1,0.05154209
AS_F_1,0.04420604
AS_F_1,0.01024615
AS_F_1,0.04445626
AS_F_1,0.01699805
AS_F_2,-0.06116888
AS_F_2,-0.1017023
AS_F_2,-0.1136079
AS_F_2,-0.09381775
AS_F_2,-0.03727068
AS_F_2,-0.04880464
AS_F_2,-0.00818678
AS_F_2,-0.02375201
AS_F_2,0.01494158
AS_F_2,0.02576804
AS_F_2,0.03958041
AS_F_2,0.06226709
AS_F_2,0.0137164
AS_F_2,0.07580505
AS_F_2,0.06186879
AS_F_2,0.04773931
AS_F_2,0.003896902
AS_F_2,0.06541085
AS_F_2,0.01945999
AS_F_2,0.04294095
AS_F_2,0.01223034
AS_F_2,-0.008005958
AS_F_2,-0.05941948
AS_F_2,-0.05876654
AS_F_2,-0.06921235
AS_F_2,-0.001984759
AS_F_2,-0.02724684
AS_F_2,-0.1258468
AS_F_2,-0.04695062
AS_F_2,-0.1335994
AS_F_2,-0.09030353
AS_F_2,0.005049157
AS_F_2,0.04066853
AS_F_2,-0.06740949
AS_F_2,-0.01511621
AS_F_2,-0.02378917
AS_F_2,-0.01712872
AS_F_2,0.0171383
AS_F_2,0.001889261
AS_F_2,0.01758179
AS_F_2,-0.01893596
AS_F_2,0.01082234
AS_F_2,-0.02352507
AS_F_2,-0.02054413
AS_F_2,0.01068406
AS_F_2,0.03049586
AS_F_2,0.01874003
AS_F_2,0.035006
AS_F_2,0.01053123
AS_F_2,0.04603029
AS_F_2,0.0002880804
AS_F_2,0.00722504
AS_F_2,0.01131236
AS_F_2,0.01222552
AS_F_2,0.009449023
AS_F_2,0.01362828
AS_F_2,0.04875264
AS_F_2,0.01047193
AS_F_2,0.03210306
AS_F_2,-0.01145584
AS_F_2,-0.0120922
AS_F_2,0.003368777
AS_F_2,-0.01303752
AS_F_2,-0.01719881
AS_F_2,-0.0001882594
AS_F_2,-0.02627806
AS_F_2,-0.03724188
AS_F_2,-0.01274094
AS_F_2,-0.009725212
AS_F_2,-0.02983431
AS_F_2,-0.01344184
AS_F_2,-0.02583554
AS_F_2,-0.009810958
AS_F_2,-0.01387259
AS_F_2,-0.05327753
AS_F_2,0.003043911
AS_F_2,-0.02302926
AS_F_2,-0.02481804
AS_F_2,-0.02941975
AS_F_2,-0.05076565
AS_F_2,-0.05255223
AS_F_2,-0.02921539
AS_F_2,-0.01327118
AS_F_2,-0.05940365
AS_F_2,0.2171443
AS_F_2,-0.3655356
AS_F_2,0.08498102
AS_F_2,-0.01023465
AS_F_2,0.06957597
AS_F_2,-0.02454939
AS_F_2,0.01185354
AS_F_2,-0.06079572
AS_F_2,-0.03859199
AS_F_2,-0.07902649
AS_F_2,-0.0255201
AS_F_2,-0.04048504
AS_F_2,-0.01332504
AS_F_2,-0.03188393
AS_F_2,0.002110206
AS_F_2,0.00152568
AS_F_2,-0.002402471
