"ID","file","Time_s_","Acc_x","Acc_y","Acc_z","Velo_x","Velo_y","Velo_z","Pos_x","Pos_y","Pos_z"
"ME_M_1","1-1",0.8081675,0.03492538,-0.1750848,-0.01124879,0.001642281,-0.0004467641,-0.002486287,-0.2236787,1.758873,-0.2034573
"ME_M_1","1-1",0.8218431,0.01252452,-0.1214324,0.02338548,0.001712196,-0.002838907,-0.001884916,-0.2236529,1.75877,-0.2034863
"ME_M_1","1-1",0.8338623,0.02925172,-0.02343988,0.03295424,0.001884853,-0.003888021,-0.001403588,-0.2236159,1.758644,-0.2034726
"ME_M_1","1-1",0.8476763,0.07582836,0.0007050131,0.04691498,0.001981155,-0.004047287,-0.0003524816,-0.2235879,1.758554,-0.2034075
"ME_M_1","1-1",0.8700886,-0.004131744,0.01815675,0.01701039,0.002813297,-0.00361388,0.0006863612,-0.2235301,1.758525,-0.2033182
"ME_M_1","1-1",0.8785362,0.002477175,5.965494E-05,0.004771483,0.002802112,-0.003488764,0.0008499827,-0.2234942,1.7585,-0.2033022
"ME_M_1","1-1",0.8895597,0.03298816,-0.02277788,-0.045944,0.002954906,-0.003529892,0.0009483689,-0.2234457,1.758477,-0.2033076
"ME_M_1","1-1",0.9033003,0.05445164,0.007348585,0.006568014,0.003191157,-0.003844162,0.001156236,-0.2234165,1.75843,-0.20329
"ME_M_1","1-1",0.9233427,-0.06247349,0.02480244,0.03495014,0.003245067,-0.003564166,0.001237395,-0.2233994,1.758392,-0.203252
"ME_M_1","1-1",0.9333076,-0.04594798,-0.008228684,0.009558462,0.002975071,-0.003336462,0.001311095,-0.2233543,1.758344,-0.2032292
"ME_M_1","1-1",0.9450474,-0.0121979,-0.008153236,-0.01414658,0.002909965,-0.003107994,0.001257067,-0.2233101,1.758303,-0.2032077
"ME_M_1","1-1",0.9593105,-0.01223572,-0.02884975,-0.02831312,0.00271596,-0.003072121,0.0007501557,-0.2232802,1.758295,-0.2032468
"ME_M_1","1-1",0.9751606,-0.03923891,0.05270738,-0.0304294,0.002659537,-0.002843908,-0.0003488075,-0.2232504,1.758287,-0.2033206
"ME_M_1","1-1",0.9889965,0.001655851,0.07293441,-0.06507774,0.002479461,-0.001957421,-0.001052473,-0.2232024,1.758294,-0.2033786
"ME_M_1","1-1",1.001018,0.02916191,0.1410049,-0.1067532,0.00224454,-0.0008488331,-0.001550146,-0.2231788,1.75834,-0.2034257
"ME_M_1","1-1",1.014661,-0.01972432,0.1406831,-0.02586966,0.002136667,0.0005631566,-0.002046365,-0.2231475,1.758413,-0.2034774
"ME_M_1","1-1",1.034794,-0.009492531,0.08141971,-0.1172466,0.001396203,0.002003743,-0.003408591,-0.223193,1.758538,-0.203599
"ME_M_1","1-1",1.044411,-0.02608589,0.04182741,-0.06855789,0.0009680185,0.002393103,-0.004162753,-0.2232108,1.758598,-0.203698
"ME_M_1","1-1",1.061242,0.03051339,0.1788862,-0.2091432,0.001163323,0.00386898,-0.006087529,-0.2231883,1.758684,-0.2038645
"ME_M_1","1-1",1.070126,0.02238519,0.3194374,-0.0115854,0.001191155,0.00560682,-0.006531615,-0.2231804,1.758811,-0.2039546
"ME_M_1","1-1",1.086673,-0.02780765,0.3489202,-0.05431651,0.001156812,0.01116737,-0.007049122,-0.2232008,1.759894,-0.2043019
"ME_M_1","1-1",1.100327,-0.0561429,0.3934501,-0.04628471,0.000674248,0.01701881,-0.007489758,-0.2232918,1.760508,-0.2044177
"ME_M_1","1-1",1.112424,-0.06375532,0.1289624,-0.00364922,-0.0002146573,0.02114012,-0.008202346,-0.223354,1.760764,-0.2045628
"ME_M_1","1-1",1.126418,-0.05146091,-0.1466111,-0.105907,-0.0007960075,0.02223842,-0.01000714,-0.2233319,1.760543,-0.2047954
"ME_M_1","1-1",1.142293,-0.03010687,-0.007314249,-0.07663405,-0.001178505,0.02086045,-0.01178277,-0.2233454,1.760799,-0.2049174
"ME_M_1","1-1",1.156008,-0.03293568,0.01898107,-0.05174337,-0.001710173,0.02061536,-0.01255313,-0.2234328,1.761213,-0.2051516
"ME_M_1","1-1",1.168223,-0.0005624779,0.08450343,-0.05492793,-0.001766629,0.02077736,-0.01274333,-0.2234099,1.761634,-0.2053853
"ME_M_1","1-1",1.185723,0.02835749,0.01234605,0.02875406,-0.001435808,0.0214525,-0.01274812,-0.2233565,1.761963,-0.2055349
"ME_M_1","1-1",1.19796,-0.002779806,-0.006878559,0.03273968,-0.001480564,0.02201204,-0.01232365,-0.2234459,1.762231,-0.20566
"ME_M_1","1-1",1.211752,-0.04577404,-0.2176971,0.09593892,-0.001578361,0.02082131,-0.01196305,-0.223522,1.762176,-0.2057307
"ME_M_1","1-1",1.228292,-0.0003499351,-0.239467,0.0147325,-0.001766871,0.01786429,-0.01177431,-0.2235326,1.762175,-0.2058851
"ME_M_1","1-1",1.237541,-0.04758325,-0.1612554,0.02081303,-0.001968015,0.01622172,-0.01154259,-0.223602,1.762321,-0.2059983
"ME_M_1","1-1",1.253733,-0.02860604,-0.05855492,0.05555752,-0.002175611,0.01381205,-0.01069528,-0.2236349,1.762661,-0.2061328
"ME_M_1","1-1",1.267344,-0.03528761,-0.004281587,0.038045,-0.002329922,0.01373536,-0.01014163,-0.2236675,1.76297,-0.2063038
"ME_M_1","1-1",1.27927,0.01052052,-0.003193453,0.0107146,-0.002715459,0.01400193,-0.009441787,-0.2236722,1.763188,-0.2064255
"ME_M_1","1-1",1.29324,-0.02788634,-0.2328659,0.05661132,-0.002862694,0.01288795,-0.009429577,-0.2237315,1.76298,-0.2065077
"ME_M_1","1-1",1.313018,0.04662464,-0.03147743,-0.0846699,-0.002702715,0.009318222,-0.009115782,-0.2237593,1.763299,-0.2067377
"ME_M_1","1-1",1.323247,0.004901882,0.07763917,-0.04308392,-0.002588198,0.009130175,-0.00934133,-0.2237968,1.763414,-0.2068562
"ME_M_1","1-1",1.339598,-0.07787746,-0.01531167,0.1061385,-0.002851694,0.008952097,-0.008556806,-0.22384,1.763487,-0.2068831
"ME_M_1","1-1",1.348859,-0.02486155,-0.1511543,0.009705166,-0.003284279,0.008447234,-0.008332797,-0.2238912,1.763591,-0.2069968
"ME_M_1","1-1",1.365056,0.03638101,-0.203431,0.04692137,-0.003181071,0.005837476,-0.007714776,-0.2239726,1.763588,-0.2070862
"ME_M_1","1-1",1.379143,0.03237626,-0.1125689,0.003196045,-0.002858796,0.003462882,-0.00745959,-0.2240242,1.763534,-0.2071809
"ME_M_1","1-1",1.391021,-0.02660796,-0.08380978,0.07027303,-0.002557758,0.001911958,-0.007200229,-0.2240301,1.763463,-0.2072653
"ME_M_1","1-1",1.404674,-0.06704623,-0.08355176,0.05279068,-0.002781485,0.0008356953,-0.007033476,-0.2240584,1.763403,-0.2073598
"ME_M_1","1-1",1.420866,-0.04348698,-0.1023387,-0.01757388,-0.003644084,-0.0006178612,-0.006719896,-0.2241532,1.763319,-0.2074413
"ME_M_1","1-1",1.434728,-0.05084818,-0.09849468,0.06844411,-0.004292433,-0.001745575,-0.006331924,-0.2242636,1.76326,-0.2075219
"ME_M_1","1-1",1.449958,-0.07767479,0.00525853,0.1005562,-0.00510337,-0.002408526,-0.005875628,-0.2243893,1.763221,-0.2076006
"ME_M_1","1-1",1.460444,-0.02405368,0.0380814,0.08492154,-0.005838999,-0.002108312,-0.005254677,-0.2244919,1.763152,-0.2076084
"ME_M_1","1-1",1.47655,0.05627137,0.06137206,0.05256011,-0.005962249,-0.0009617239,-0.004134259,-0.2245814,1.763201,-0.2076016
"ME_M_1","1-1",1.490205,0.0176001,0.06967151,-0.04906243,-0.005409307,0.0001961979,-0.003817323,-0.2246543,1.763294,-0.2076454
"ME_M_1","1-1",1.506584,0.001567304,-0.04582743,0.07828831,-0.005071594,0.0004264979,-0.003071982,-0.2247202,1.763334,-0.2076668
"ME_M_1","1-1",1.516212,0.003747574,0.04332413,-0.005039098,-0.005039176,0.0004587974,-0.002868266,-0.2247768,1.76337,-0.2077231
"ME_M_1","1-1",1.532516,0.002867815,0.01274086,0.04291878,-0.004790947,0.0009891435,-0.002259438,-0.2248235,1.763367,-0.207668
"ME_M_1","1-1",1.54605,0.009033469,-0.04347734,0.02000001,-0.004680046,0.001105688,-0.001746107,-0.2248661,1.763413,-0.2076673
"ME_M_1","1-1",1.557896,0.03542256,-0.07781638,0.02085582,-0.004567501,0.000620724,-0.001631749,-0.224924,1.763415,-0.207683
"ME_M_1","1-1",1.572681,0.04159366,0.1033321,-0.03887065,-0.004276463,0.0006118132,-0.001530031,-0.2249878,1.763444,-0.20769
"ME_M_1","1-1",1.591582,0.07622694,-0.09548455,0.0011022,-0.0034905,0.001006004,-0.002012044,-0.2249925,1.763473,-0.2077393
"ME_M_1","1-1",1.601569,0.06725728,-0.07531042,-0.01051844,-0.002969175,0.0004920629,-0.002256152,-0.2250026,1.763448,-0.2077871
"ME_M_1","1-1",1.61834,0.04385091,-0.07631095,-0.0009785127,-0.002490512,-0.0003990907,-0.002660614,-0.2250073,1.763395,-0.2078541
"ME_M_1","1-1",1.627298,0.08901262,-0.07050542,-0.02652698,-0.002078179,-0.0008042796,-0.00288572,-0.225019,1.763373,-0.2079099
"ME_M_1","1-1",1.643832,-0.004223744,-0.04207332,0.03977814,-0.001583867,-0.001642294,-0.002565915,-0.2250288,1.76333,-0.2079392
"ME_M_1","1-1",1.657359,0.0002508822,0.06431508,-0.0129267,-0.001244526,-0.001757999,-0.00219157,-0.2250108,1.763285,-0.2079559
"ME_M_1","1-1",1.669579,0.0369484,-0.003375676,0.03606262,-0.001194926,-0.001439655,-0.001775096,-0.2250108,1.763268,-0.2079631
"ME_M_1","1-1",1.682925,-0.009710118,0.04950166,0.003967494,-0.0009132602,-0.001173511,-0.001324074,-0.2249939,1.763257,-0.207963
"ME_M_1","1-1",1.702834,0.02995031,-0.05458761,0.049121,-0.0005387942,-0.001283275,-0.0005293434,-0.2249742,1.763262,-0.2079464
"ME_M_1","1-1",1.712893,0.07515091,-0.1126938,0.05478464,2.91844E-05,-0.001716819,-7.562919E-05,-0.2249424,1.763229,-0.2079335
"ME_M_1","1-1",1.729391,0.07197498,-0.01562602,0.05791557,0.001013354,-0.002221745,0.0008727014,-0.2248631,1.763158,-0.207874
"ME_M_1","1-1",1.738641,0.03064784,0.01487043,0.0372133,0.001500953,-0.002345588,0.001567011,-0.2247996,1.763097,-0.2078145
"ME_M_1","1-1",1.754959,0.05828376,-0.005385354,0.0458372,0.002069799,-0.002139651,0.002222277,-0.2247359,1.763078,-0.2077544
"ME_M_1","1-1",1.768777,0.08096614,-0.009728824,-0.003101926,0.00261174,-0.002091861,0.002604079,-0.2246812,1.763069,-0.2077079
"ME_M_1","1-1",1.78061,0.04068304,0.0100788,-0.00327736,0.002934941,-0.002105005,0.002956655,-0.2246371,1.763053,-0.2076528
"ME_M_1","1-1",1.794977,0.001025125,-0.008661202,0.04259164,0.003227823,-0.002169123,0.00336227,-0.2245613,1.763005,-0.20757
"ME_M_1","1-1",1.814418,0.04470157,-0.03458156,0.00789218,0.00354559,-0.002656127,0.0039049,-0.2244538,1.762926,-0.2074825
"ME_M_1","1-1",2.510655,0.01148327,-0.06715429,0.02869795,-0.0004160456,-0.001483032,0.002725419,-0.2241934,1.763065,-0.2082919
"ME_M_1","1-1",2.519383,0.004803902,-0.04765417,0.04557094,-0.0002342578,-0.001808381,0.002923874,-0.2241825,1.763026,-0.2082416
"ME_M_1","1-1",2.536252,0.01887378,0.06256743,-0.02125571,-2.182362E-05,-0.001911953,0.003302268,-0.2241526,1.762988,-0.2081724
"ME_M_1","1-1",2.549887,0.03378918,-0.0239961,0.02069461,0.0001654084,-0.001834422,0.003558434,-0.2241336,1.762966,-0.2081102
"ME_M_1","1-1",2.561525,-0.008075012,-0.00652699,0.006138352,0.0001509878,-0.00207486,0.003783336,-0.224148,1.762946,-0.2080597
"ME_M_1","1-1",2.5756,0.0389668,-0.005797288,0.04799716,0.0003425644,-0.002106945,0.004205554,-0.2241544,1.76294,-0.2079984
"ME_M_1","1-1",2.59631,0.03759225,0.002716102,-0.01532472,0.0005021096,-0.001896766,0.004893013,-0.2241514,1.762927,-0.2078912
"ME_M_1","1-1",2.605981,0.05086399,-0.04786074,-0.032826,0.0009446339,-0.00213071,0.005024933,-0.2241204,1.762881,-0.2078059
"ME_M_1","1-1",2.622191,-0.01124751,0.004156779,-0.004441485,0.001323826,-0.002245838,0.004808819,-0.2241001,1.762865,-0.2077579
"ME_M_1","1-1",2.630817,0.01493155,0.02847342,-0.03606025,0.001353007,-0.002187064,0.004614346,-0.2240649,1.762843,-0.2077265
"ME_M_1","1-1",2.647687,0.0002599722,0.03991846,-0.03167349,0.001363967,-0.001915792,0.003975855,-0.224053,1.762843,-0.2077252
"ME_M_1","1-1",2.660869,0.02695018,-0.001124646,-0.04306502,0.001280298,-0.001668574,0.003554167,-0.2240278,1.762818,-0.2076923
"ME_M_1","1-1",2.67279,-0.01545563,-0.02891963,-0.0179795,0.001016523,-0.001551033,0.003198923,-0.224021,1.762783,-0.2076553
"ME_M_1","1-1",2.686738,-0.01761016,-0.04240812,-0.01478523,0.0007781047,-0.001641595,0.002805305,-0.2240157,1.762759,-0.2076449
"ME_M_1","1-1",2.707564,-0.03825922,-0.001718029,0.04275856,0.0004149412,-0.0007892297,0.002043573,-0.2240402,1.762815,-0.2076719
"ME_M_1","1-1",2.717649,-0.04318576,0.04827124,-0.0128823,8.835495E-05,-0.0004880044,0.001854427,-0.2240518,1.762825,-0.2076612
"ME_M_1","1-1",2.733812,-0.0669667,-0.0908665,0.05351656,-0.0003113021,-0.0001133457,0.001245216,-0.2240563,1.762831,-0.207679
"ME_M_1","1-1",2.741908,-0.03943259,-0.04477734,-0.02069589,-0.000786697,-0.000274318,0.001169011,-0.2240803,1.762812,-0.2076702
"ME_M_1","1-1",2.759294,-0.05031075,-0.01535183,-0.07889225,-0.001385617,-0.000521871,0.0005674112,-0.2241283,1.762807,-0.2077046
"ME_M_1","1-1",2.772419,-0.01781777,-0.05618339,-0.05593949,-0.001696269,-0.000626371,-0.0001550256,-0.2241733,1.762816,-0.2077557
"ME_M_1","1-1",2.789285,0.06927986,0.004712895,-0.06991822,-0.001711143,-0.0009750465,-0.0006245529,-0.2242038,1.762788,-0.207795
"ME_M_1","1-1",2.79776,0.05042917,0.0321668,-0.05763285,-0.001573359,-0.0007120959,-0.0007907316,-0.2242196,1.762783,-0.2078145
"ME_M_1","1-1",2.814361,-0.0005674921,-0.02324832,0.01879043,-0.001257207,-0.000534798,-0.0006476923,-0.2242231,1.762766,-0.2078178
"ME_M_1","1-1",2.827765,0.004225745,-0.1304325,0.005214605,-0.001000228,-0.001089374,-0.0009420814,-0.2242267,1.762736,-0.2078555
"ME_M_1","1-1",2.844778,-0.000932347,0.1712158,-0.1038247,-0.0006168593,-0.004749869,-0.0004730573,-0.2242378,1.76263,-0.2079337
"ME_M_1","1-1",2.853422,0.01427694,0.1602503,-0.05627756,-0.0005265725,-0.004163831,-0.001414312,-0.2242303,1.762494,-0.2079334
"ME_M_1","1-1",2.870332,-0.01981341,0.03683871,0.1138612,-0.0009086432,-0.002512221,0.0005878279,-0.2242061,1.762439,-0.2077853
"ME_M_1","1-1",2.883638,0.04220356,-0.01396264,-0.01030641,-0.001019796,-0.001715814,0.0008049418,-0.2242389,1.762522,-0.2077934
"ME_M_1","1-1",2.901154,-0.03160824,0.002503645,-0.02065463,-0.001270207,-0.001373224,0.0006897771,-0.2242683,1.762551,-0.207804
"ME_M_1","1-1",2.909232,-0.0814305,0.08881448,-0.04238444,-0.001666025,-0.001020773,0.0003603689,-0.2243112,1.762568,-0.2078222
"ME_M_1","1-1",2.925849,-0.03531196,0.05956428,-0.05542471,-0.002510141,-4.583868E-05,-0.0005546047,-0.2243811,1.762622,-0.2078799
"ME_M_1","1-1",2.939347,0.0434489,-0.03561054,-0.04576513,-0.002799947,0.0005215629,-0.00108621,-0.2244264,1.76265,-0.2079197
"ME_M_1","1-1",2.956324,0.03820018,-0.02128496,-0.02021582,-0.002483776,0.0006114443,-0.001502963,-0.2244524,1.762662,-0.2079594
"ME_M_1","1-1",2.964812,0.03930713,-0.08598299,0.02814287,-0.002134196,0.0003080454,-0.001692843,-0.2244685,1.762671,-0.2080071
"ME_M_1","1-1",2.981751,0.09050582,-0.1408061,-0.05165818,-0.001211965,-0.00170967,-0.001720419,-0.2244485,1.762582,-0.2080574
"ME_M_1","1-1",2.994988,0.04527406,0.01902832,0.007127511,-0.0004377234,-0.002451898,-0.001782667,-0.2244114,1.762511,-0.2080782
