Velo_x,Velo_y,Velo_z
0.0018415579999999999,-0.0015504479999999998,-0.0003825247
0.001381055,-0.001769862,-0.0018460870000000002
0.00154381,-0.001626491,-0.001869253
0.001493454,-0.001261341,-0.00156964
0.001542446,-0.0006148886000000001,-0.001210063
0.00169871,-0.00042912269999999996,-0.0009059625
0.001393498,-0.0003964682,-0.00037663059999999996
0.001516059,-0.0004480472,0.0003708638
0.001539762,-0.0007902442,0.0008074064999999999
0.001164756,-0.001246217,0.001204971
0.001085234,-0.002190154,0.001520259
0.001013847,-0.0027907009999999996,0.0019089320000000001
0.0009970854,-0.00320776,0.00212147
0.0009324786,-0.003605288,0.002128661
0.000845579,-0.003682795,0.002075063
0.0009198261,-0.003232352,0.002016907
0.0009508288000000001,-0.0026207879999999998,0.002062168
0.0008395264999999999,-0.00196624,0.00193648
0.0006398467,-0.0016735620000000002,0.0017616770000000001
0.00048029690000000005,-0.0017785479999999998,0.001482345
0.0003451507,-0.00146206,0.00121272
0.0002863037,-0.001346322,0.001052798
-0.0001129618,-0.001209604,0.00114975
-0.0006179127,-0.001188043,0.0009174601
-0.001087355,-0.001368755,0.0008214808
-0.001338475,-0.001512556,0.0007886430999999999
-0.0016003760000000001,-0.0015317179999999998,0.0007213498
-0.0020553810000000002,-0.001681234,0.0006207819
-0.0019756870000000003,-0.0018679870000000002,0.0003591196
-0.0021280870000000003,-0.002115588,0.0001299683
-0.002085057,-0.00226108,7.580919e-05
-0.002037244,-0.002000419,0.0001685654
-0.001708495,-0.00204682,-1.3323150000000001e-06
-0.0014679570000000002,-0.002315965,-0.00014080940000000001
-0.00126542,-0.002387085,-0.0001449279
-0.0007797542,-0.002196549,-0.0004772418
-0.0005710543,-0.001826132,-0.0005672879
-0.0003953832,-0.001513539,-0.0007557200999999999
4.295018e-05,-0.0013287879999999998,-0.00104693
0.0003004506,-0.0010418489999999999,-0.001279174
0.0005404742,-0.001055636,-0.0012821739999999999
0.0007745464999999999,-0.0009484693,-0.00154237
0.0009293607000000001,-0.0008974323,-0.001800195
0.001064488,-0.001245974,-0.0017175720000000001
0.001341315,-0.001239977,-0.001524789
0.001879715,-0.001165887,-0.001193432
0.002208306,-0.0006978756,-0.0008071064
0.00272079,-3.101763e-05,-0.000503615
0.002680613,3.727461e-05,-0.0002986854
0.003081129,-2.718923e-05,-0.00031717759999999996
0.002921745,-0.0001984881,-0.0002872034
0.0023984279999999998,-0.0001586797,-0.0003417229
0.0018671679999999998,-0.0001430462,-0.0001290848
0.001580875,-0.0008905414,-0.0001663009
0.0013002760000000002,-0.0017796420000000001,-0.0004062426
0.001006476,-0.0009926853,-0.0001588151
0.0003959539,-0.001033795,2.143893e-05
-7.928003e-05,-0.0019218470000000002,-0.00029708290000000004
-0.0002721651,-0.002269652,-0.0002429026
-0.0007455831,-0.002775681,0.0002432364
-0.0009194127,-0.0033850459999999996,0.0008023735000000001
-0.0013841379999999998,-0.003841894,0.001950095
-0.001377178,-0.0033666440000000002,0.002922723
-0.00114767,-0.00199075,0.004254692
-0.0008146665,-0.0023324129999999998,0.004452876
-0.0006968858999999999,-0.0031083359999999997,0.004161866
-0.0007250814,-0.002373565,0.003997744
-0.0005095155,2.484408e-05,0.004333600999999999
-0.0002196168,0.00124677,0.0041102859999999995
0.00042641069999999997,0.0004065378,0.002215916
0.0007770661,-0.0007608631,0.0007501672999999999
0.001384333,-0.001260466,-0.001315086
0.002059749,-0.0009834836,-0.002671218
0.002585355,-0.001008667,-0.003593515
0.003185983,-0.0004960230000000001,-0.004525448
0.003954798,0.0032491990000000004,-0.0060510519999999995
0.00374598,0.0038166140000000003,-0.006420271
0.0036156820000000003,0.0029958429999999998,-0.007189147
0.003985903,0.003107994,-0.008056401999999999
0.00463962,0.003844137,-0.007755208
0.004880665,0.004295202,-0.007407993000000001
0.004708965,0.0037007340000000002,-0.006780251
0.004446009,0.003259433,-0.0061045480000000004
0.0038033340000000002,0.002561444,-0.005074037
0.0036425740000000004,0.0017802929999999998,-0.004522359
0.0029572820000000003,0.0004297557,-0.003705737
0.002570652,-0.0002502124,-0.00326694
0.001800328,-0.001873976,-0.0024605820000000002
0.0015199789999999999,-0.002934485,-0.001929445
0.001122527,-0.004154329,-0.0012491989999999999
0.0005673803,-0.004567976,-0.0009774555999999999
0.0003837227,-0.004079003,-0.0008953314
4.159237e-05,-0.002863149,-0.0007937585
-2.12458e-06,-0.0017123770000000002,-0.0007718359
-8.853083000000001e-05,-0.001167048,-0.0006970695
-0.0002437697,-0.00018288490000000003,-0.000614744
-0.0002784047,0.0006531337,-0.0003024073
-0.000217197,0.0008664638000000001,-0.0002177888
-0.0002836725,0.0006698167,-0.0003537821
-0.0007200682000000001,0.0004868008,-0.0006684680000000001
-0.001287275,0.0005379779,-0.00102608
-0.001940731,0.0003543657,-0.0013289439999999999
-0.002485672,0.0002460441,-0.001349634
