Acc_x,Acc_y,Acc_z
-0.0005242148999999999,0.02141114,0.006060945999999999
-0.001083456,-0.02796493,-0.0182716
-0.06191053,0.01427755,-0.00043645870000000005
-0.006273745,0.05114136,0.01680804
0.05709823,0.07027503,-0.01431159
0.00410835,0.02486748,-0.001863118
-0.00541126,-0.0008218791,-0.01450738
-0.03263468,-0.04066316,0.008912165
-0.03240311,-0.03029272,0.01187981
-0.02657207,-0.04938855,0.040822699999999996
0.0173109,0.03352948,-0.01688891
0.01726046,0.03532651,0.01924106
-0.01419525,-0.0459353,0.0148185
-0.0162104,-0.03480872,0.0051958709999999995
-0.009178337,-0.01784039,-0.02077907
0.02794975,0.0036663520000000003,-0.01964477
0.01955272,0.03802641,0.0008698203999999999
0.0054297619999999994,-0.06371611,0.0034375559999999996
-0.0072790419999999995,-0.03327668,-0.01165981
-0.02696224,-0.06689567,0.01286886
-0.087543,-0.01592229,0.02100088
-0.03886991,-0.04352415,0.00712776
-0.01120394,-0.02987336,-0.006170325
-0.03827452,0.0425742,-0.03179777
-0.03427362,-0.02423876,0.007253613000000001
-0.07773869,0.04149446,0.01685078
-0.0270075,0.05195367,0.005705465
-0.03247958,0.03007796,0.003123989
-0.04092846,0.03036618,0.02725381
0.03372071,-0.003412599,-0.0068214519999999996
0.03210822,-0.01877405,0.00630325
-0.03145833,0.007554943000000001,-0.006536799
0.02278602,-0.02318849,-0.02371762
0.06100067,-0.03295545,0.01210439
-0.04356599,0.0348396,-0.01478155
-0.002573035,0.01210909,0.02115751
-0.01589277,0.01488658,0.03359449
0.005072811,0.04157458,0.002197115
-0.04047097,0.02053091,0.01520062
-0.006623405,0.004585537,0.009854889
0.0017593189999999999,-0.009609575,0.0072971780000000005
0.01422969,0.01754439,0.01270705
-0.01261666,0.02219687,0.02413484
0.03331468,0.01095558,0.0254261
-0.02974783,-0.01833522,0.02904259
-0.005062029,-0.05954557,0.05006697
0.04616271,-0.03317037,0.0042490240000000006
-0.03318949,0.08154231,0.03087387
-0.007956585,0.04480389,0.051515599999999995
0.01290255,-0.01918442,0.04116699
0.007534004,0.01100177,0.03840187
0.04491896,0.02569692,0.05204368
-0.01956865,0.02757035,0.06696695
-0.01687099,0.09625213,0.05479213
-0.02549529,0.0979531,0.07747209
-0.008294695999999999,0.21925039999999998,0.08527174
-0.02770046,0.09141602,0.1014625
-0.03884012,0.0162391,0.05364206
0.0290762,0.05251476,0.01997566
-0.01626402,-0.006770924,0.08446574
0.002301374,0.02623943,0.05238765
0.06009591,-0.09538508,0.03219027
0.021971900000000003,-0.1873744,0.01677355
0.06581451,-0.16560339999999998,-0.01425746
0.07710806,-0.1238191,-0.006967554
0.04159187,-0.1422005,-0.02831189
0.02432468,-0.14291579999999998,-0.04773076
-0.04902222,0.01297191,-0.08902644
0.02459789,0.02776589,-0.116058
0.03954141,-0.05226559,-0.10352539999999999
-0.03387604,-0.138303,-0.07270956
0.00242007,-0.145636,-0.08249832
-0.08995511,-0.1434888,-0.05789416
-0.02667364,0.06157762,-0.08682957
-0.008273703,0.04640204,-0.03676325
0.00897741,0.08176755,-0.01611131
0.06967208,0.07395495,-0.05165153
0.02408218,-0.01372284,-0.01069971
-0.03408864,-0.01302144,0.01902124
0.0518643,0.09018767,-0.05177572
0.1212385,0.0801046,-0.04305431
0.006148675,0.05226833,-0.02093708
-0.004278453,0.07851095,-0.045328
-0.01438037,0.03315215,0.01553547
0.05933009999999999,-0.01852583,-0.04292997
0.06416997,-0.1683204,-0.04117462
0.02665097,-0.1612793,-0.08048906
0.01260408,-0.04691246,-0.0822297
0.06144129,-0.04705783,-0.07313927
0.01738317,0.002770305,-0.02251692
0.01967204,0.022165,-0.004309802
0.04061619,-0.160982,-0.01701794
0.05244360000000001,-0.1540905,-0.1033728
0.04021607,-0.04856297,-0.09492722
0.03826381,0.03939889,-0.03846484
0.08329014,0.1158864,0.01748399
0.02681194,0.1723897,-0.001182443
0.07288134,0.03771652,0.0038058959999999996
0.0425583,0.04460964,-0.012863
0.07190172,0.01559369,0.02263412
0.02429348,-0.005503213000000001,0.01581018
0.005003447,0.05236091,-0.03096735
0.02986781,0.05046213,0.02406356
0.03557377,0.08035187,0.03088132
-0.05579126,0.10115369999999999,0.03746328
-0.04054688,0.14490820000000001,0.02918838
-0.03974413,0.06388254,0.05951393
-0.04328486,0.02548678,0.01106071
-0.04991277,-0.009504128,0.02061806
0.01427675,-0.05098657,0.02200308
0.01893797,-0.03203046,-0.01040769
0.04385211,0.0041289659999999995,0.0014471920000000001
-0.030863400000000003,-0.012160700000000002,0.03044467
-0.04760024,0.03327292,0.005361896
0.01048477,-0.1042659,0.02052222
-0.01516406,-0.01150686,-0.04141495
-0.0049714320000000005,-0.03688904,-0.02181665
-0.08818442,-0.06006528,0.005160872
-0.01936364,-0.08050841,-0.004256343
-0.05158067,-0.05852728,-0.00748138
-0.02245984,-0.04128351,-0.04544058
-0.01977105,-0.09402543,-0.03957178
-0.05445807,-0.1162132,-0.02614217
-0.02733432,-0.06956123,-0.02277615
-0.06436241,0.0429314,-0.03301538
-0.04371969,0.1007212,0.00028245900000000004
-0.02413109,0.1050298,0.01884182
-0.04630533,0.07284479,0.02864968
-0.04603019,0.07211675,0.02787949
-0.01063709,0.04363482,-0.004055724
0.0039005109999999997,0.06356615,-0.01132826
0.01824092,0.01902666,-0.04260116
0.007968497,0.03964911,-0.04451898
0.009771359,0.04720477,-0.03131757
-0.01567689,0.0398862,-0.01503621
-0.009887388,0.02773128,-0.0007126911
-0.01451515,0.04405269,0.005264823
-0.0006381047,0.02768806,0.008940184
0.001439166,-0.03483568,0.007492579
-0.009935811,0.003897967,0.004155682
0.0034953690000000003,-0.01040149,-0.00678808
-0.02605128,0.02841524,0.005201176
-0.01499685,0.04078491,0.030430099999999998
0.01755093,0.05588057,0.004494542
0.0655903,-0.008316146,0.03965071
0.01810602,0.04818226,0.02152184
-0.05065061,0.0067195219999999995,0.0535322
0.01298231,-0.05936757,0.04792023
0.004991887,0.001257743,0.03640723
-0.0001301859,0.01044782,0.06909426
0.03039031,0.01897645,0.03214855
0.0069690640000000005,-0.04275367,0.02381774
0.04419137,-0.03961343,0.001484228
0.04861135,2.6389959999999997e-05,-0.01938679
0.02646053,0.01812018,-0.01037369
0.06187555,0.008851836,-0.03584293
0.06512631,-0.01854322,-0.02567015
0.01057781,-0.009118788000000001,-0.02113087
0.05304043,0.013143200000000002,-0.02242083
0.007492541,0.03983411,0.01321085
0.02235713,0.010640700000000001,0.01657544
-0.01903123,0.009584986,0.02522057
-0.05106796,0.003039717,0.02042263
0.02881238,0.02407262,0.01075924
0.04747346,-0.006615969,0.01722642
0.04305514,-0.004753790999999999,-0.01862814
-0.04417876,0.01162006,0.01337121
0.08244046,-0.01006127,-0.005190941
0.04133851,-0.03187434,-0.01282158
0.01262394,-0.01631426,0.01058949
-0.04133406,-0.02129307,0.02497991
-0.01709972,-0.02282172,0.02247065
-0.0006143744,-0.04131528,0.016758000000000002
0.01403252,-0.02655134,0.01313646
-0.01257277,0.01121208,-0.0003086557
0.01769381,0.06771782,0.01159181
0.00239381,0.0303347,0.00944889
0.04288447,0.00025177369999999997,0.02446807
-0.01542749,-0.03966378,0.04439133
-0.02898448,-0.021022,0.02885623
-0.02416402,0.006478944,0.02361337
0.01693107,0.01173577,-0.0070279159999999995
0.006485413000000001,0.0004687561,0.00230626
0.02697573,0.003138304,-0.002473977
-0.06818989999999998,0.006018735999999999,0.03667531
0.01261158,-0.02104311,0.007270039
-0.02592018,0.05839296,-0.004333949
-0.01891365,-0.001704875,0.02330258
-0.05721468,0.001488822,0.01837759
-0.03145618,0.03875844,0.02338016
-0.005053552,0.08453928,-0.01531598
0.0121706,0.05044677,-0.03922001
-0.02965109,0.02354803,-0.00176085
-0.01780103,-0.04097978,-0.01007586
-0.02675427,-0.06874886,-0.01465691
-0.03164718,0.00025058169999999996,-0.03151395
-0.05183274,-0.009047702,-0.01360077
-0.0002230806,0.04072759,-0.02445744
-0.03912389,-0.025574700000000002,0.0193033
-0.004812271,-0.0401088,-0.03188169
-0.0244439,-0.06715997,-0.01202986
0.01080266,-0.01129765,-0.03146577
-0.02228338,-0.01814504,0.01828445
-0.03256721,0.04227595,0.07118680000000001
0.01834727,0.07776398,0.04416993
-0.04945961,-0.0027135540000000004,0.04756894
0.05005593,-0.02500521,-0.001658102
-0.01861557,-0.007985482,0.018583099999999998
0.01485698,0.043482099999999996,-0.01026271
-0.004654662,0.05660693,0.0164532
0.03038245,0.09949873,0.04086601
0.05188254,0.046583099999999995,-0.009145031
0.01552648,-0.02606572,0.004755235
-0.01114711,0.02972919,-0.028502
0.02729985,0.0176674,-0.02247213
0.025916900000000003,0.04040368,-0.01117989
0.01333865,0.05967468,-0.009083545
-0.01352767,0.05455335,-0.01635581
-0.0008262842999999999,-0.004282482,0.01723291
-0.003513615,-0.003324768,0.00701692
0.03284189,-0.08668039999999999,-0.008610599
-0.03956128,-0.1877483,0.09478243
-0.03571342,0.11547750000000001,0.006685651999999999
-0.009346822,0.1114451,0.01396749
-0.09147897,0.1318229,0.02308794
-0.006197075,-0.09542508,-0.0332864
0.02360987,-0.1287086,-0.03849048
0.007024925,-0.11918569999999999,-0.07027771
0.01103715,-0.02344474,-0.05613417
0.06786224,-0.1249906,-0.0544851
0.01130255,-0.09966873,-0.01611851
0.02189174,-0.1251332,-0.07296743
0.0457315,-0.02994501,-0.06724197
-0.01027051,-0.04793617,-0.02773592
-0.004560352,-0.01295007,-0.04023109
0.03479207,-0.1230011,-0.06611353
0.03658045,-0.1281101,-0.04816152
-0.03222135,0.03503535,0.02788606
0.0070721230000000005,0.04215909,-0.01062888
-0.003418216,0.01166707,0.03087057
0.03418583,-0.05355486,-0.01522603
-0.004236918,0.02182689,-0.007882678
0.043875,0.01691251,-0.05901989
0.044774,0.07164316,-0.03742725
0.09541507,-0.05038047,0.02079383
0.001137957,-0.0800834,0.04883017
-0.01583577,0.01002172,-0.03761348
0.03039503,-0.04808169,0.08316961
0.01366208,-0.07234168,0.11507739999999998
-0.0003410461,0.04188487,-0.01480214
-0.03855882,-0.09083708,0.05541921
0.01395396,-0.02537415,0.048933199999999996
-0.02698245,-0.003928905,0.02777341
0.02120744,0.1370836,0.001018246
0.02265496,0.07553019,0.06342921
0.02753023,0.00844273,0.009020785
0.02148459,0.06054621,-0.04417398
-0.03401614,-0.015161700000000002,0.01628305
-0.03418729,-0.02178942,0.007566059
0.02914001,-0.01856632,-0.01746099
0.0463849,-0.002438781,-0.01461432
0.0318464,-0.0021797229999999997,-0.01342423
-0.008178348,0.008126416,-0.013811700000000001
-0.01740544,0.02355688,0.005850148
0.01929864,0.02821077,-0.008768819
-0.02593881,0.01250269,0.03111337
0.0003108054,-0.05884066,0.008235596
-0.02555661,-0.0727477,0.006888712
-0.04156854,-0.07267626,0.02863569
-0.01480115,-0.009293001,0.009929093
0.02044141,-0.0111253,0.009007899
-0.01245223,0.01093753,-0.01218396
0.004891404,-0.03138604,0.005076526
-0.02924706,-0.006796221999999999,-0.02504561
0.01734155,-0.03078202,-0.009808411999999999
0.002369692,0.01096069,-0.02613959
-0.0068221340000000005,-0.0032967390000000004,-0.003049505
-0.0275471,0.03925175,0.01491802
-0.0025254329999999997,-0.005159864,0.002661632
-0.009480431,0.008663691,-0.04381226
0.0192963,0.04203526,-0.04473007
-0.00487672,0.01323042,-0.03371156
-0.04352574,0.0200627,-0.01229202
-0.03482129,0.02857529,-0.008237585
-0.05262668,0.06613697,-0.007281215
0.02515503,0.06396567,-0.01379893
0.022938099999999996,0.03663363,-0.06263252
0.006758058000000001,0.02007601,-0.01386796
0.02760799,0.004741929000000001,-0.01354304
-0.003427602,0.04856295,-0.01492571
-0.03829461,0.04092868,-0.01165035
-0.0184879,-0.04630885,0.0059075230000000005
-0.05171248,-0.018175900000000002,0.03028677
-0.004267809,0.0004765075,0.02487276
0.01662901,0.05195942,0.01645633
-0.04613443,0.03180149,0.01957778
0.007934571,-0.02700608,0.01041127
0.01073439,0.04412599,-0.00909695
0.01473416,0.01668906,-0.01699521
0.007011031,0.002301369,-0.00363122
-0.01579113,-0.02447483,0.00472229
-0.02951322,-0.005332636,-0.005590928
-0.03412188,0.06673644,-0.0421391
-0.007945716,0.05551338,-0.007734781
-0.01944106,0.02155701,-0.02064508
-0.003483703,0.03236059,-0.031680599999999996
0.02372576,0.01942998,-0.02967214
0.02708618,0.0030247620000000003,-0.01149747
0.04531135,0.01182147,-0.02417808
0.03287364,0.01399336,-0.0045195140000000005
0.06618042,0.0279281,-0.005175976
0.05207621,-0.03087895,-0.01439593
-0.002270242,-0.04660406,0.01060927
0.03428285,0.04534861,-0.01580407
0.08076889,0.03363952,0.01284496
0.02792622,0.03738062,0.006119301
0.05009147,0.01132266,4.481338e-05
0.05127952,0.005141707,-0.0045424490000000005
0.02639064,-0.006835013000000001,0.01557953
0.02735687,-0.01477738,0.01071449
0.03326883,-0.01341021,0.00033786330000000004
0.05379894,-0.01025651,-0.004095219000000001
0.01731598,-0.01720386,0.01385738
0.05543135,0.03260182,0.017915599999999997
0.03088162,0.03236166,-0.005666375
0.02277155,0.02717869,0.004434728
-0.03517122,-0.03197647,0.03477677
0.01144952,0.01300832,0.02070034
-0.04401018,0.02713152,-6.284936999999999e-05
-0.01154454,0.006224235,-0.0002951296
0.02687086,0.01951575,0.012520700000000001
-0.009320413,-0.0319573,0.01414452
0.01272564,0.009218509,-0.02916384
-0.03320326,0.01233087,0.0118418
-0.0431189,-0.01218469,0.03656059
0.01840282,-0.02963889,0.0166883
-0.02701516,-0.03795363,0.01788338
-0.02176188,-0.009595705999999999,0.01490389
-0.01840686,-0.01130528,0.0026568090000000004
-0.04219975,0.007266976,0.00154772
-0.03871327,-0.00864522,0.01197782
-0.04628273,-0.01580924,0.00949093
-0.05163436,0.02044187,-0.01803124
0.001981524,-0.009979008000000001,-0.01432394
0.01216992,0.02759961,-0.0258633
0.01533999,0.04208528,-0.0390219
0.0048208999999999995,-0.007747304,0.01010503
-0.01234394,0.04317892,-0.006824177
0.04217504,-0.03073307,-0.002864829
0.002364951,0.00340787,0.001267968
-0.002032152,-0.01163572,0.001764121
-0.018200099999999997,-0.00044949169999999996,-0.002535053
-0.0171476,0.003734574,-0.00532376
0.0006187205000000001,-0.01078219,0.004337728
-0.05007137,0.01606836,0.02956252
0.0160769,0.010676799999999998,0.03023565
-0.01194622,0.02590184,0.04556267
-0.008986052,0.08985247,0.02846804
-0.01534006,0.00546547,0.03532695
-0.0005688202,0.005531858000000001,0.03387077
0.008967243,-0.01270982,0.01150631
-0.01119888,0.002685653,-0.00030728200000000003
-0.04871216,-0.01102217,0.01014585
0.03631259,-0.02195634,-0.00994854
-0.04135155,-0.02068721,0.0009202845
-0.04003061,-0.02995536,0.005352889
-0.04459898,-0.05039549,0.02898079
-0.03555706,0.09620611,0.009342887
-0.006317504,0.1140246,-0.007499785
-0.0041530479999999995,0.01859629,-0.03259512
-0.06202567,-0.03893209,0.04319432
0.05696835,-0.04249822,0.01689436
0.002397897,0.01553859,0.04544638
-0.1146307,-0.03353747,0.04884549
-0.06519338,-0.07827629,0.04135607
-0.02343478,0.01443166,-0.0436281
0.07812779,0.04292808,-0.07655775
0.07125103,0.03349351,-0.07471585
0.09529991,0.006088451,-0.06067102
0.03095536,0.01260611,-0.07095891
0.002448512,-0.008669663000000001,-0.08524858
0.02705943,-0.01859599,-0.0527751
0.03396743,-0.08321199,-0.06025075
0.05408134,-0.03593609,-0.05260107
0.02556724,-0.06361052,-0.04351253
0.05056513,-0.07017109,-0.01023659
0.007676682,-0.007791106,0.01399763
0.01819639,0.03081336,-0.01959565
0.01598938,-0.04355923,-0.006652749
